episode_seed,request_id,attempt_index,new_anchor,current_ms,remaining_tokens,generated_tokens,candidate_exists,mapping_changed,keep_remaining_ms,candidate_decode_ms,raw_decode_gain_ms,migration_ms,migration_mb,changed_blocks,net_gain_ms,profitable,old_mapping,candidate_mapping
20009,r0020,1,edge_0,15093.275922862482,66,29,1,0,1451.0292880444304,1451.0292880444304,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20009,r0019,1,edge_1,14418.025123557742,7,0,1,0,167.94353767457028,167.94353767457028,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20009,r0015,1,edge_5,25751.823891654596,113,69,1,0,1936.4406105837422,1936.4406105837422,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20009,r0008,1,edge_5,34615.75177447246,172,239,1,0,3129.7529315437623,3129.7529315437623,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20010,r0005,1,edge_4,10507.532436962283,542,109,1,0,11687.299874185434,11687.299874185434,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20010,r0005,2,edge_3,19166.940040372596,141,510,1,0,3400.6012778636546,3400.6012778636546,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20010,r0021,1,edge_5,15035.74821354404,101,300,1,0,2407.3919012053725,2407.3919012053725,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20010,r0002,1,edge_5,10210.872155568723,308,97,1,0,7371.115880047481,7371.115880047481,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20010,r0002,2,edge_3,13359.525726171467,177,228,1,0,4255.523041468408,4255.523041468408,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20010,r0001,1,edge_2,23717.780666295304,373,0,1,0,9462.178001816737,9462.178001816737,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20010,r0001,2,edge_0,27973.80202335981,206,167,1,0,5003.798112915205,5003.798112915205,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20010,r0006,1,edge_2,27835.52394923099,268,169,1,0,6800.165959892616,6800.165959892616,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20010,r0006,2,edge_1,32733.27263861848,76,361,1,0,2055.8122238650335,2055.8122238650335,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20010,r0009,1,edge_1,28752.02593255779,221,206,1,0,5965.012666881383,5965.012666881383,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20010,r0012,1,edge_1,36873.23231924028,394,17,1,0,10492.888648417658,10492.888648417658,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20010,r0012,2,edge_2,46645.016937525455,28,383,1,0,699.1807545769864,699.1807545769864,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20010,r0013,1,edge_0,36438.597608934106,422,0,1,0,10089.839320774987,10089.839320774987,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20010,r0013,2,edge_3,43888.54273402491,111,311,1,0,2669.492952808538,2669.492952808538,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20011,r0004,1,edge_4,5786.854436704052,321,96,1,0,7338.41819377468,7338.41819377468,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20011,r0004,2,edge_1,9642.44084639641,153,264,1,0,3485.0891484652516,3485.0891484652516,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20011,r0021,1,edge_3,14784.876927663574,451,0,1,0,9677.45848805065,9677.45848805065,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
20011,r0021,2,edge_0,23250.0710819142,58,393,1,0,1357.559659665476,1357.559659665476,0.0,0.0,0.0,0,0.0,0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0,0:1:cloud_0|1:1:cloud_0|2:1:cloud_0|3:1:cloud_0|4:1:cloud_0|5:1:cloud_0|6:1:cloud_0|7:1:cloud_0|8:1:cloud_0|9:1:cloud_0|10:1:cloud_0|11:1:cloud_0|12:1:cloud_0|13:1:cloud_0|14:1:cloud_0|15:1:cloud_0|16:1:cloud_0|17:1:cloud_0|18:1:cloud_0|19:1:cloud_0|20:1:cloud_0|21:1:cloud_0|22:1:cloud_0|23:1:cloud_0|24:1:cloud_0|25:1:cloud_0|26:1:cloud_0|27:1:cloud_0
