episode,episode_seed,arrival_rate_rps,method,mobility_prior_beta,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
53,20060,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,6,2.0,32521.535369982885,8294.058786631822,17612.417708683734,0.5833333333333333,0.36898626905161136,0.21524199028010663,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-142.1119889507426,
54,20061,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,7,1.7142857142857142,44785.02382471029,8277.146724714255,16173.380432383397,0.75,0.2679467146644446,0.20096003599833345,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-188.9718429704878,
55,20062,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,6,2.0,44235.525124917076,9441.173106394057,20271.264949117078,0.75,0.2712751790809106,0.20345638431068294,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-170.35633203926335,
56,20063,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,10,1.2,50102.62587064547,6055.850638292355,12683.696620468245,0.75,0.23950840482855126,0.17963130362141344,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-229.82255305368815,
57,20064,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,6,2.0,39073.09016652483,10066.014250279472,19857.905584099804,0.8333333333333334,0.3071167381145806,0.2559306150954838,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-155.57726484442637,
58,20065,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,9,1.3333333333333333,40396.970224263416,4156.769545561616,9348.229336531342,0.8333333333333334,0.29705198021985585,0.24754331684987985,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-169.21890368535423,
59,20066,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,5,2.4,36644.45928796903,10436.745581135581,17512.018553618538,0.6666666666666667,0.3274710620150914,0.21831404134339427,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-166.3545286640013,
60,20067,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,5,2.4,49264.72693948433,12400.514511565912,18539.662720306027,0.8333333333333334,0.24358198543839543,0.20298498786532954,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-208.81840253551132,
61,20068,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,8,1.5,41886.35493863729,7798.856656674877,14785.160148345587,0.5833333333333333,0.28648947891454796,0.16711886270015297,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-164.84302837869168,
62,20069,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,7,1.7142857142857142,46914.4921858642,10395.258906536641,26652.349426550645,0.6666666666666667,0.25578450156635646,0.17052300104423765,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-187.17216500149888,
63,20070,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,8,1.5,51262.45874847044,8586.56644207149,18110.162938078658,0.8333333333333334,0.23408943489972678,0.19507452908310566,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-241.03242776417272,
64,20071,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,7,1.7142857142857142,39598.86145076978,7097.848413636162,18965.712920453752,0.5833333333333333,0.30303901577874093,0.17677275920426555,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-179.03896798958232,
65,20072,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,7,1.7142857142857142,37836.67911998477,7984.172237479256,15235.812623618785,0.5833333333333333,0.31715256938767067,0.18500566547614122,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-204.23530402239354,
66,20073,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,5,2.4,73692.4174414613,22137.393808467285,56329.41759516838,0.0,0.1628390059198748,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-293.9367683417949,
67,20074,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,6,2.0,33596.64540882037,9048.48645984567,22157.728790724745,0.6666666666666667,0.3571785174971533,0.23811901166476887,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-158.68985367364957,
68,20075,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,5,2.4,40928.85749663842,10241.457880059592,19203.303445510395,0.41666666666666663,0.29319166802996116,0.12216319501248382,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-189.8917585267119,
69,20076,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,6,2.0,38020.697158044684,9143.7177318737,18941.926246809224,0.5833333333333333,0.315617568770986,0.18411024844974183,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-172.50522998257838,
70,20077,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,5,2.4,38561.18558977642,12210.76053183415,18491.877732855064,0.41666666666666663,0.31119375134517424,0.12966406306048928,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-192.41063224768254,
71,20078,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,7,1.7142857142857142,42271.62092156922,8924.875246919722,14311.490053227244,0.6666666666666667,0.2838783973357635,0.18925226489050898,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-214.52068724371586,
72,20079,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,5,2.4,26213.205061260116,9287.12191874549,17737.458907288805,0.33333333333333337,0.45778453920289663,0.15259484640096554,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-132.76373164269418,
73,20080,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,3,4.0,39433.64230461334,14304.4269651466,26516.976334302857,0.41666666666666663,0.30430868919750076,0.12679528716562533,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,-155.27475464459226,
74,20081,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,5,2.4,44365.57741137959,17873.10497818927,34868.84760200686,0.33333333333333337,0.27047996893470044,0.09015998964490016,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-193.84787846888986,
75,20082,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,11,1.0909090909090908,42997.47212456146,4707.666800117303,9939.382487304149,0.9166666666666666,0.27908617430430843,0.2558289931122827,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-223.5755864918063,
76,20083,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,10,1.2,60308.458552460914,6566.663328252195,14769.44866211859,0.6666666666666667,0.19897706371588791,0.13265137581059194,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-256.2132549899377,
77,20084,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,9,1.3333333333333333,53778.29394564475,6216.835823263919,12448.262222622887,0.41666666666666663,0.22313835414951508,0.09297431422896461,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-210.61630038276203,
78,20085,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,5,2.4,39410.57579610271,9565.021895397593,19296.07015403306,0.5833333333333333,0.3044867972009349,0.17761729836721202,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-175.21146214646876,
79,20086,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,7,1.7142857142857142,34017.557502209886,6185.526703717693,13070.557656131501,0.5,0.35275901273101234,0.17637950636550617,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-124.49463708273639,
80,20087,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,7,1.7142857142857142,37138.53497747732,7582.64841906797,17863.326680821578,0.8333333333333334,0.32311452261855256,0.2692621021821271,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-144.4084289979658,
81,20088,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,8,1.5,55237.1978855137,9791.440303613645,14179.406409802597,0.5,0.21724490849212819,0.10862245424606409,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-277.18172302321665,
82,20089,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,7,1.7142857142857142,42696.28340031852,8962.97080837537,16956.83338256234,0.5,0.28105490792930415,0.14052745396465208,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-194.86788022224687,
83,20090,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,6,2.0,53892.412127516494,12493.124930425882,20785.667393168467,0.5833333333333333,0.22266585454750903,0.1298884151527136,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-249.14081477211073,
84,20091,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,6,2.0,43245.06107508748,10682.929178131264,23369.038901596105,0.41666666666666663,0.27748833512257276,0.11562013963440532,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-206.91060368974541,
85,20092,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,8,1.5,40499.99519558709,9153.601477788887,20389.608640783048,0.6666666666666667,0.2962963314451832,0.19753088763012214,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-186.5850317462674,
86,20093,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,4,3.0,32256.594575303385,13756.627337715303,19793.96443324251,0.16666666666666663,0.37201695213007885,0.06200282535501315,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-144.42323047147923,
87,20094,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,9,1.3333333333333333,50542.94142627944,6080.185608372386,10807.830188952847,0.6666666666666667,0.23742187655427363,0.15828125103618243,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-234.62887374106083,
88,20095,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,6,2.0,42063.56731582211,9659.150842891037,17034.225337600863,0.5833333333333333,0.2852825084924794,0.16641479662061298,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-205.45425730680648,
89,20096,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,5,2.4,42545.268829194916,15027.36894025584,29717.48721105654,0.33333333333333337,0.2820525132459734,0.09401750441532447,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-224.80707872718517,
90,20097,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,4,3.0,48458.52421699308,15751.828127087081,27335.101875435586,0.5833333333333333,0.24763445015917196,0.14445342925951699,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-210.25592133690466,
91,20098,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,5,2.4,33292.66726226941,8547.063699141303,17424.014066034895,0.6666666666666667,0.36043973003027013,0.24029315335351345,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-151.53459412551254,
92,20099,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,6,2.0,37990.872920685855,9491.809225643983,17047.220112869734,0.41666666666666663,0.3158653402108604,0.13161055842119182,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-176.419666897679,
93,20100,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,5,2.4,40081.80128510676,14694.475506049466,25754.958022256007,0.5833333333333333,0.2993877424480634,0.17464284976137032,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-212.39456643285718,
94,20101,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,9,1.3333333333333333,46303.15389379143,6450.725581340543,11882.237956794565,0.5,0.25916161191795234,0.12958080595897617,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-246.600046726467,
95,20102,0.4,full,0.0,stationary,keep,0.0,12,0,1.0,7,1.7142857142857142,47003.66004433421,8311.09868751891,11276.38217650556,0.5,0.25529926794384755,0.12764963397192378,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-248.4595244527581,
