sample,sample_seed,beta,num_actions,base_action,selected_action,action_changed,base_node,selected_node,node_changed,base_group,selected_group,group_changed,base_risk_ms,selected_risk_ms,risk_reduction_ms,risk_improved,base_latency_lb_ms,selected_latency_lb_ms,latency_lb_delta_ms,base_next_match_rate,selected_next_match_rate,next_match_gain,mean_effective_handover_probability
45,92046,2.0,12,0,2,1,cloud_0,edge_0,1,1,1,0,17.81750225582477,0.49663458331493165,17.320867672509838,1,88.7047264337256,123.61757960721383,34.91285317348823,0.0,0.0,0.0,0.07980984954571284
45,92046,4.0,12,0,2,1,cloud_0,edge_0,1,1,1,0,17.81750225582477,0.49663458331493165,17.320867672509838,1,88.7047264337256,123.61757960721383,34.91285317348823,0.0,0.0,0.0,0.07980984954571284
45,92046,8.0,12,0,2,1,cloud_0,edge_0,1,1,1,0,17.81750225582477,0.49663458331493165,17.320867672509838,1,88.7047264337256,123.61757960721383,34.91285317348823,0.0,0.0,0.0,0.07980984954571284
46,92047,0.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,18.93540620039164,18.93540620039164,0.0,0,66.82166724206206,66.82166724206206,0.0,0.0,0.0,0.0,0.022563387897609796
46,92047,0.25,4,0,0,0,cloud_0,cloud_0,0,1,1,0,18.93540620039164,18.93540620039164,0.0,0,66.82166724206206,66.82166724206206,0.0,0.0,0.0,0.0,0.022563387897609796
46,92047,0.5,4,0,0,0,cloud_0,cloud_0,0,1,1,0,18.93540620039164,18.93540620039164,0.0,0,66.82166724206206,66.82166724206206,0.0,0.0,0.0,0.0,0.022563387897609796
46,92047,1.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,18.93540620039164,18.93540620039164,0.0,0,66.82166724206206,66.82166724206206,0.0,0.0,0.0,0.0,0.022563387897609796
46,92047,2.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,18.93540620039164,18.93540620039164,0.0,0,66.82166724206206,66.82166724206206,0.0,0.0,0.0,0.0,0.022563387897609796
46,92047,4.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,18.93540620039164,18.93540620039164,0.0,0,66.82166724206206,66.82166724206206,0.0,0.0,0.0,0.0,0.022563387897609796
46,92047,8.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,18.93540620039164,18.93540620039164,0.0,0,66.82166724206206,66.82166724206206,0.0,0.0,0.0,0.0,0.022563387897609796
47,92048,0.0,8,1,1,0,cloud_0,cloud_0,0,1,1,0,15.056162777963651,15.056162777963651,0.0,0,105.8858133340425,105.8858133340425,0.0,0.0,0.0,0.0,0.02194925455506258
47,92048,0.25,8,1,1,0,cloud_0,cloud_0,0,1,1,0,15.056162777963651,15.056162777963651,0.0,0,105.8858133340425,105.8858133340425,0.0,0.0,0.0,0.0,0.02194925455506258
47,92048,0.5,8,1,0,1,cloud_0,edge_0,1,1,1,0,15.056162777963651,0.12558014145322594,14.930582636510426,1,105.8858133340425,50.71572742401901,-55.17008591002349,0.0,0.0,0.0,0.02194925455506258
47,92048,1.0,8,1,0,1,cloud_0,edge_0,1,1,1,0,15.056162777963651,0.12558014145322594,14.930582636510426,1,105.8858133340425,50.71572742401901,-55.17008591002349,0.0,0.0,0.0,0.02194925455506258
47,92048,2.0,8,1,0,1,cloud_0,edge_0,1,1,1,0,15.056162777963651,0.12558014145322594,14.930582636510426,1,105.8858133340425,50.71572742401901,-55.17008591002349,0.0,0.0,0.0,0.02194925455506258
47,92048,4.0,8,1,0,1,cloud_0,edge_0,1,1,1,0,15.056162777963651,0.12558014145322594,14.930582636510426,1,105.8858133340425,50.71572742401901,-55.17008591002349,0.0,0.0,0.0,0.02194925455506258
47,92048,8.0,8,1,0,1,cloud_0,edge_0,1,1,1,0,15.056162777963651,0.12558014145322594,14.930582636510426,1,105.8858133340425,50.71572742401901,-55.17008591002349,0.0,0.0,0.0,0.02194925455506258
48,92049,0.0,12,2,2,0,cloud_0,cloud_0,0,1,1,0,13.030073230990395,13.030073230990395,0.0,0,59.64271705503621,59.64271705503621,0.0,0.0,0.0,0.0,0.013269977544183242
48,92049,0.25,12,2,0,1,cloud_0,edge_0,1,1,1,0,13.030073230990395,0.06862034469492703,12.961452886295467,1,59.64271705503621,32.09559365123192,-27.547123403804285,0.0,0.0,0.0,0.013269977544183242
48,92049,0.5,12,2,0,1,cloud_0,edge_0,1,1,1,0,13.030073230990395,0.06862034469492703,12.961452886295467,1,59.64271705503621,32.09559365123192,-27.547123403804285,0.0,0.0,0.0,0.013269977544183242
48,92049,1.0,12,2,0,1,cloud_0,edge_0,1,1,1,0,13.030073230990395,0.06862034469492703,12.961452886295467,1,59.64271705503621,32.09559365123192,-27.547123403804285,0.0,0.0,0.0,0.013269977544183242
48,92049,2.0,12,2,0,1,cloud_0,edge_0,1,1,1,0,13.030073230990395,0.06862034469492703,12.961452886295467,1,59.64271705503621,32.09559365123192,-27.547123403804285,0.0,0.0,0.0,0.013269977544183242
48,92049,4.0,12,2,0,1,cloud_0,edge_0,1,1,1,0,13.030073230990395,0.06862034469492703,12.961452886295467,1,59.64271705503621,32.09559365123192,-27.547123403804285,0.0,0.0,0.0,0.013269977544183242
48,92049,8.0,12,2,0,1,cloud_0,edge_0,1,1,1,0,13.030073230990395,0.06862034469492703,12.961452886295467,1,59.64271705503621,32.09559365123192,-27.547123403804285,0.0,0.0,0.0,0.013269977544183242
49,92050,0.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.73633476374055,17.73633476374055,0.0,0,79.60814342759721,79.60814342759721,0.0,0.0,0.0,0.0,0.05649441260608714
49,92050,0.25,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.73633476374055,17.73633476374055,0.0,0,79.60814342759721,79.60814342759721,0.0,0.0,0.0,0.0,0.05649441260608714
49,92050,0.5,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.73633476374055,17.73633476374055,0.0,0,79.60814342759721,79.60814342759721,0.0,0.0,0.0,0.0,0.05649441260608714
49,92050,1.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.73633476374055,17.73633476374055,0.0,0,79.60814342759721,79.60814342759721,0.0,0.0,0.0,0.0,0.05649441260608714
49,92050,2.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.73633476374055,17.73633476374055,0.0,0,79.60814342759721,79.60814342759721,0.0,0.0,0.0,0.0,0.05649441260608714
49,92050,4.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.73633476374055,17.73633476374055,0.0,0,79.60814342759721,79.60814342759721,0.0,0.0,0.0,0.0,0.05649441260608714
49,92050,8.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.73633476374055,17.73633476374055,0.0,0,79.60814342759721,79.60814342759721,0.0,0.0,0.0,0.0,0.05649441260608714
50,92051,0.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,15.83581118461774,15.83581118461774,0.0,0,36.820638420579726,36.820638420579726,0.0,0.0,0.0,0.0,0.005093432005228226
50,92051,0.25,4,0,0,0,cloud_0,cloud_0,0,1,1,0,15.83581118461774,15.83581118461774,0.0,0,36.820638420579726,36.820638420579726,0.0,0.0,0.0,0.0,0.005093432005228226
50,92051,0.5,4,0,0,0,cloud_0,cloud_0,0,1,1,0,15.83581118461774,15.83581118461774,0.0,0,36.820638420579726,36.820638420579726,0.0,0.0,0.0,0.0,0.005093432005228226
50,92051,1.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,15.83581118461774,15.83581118461774,0.0,0,36.820638420579726,36.820638420579726,0.0,0.0,0.0,0.0,0.005093432005228226
50,92051,2.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,15.83581118461774,15.83581118461774,0.0,0,36.820638420579726,36.820638420579726,0.0,0.0,0.0,0.0,0.005093432005228226
50,92051,4.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,15.83581118461774,15.83581118461774,0.0,0,36.820638420579726,36.820638420579726,0.0,0.0,0.0,0.0,0.005093432005228226
50,92051,8.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,15.83581118461774,15.83581118461774,0.0,0,36.820638420579726,36.820638420579726,0.0,0.0,0.0,0.0,0.005093432005228226
51,92052,0.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,18.421013966217476,18.421013966217476,0.0,0,61.00170375228672,61.00170375228672,0.0,0.0,0.0,0.0,0.008783527723026088
51,92052,0.25,4,0,0,0,cloud_0,cloud_0,0,1,1,0,18.421013966217476,18.421013966217476,0.0,0,61.00170375228672,61.00170375228672,0.0,0.0,0.0,0.0,0.008783527723026088
51,92052,0.5,4,0,0,0,cloud_0,cloud_0,0,1,1,0,18.421013966217476,18.421013966217476,0.0,0,61.00170375228672,61.00170375228672,0.0,0.0,0.0,0.0,0.008783527723026088
51,92052,1.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,18.421013966217476,18.421013966217476,0.0,0,61.00170375228672,61.00170375228672,0.0,0.0,0.0,0.0,0.008783527723026088
51,92052,2.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,18.421013966217476,18.421013966217476,0.0,0,61.00170375228672,61.00170375228672,0.0,0.0,0.0,0.0,0.008783527723026088
51,92052,4.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,18.421013966217476,18.421013966217476,0.0,0,61.00170375228672,61.00170375228672,0.0,0.0,0.0,0.0,0.008783527723026088
51,92052,8.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,18.421013966217476,18.421013966217476,0.0,0,61.00170375228672,61.00170375228672,0.0,0.0,0.0,0.0,0.008783527723026088
52,92053,0.0,12,0,0,0,cloud_0,cloud_0,0,1,1,0,18.09021191227876,18.09021191227876,0.0,0,67.19353965784666,67.19353965784666,0.0,0.0,0.0,0.0,0.06273939182637148
52,92053,0.25,12,0,2,1,cloud_0,edge_5,1,1,1,0,18.09021191227876,1.0483645344789545,17.041847377799808,1,67.19353965784666,105.37573488283229,38.182195224985634,0.0,0.16666666666666666,0.16666666666666666,0.06273939182637148
52,92053,0.5,12,0,2,1,cloud_0,edge_5,1,1,1,0,18.09021191227876,1.0483645344789545,17.041847377799808,1,67.19353965784666,105.37573488283229,38.182195224985634,0.0,0.16666666666666666,0.16666666666666666,0.06273939182637148
52,92053,1.0,12,0,2,1,cloud_0,edge_5,1,1,1,0,18.09021191227876,1.0483645344789545,17.041847377799808,1,67.19353965784666,105.37573488283229,38.182195224985634,0.0,0.16666666666666666,0.16666666666666666,0.06273939182637148
52,92053,2.0,12,0,2,1,cloud_0,edge_5,1,1,1,0,18.09021191227876,1.0483645344789545,17.041847377799808,1,67.19353965784666,105.37573488283229,38.182195224985634,0.0,0.16666666666666666,0.16666666666666666,0.06273939182637148
52,92053,4.0,12,0,2,1,cloud_0,edge_5,1,1,1,0,18.09021191227876,1.0483645344789545,17.041847377799808,1,67.19353965784666,105.37573488283229,38.182195224985634,0.0,0.16666666666666666,0.16666666666666666,0.06273939182637148
52,92053,8.0,12,0,2,1,cloud_0,edge_5,1,1,1,0,18.09021191227876,1.0483645344789545,17.041847377799808,1,67.19353965784666,105.37573488283229,38.182195224985634,0.0,0.16666666666666666,0.16666666666666666,0.06273939182637148
53,92054,0.0,16,0,0,0,cloud_0,cloud_0,0,1,1,0,17.285514651440742,17.285514651440742,0.0,0,65.60313347547032,65.60313347547032,0.0,0.0,0.0,0.0,0.019616170462866143
53,92054,0.25,16,0,2,1,cloud_0,edge_5,1,1,1,0,17.285514651440742,2.2467974655217233,15.038717185919019,1,65.60313347547032,86.24170985647518,20.638576381004867,0.0,0.42857142857142855,0.42857142857142855,0.019616170462866143
53,92054,0.5,16,0,1,1,cloud_0,edge_0,1,1,1,0,17.285514651440742,0.09347285333414368,17.192041798106597,1,65.60313347547032,67.17489346711903,1.5717599916487188,0.0,0.0,0.0,0.019616170462866143
53,92054,1.0,16,0,1,1,cloud_0,edge_0,1,1,1,0,17.285514651440742,0.09347285333414368,17.192041798106597,1,65.60313347547032,67.17489346711903,1.5717599916487188,0.0,0.0,0.0,0.019616170462866143
53,92054,2.0,16,0,1,1,cloud_0,edge_0,1,1,1,0,17.285514651440742,0.09347285333414368,17.192041798106597,1,65.60313347547032,67.17489346711903,1.5717599916487188,0.0,0.0,0.0,0.019616170462866143
53,92054,4.0,16,0,1,1,cloud_0,edge_0,1,1,1,0,17.285514651440742,0.09347285333414368,17.192041798106597,1,65.60313347547032,67.17489346711903,1.5717599916487188,0.0,0.0,0.0,0.019616170462866143
53,92054,8.0,16,0,1,1,cloud_0,edge_0,1,1,1,0,17.285514651440742,0.09347285333414368,17.192041798106597,1,65.60313347547032,67.17489346711903,1.5717599916487188,0.0,0.0,0.0,0.019616170462866143
54,92055,0.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,13.835315033340738,13.835315033340738,0.0,0,85.37238753437981,85.37238753437981,0.0,0.0,0.0,0.0,0.03737447045888297
54,92055,0.25,4,0,0,0,cloud_0,cloud_0,0,1,1,0,13.835315033340738,13.835315033340738,0.0,0,85.37238753437981,85.37238753437981,0.0,0.0,0.0,0.0,0.03737447045888297
54,92055,0.5,4,0,0,0,cloud_0,cloud_0,0,1,1,0,13.835315033340738,13.835315033340738,0.0,0,85.37238753437981,85.37238753437981,0.0,0.0,0.0,0.0,0.03737447045888297
54,92055,1.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,13.835315033340738,13.835315033340738,0.0,0,85.37238753437981,85.37238753437981,0.0,0.0,0.0,0.0,0.03737447045888297
54,92055,2.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,13.835315033340738,13.835315033340738,0.0,0,85.37238753437981,85.37238753437981,0.0,0.0,0.0,0.0,0.03737447045888297
54,92055,4.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,13.835315033340738,13.835315033340738,0.0,0,85.37238753437981,85.37238753437981,0.0,0.0,0.0,0.0,0.03737447045888297
54,92055,8.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,13.835315033340738,13.835315033340738,0.0,0,85.37238753437981,85.37238753437981,0.0,0.0,0.0,0.0,0.03737447045888297
55,92056,0.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,12.530784137193578,12.530784137193578,0.0,0,88.92734528329613,88.92734528329613,0.0,0.0,0.0,0.0,0.0616346600866569
55,92056,0.25,4,0,0,0,cloud_0,cloud_0,0,1,1,0,12.530784137193578,12.530784137193578,0.0,0,88.92734528329613,88.92734528329613,0.0,0.0,0.0,0.0,0.0616346600866569
55,92056,0.5,4,0,0,0,cloud_0,cloud_0,0,1,1,0,12.530784137193578,12.530784137193578,0.0,0,88.92734528329613,88.92734528329613,0.0,0.0,0.0,0.0,0.0616346600866569
55,92056,1.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,12.530784137193578,12.530784137193578,0.0,0,88.92734528329613,88.92734528329613,0.0,0.0,0.0,0.0,0.0616346600866569
55,92056,2.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,12.530784137193578,12.530784137193578,0.0,0,88.92734528329613,88.92734528329613,0.0,0.0,0.0,0.0,0.0616346600866569
55,92056,4.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,12.530784137193578,12.530784137193578,0.0,0,88.92734528329613,88.92734528329613,0.0,0.0,0.0,0.0,0.0616346600866569
55,92056,8.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,12.530784137193578,12.530784137193578,0.0,0,88.92734528329613,88.92734528329613,0.0,0.0,0.0,0.0,0.0616346600866569
56,92057,0.0,8,1,1,0,cloud_0,cloud_0,0,1,1,0,14.017559572150017,14.017559572150017,0.0,0,99.57815050483546,99.57815050483546,0.0,0.0,0.0,0.0,0.02008626310875783
56,92057,0.25,8,1,0,1,cloud_0,edge_5,1,1,1,0,14.017559572150017,2.4528677601098337,11.564691812040182,1,99.57815050483546,63.54217282623158,-36.035977678603885,0.0,0.25,0.25,0.02008626310875783
56,92057,0.5,8,1,0,1,cloud_0,edge_5,1,1,1,0,14.017559572150017,2.4528677601098337,11.564691812040182,1,99.57815050483546,63.54217282623158,-36.035977678603885,0.0,0.25,0.25,0.02008626310875783
56,92057,1.0,8,1,0,1,cloud_0,edge_5,1,1,1,0,14.017559572150017,2.4528677601098337,11.564691812040182,1,99.57815050483546,63.54217282623158,-36.035977678603885,0.0,0.25,0.25,0.02008626310875783
56,92057,2.0,8,1,0,1,cloud_0,edge_5,1,1,1,0,14.017559572150017,2.4528677601098337,11.564691812040182,1,99.57815050483546,63.54217282623158,-36.035977678603885,0.0,0.25,0.25,0.02008626310875783
56,92057,4.0,8,1,0,1,cloud_0,edge_5,1,1,1,0,14.017559572150017,2.4528677601098337,11.564691812040182,1,99.57815050483546,63.54217282623158,-36.035977678603885,0.0,0.25,0.25,0.02008626310875783
56,92057,8.0,8,1,0,1,cloud_0,edge_5,1,1,1,0,14.017559572150017,2.4528677601098337,11.564691812040182,1,99.57815050483546,63.54217282623158,-36.035977678603885,0.0,0.25,0.25,0.02008626310875783
57,92058,0.0,8,0,0,0,cloud_0,cloud_0,0,1,1,0,16.214008621448755,16.214008621448755,0.0,0,59.19032193625262,59.19032193625262,0.0,0.0,0.0,0.0,0.01612685214977525
57,92058,0.25,8,0,1,1,cloud_0,edge_3,1,1,1,0,16.214008621448755,5.775608247158321,10.438400374290435,1,59.19032193625262,86.32098618482308,27.13066424857046,0.0,0.4,0.4,0.01612685214977525
57,92058,0.5,8,0,1,1,cloud_0,edge_3,1,1,1,0,16.214008621448755,5.775608247158321,10.438400374290435,1,59.19032193625262,86.32098618482308,27.13066424857046,0.0,0.4,0.4,0.01612685214977525
57,92058,1.0,8,0,1,1,cloud_0,edge_3,1,1,1,0,16.214008621448755,5.775608247158321,10.438400374290435,1,59.19032193625262,86.32098618482308,27.13066424857046,0.0,0.4,0.4,0.01612685214977525
57,92058,2.0,8,0,1,1,cloud_0,edge_3,1,1,1,0,16.214008621448755,5.775608247158321,10.438400374290435,1,59.19032193625262,86.32098618482308,27.13066424857046,0.0,0.4,0.4,0.01612685214977525
57,92058,4.0,8,0,1,1,cloud_0,edge_3,1,1,1,0,16.214008621448755,5.775608247158321,10.438400374290435,1,59.19032193625262,86.32098618482308,27.13066424857046,0.0,0.4,0.4,0.01612685214977525
57,92058,8.0,8,0,1,1,cloud_0,edge_3,1,1,1,0,16.214008621448755,5.775608247158321,10.438400374290435,1,59.19032193625262,86.32098618482308,27.13066424857046,0.0,0.4,0.4,0.01612685214977525
58,92059,0.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.433913229840954,17.433913229840954,0.0,0,77.16067391222573,77.16067391222573,0.0,0.0,0.0,0.0,0.03157171596346572
58,92059,0.25,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.433913229840954,17.433913229840954,0.0,0,77.16067391222573,77.16067391222573,0.0,0.0,0.0,0.0,0.03157171596346572
58,92059,0.5,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.433913229840954,17.433913229840954,0.0,0,77.16067391222573,77.16067391222573,0.0,0.0,0.0,0.0,0.03157171596346572
58,92059,1.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.433913229840954,17.433913229840954,0.0,0,77.16067391222573,77.16067391222573,0.0,0.0,0.0,0.0,0.03157171596346572
58,92059,2.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.433913229840954,17.433913229840954,0.0,0,77.16067391222573,77.16067391222573,0.0,0.0,0.0,0.0,0.03157171596346572
58,92059,4.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.433913229840954,17.433913229840954,0.0,0,77.16067391222573,77.16067391222573,0.0,0.0,0.0,0.0,0.03157171596346572
58,92059,8.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.433913229840954,17.433913229840954,0.0,0,77.16067391222573,77.16067391222573,0.0,0.0,0.0,0.0,0.03157171596346572
59,92060,0.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.50931386659229,17.50931386659229,0.0,0,60.227004263580454,60.227004263580454,0.0,0.0,0.0,0.0,0.026288331755882077
59,92060,0.25,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.50931386659229,17.50931386659229,0.0,0,60.227004263580454,60.227004263580454,0.0,0.0,0.0,0.0,0.026288331755882077
59,92060,0.5,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.50931386659229,17.50931386659229,0.0,0,60.227004263580454,60.227004263580454,0.0,0.0,0.0,0.0,0.026288331755882077
59,92060,1.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.50931386659229,17.50931386659229,0.0,0,60.227004263580454,60.227004263580454,0.0,0.0,0.0,0.0,0.026288331755882077
59,92060,2.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.50931386659229,17.50931386659229,0.0,0,60.227004263580454,60.227004263580454,0.0,0.0,0.0,0.0,0.026288331755882077
59,92060,4.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.50931386659229,17.50931386659229,0.0,0,60.227004263580454,60.227004263580454,0.0,0.0,0.0,0.0,0.026288331755882077
59,92060,8.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.50931386659229,17.50931386659229,0.0,0,60.227004263580454,60.227004263580454,0.0,0.0,0.0,0.0,0.026288331755882077
60,92061,0.0,8,1,1,0,cloud_0,cloud_0,0,1,1,0,14.156933186498424,14.156933186498424,0.0,0,53.34453588489729,53.34453588489729,0.0,0.0,0.0,0.0,0.012995332475297737
60,92061,0.25,8,1,0,1,cloud_0,edge_3,1,1,1,0,14.156933186498424,4.348897562593606,9.808035623904818,1,53.34453588489729,43.16691369379035,-10.177622191106941,0.0,0.0,0.0,0.012995332475297737
60,92061,0.5,8,1,0,1,cloud_0,edge_3,1,1,1,0,14.156933186498424,4.348897562593606,9.808035623904818,1,53.34453588489729,43.16691369379035,-10.177622191106941,0.0,0.0,0.0,0.012995332475297737
60,92061,1.0,8,1,0,1,cloud_0,edge_3,1,1,1,0,14.156933186498424,4.348897562593606,9.808035623904818,1,53.34453588489729,43.16691369379035,-10.177622191106941,0.0,0.0,0.0,0.012995332475297737
60,92061,2.0,8,1,0,1,cloud_0,edge_3,1,1,1,0,14.156933186498424,4.348897562593606,9.808035623904818,1,53.34453588489729,43.16691369379035,-10.177622191106941,0.0,0.0,0.0,0.012995332475297737
60,92061,4.0,8,1,0,1,cloud_0,edge_3,1,1,1,0,14.156933186498424,4.348897562593606,9.808035623904818,1,53.34453588489729,43.16691369379035,-10.177622191106941,0.0,0.0,0.0,0.012995332475297737
60,92061,8.0,8,1,0,1,cloud_0,edge_3,1,1,1,0,14.156933186498424,4.348897562593606,9.808035623904818,1,53.34453588489729,43.16691369379035,-10.177622191106941,0.0,0.0,0.0,0.012995332475297737
61,92062,0.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.888603962292073,17.888603962292073,0.0,0,67.4184940534967,67.4184940534967,0.0,0.0,0.0,0.0,0.015786894257232603
61,92062,0.25,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.888603962292073,17.888603962292073,0.0,0,67.4184940534967,67.4184940534967,0.0,0.0,0.0,0.0,0.015786894257232603
61,92062,0.5,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.888603962292073,17.888603962292073,0.0,0,67.4184940534967,67.4184940534967,0.0,0.0,0.0,0.0,0.015786894257232603
61,92062,1.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.888603962292073,17.888603962292073,0.0,0,67.4184940534967,67.4184940534967,0.0,0.0,0.0,0.0,0.015786894257232603
61,92062,2.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.888603962292073,17.888603962292073,0.0,0,67.4184940534967,67.4184940534967,0.0,0.0,0.0,0.0,0.015786894257232603
61,92062,4.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.888603962292073,17.888603962292073,0.0,0,67.4184940534967,67.4184940534967,0.0,0.0,0.0,0.0,0.015786894257232603
61,92062,8.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,17.888603962292073,17.888603962292073,0.0,0,67.4184940534967,67.4184940534967,0.0,0.0,0.0,0.0,0.015786894257232603
62,92063,0.0,8,0,0,0,cloud_0,cloud_0,0,1,1,0,15.805598778140403,15.805598778140403,0.0,0,63.96478381911961,63.96478381911961,0.0,0.0,0.0,0.0,0.03627390611467077
62,92063,0.25,8,0,1,1,cloud_0,edge_2,1,1,1,0,15.805598778140403,2.9311349953096055,12.874463782830798,1,63.96478381911961,102.86651936923495,38.90173555011534,0.0,0.375,0.375,0.03627390611467077
62,92063,0.5,8,0,1,1,cloud_0,edge_2,1,1,1,0,15.805598778140403,2.9311349953096055,12.874463782830798,1,63.96478381911961,102.86651936923495,38.90173555011534,0.0,0.375,0.375,0.03627390611467077
62,92063,1.0,8,0,1,1,cloud_0,edge_2,1,1,1,0,15.805598778140403,2.9311349953096055,12.874463782830798,1,63.96478381911961,102.86651936923495,38.90173555011534,0.0,0.375,0.375,0.03627390611467077
62,92063,2.0,8,0,1,1,cloud_0,edge_2,1,1,1,0,15.805598778140403,2.9311349953096055,12.874463782830798,1,63.96478381911961,102.86651936923495,38.90173555011534,0.0,0.375,0.375,0.03627390611467077
62,92063,4.0,8,0,1,1,cloud_0,edge_2,1,1,1,0,15.805598778140403,2.9311349953096055,12.874463782830798,1,63.96478381911961,102.86651936923495,38.90173555011534,0.0,0.375,0.375,0.03627390611467077
62,92063,8.0,8,0,1,1,cloud_0,edge_2,1,1,1,0,15.805598778140403,2.9311349953096055,12.874463782830798,1,63.96478381911961,102.86651936923495,38.90173555011534,0.0,0.375,0.375,0.03627390611467077
63,92064,0.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,19.91674850308679,19.91674850308679,0.0,0,55.66757603007685,55.66757603007685,0.0,0.0,0.0,0.0,0.02044934771706209
63,92064,0.25,4,0,0,0,cloud_0,cloud_0,0,1,1,0,19.91674850308679,19.91674850308679,0.0,0,55.66757603007685,55.66757603007685,0.0,0.0,0.0,0.0,0.02044934771706209
63,92064,0.5,4,0,0,0,cloud_0,cloud_0,0,1,1,0,19.91674850308679,19.91674850308679,0.0,0,55.66757603007685,55.66757603007685,0.0,0.0,0.0,0.0,0.02044934771706209
63,92064,1.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,19.91674850308679,19.91674850308679,0.0,0,55.66757603007685,55.66757603007685,0.0,0.0,0.0,0.0,0.02044934771706209
63,92064,2.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,19.91674850308679,19.91674850308679,0.0,0,55.66757603007685,55.66757603007685,0.0,0.0,0.0,0.0,0.02044934771706209
63,92064,4.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,19.91674850308679,19.91674850308679,0.0,0,55.66757603007685,55.66757603007685,0.0,0.0,0.0,0.0,0.02044934771706209
63,92064,8.0,4,0,0,0,cloud_0,cloud_0,0,1,1,0,19.91674850308679,19.91674850308679,0.0,0,55.66757603007685,55.66757603007685,0.0,0.0,0.0,0.0,0.02044934771706209
64,92065,0.0,8,0,0,0,cloud_0,cloud_0,0,1,1,0,12.820785121229006,12.820785121229006,0.0,0,127.54193469097893,127.54193469097893,0.0,0.0,0.0,0.0,0.08723980740792303
64,92065,0.25,8,0,1,1,cloud_0,edge_0,1,1,1,0,12.820785121229006,0.61237256683086,12.208412554398146,1,127.54193469097893,195.9772232246093,68.43528853363037,0.0,0.0,0.0,0.08723980740792303
64,92065,0.5,8,0,1,1,cloud_0,edge_0,1,1,1,0,12.820785121229006,0.61237256683086,12.208412554398146,1,127.54193469097893,195.9772232246093,68.43528853363037,0.0,0.0,0.0,0.08723980740792303
64,92065,1.0,8,0,1,1,cloud_0,edge_0,1,1,1,0,12.820785121229006,0.61237256683086,12.208412554398146,1,127.54193469097893,195.9772232246093,68.43528853363037,0.0,0.0,0.0,0.08723980740792303
