episode,arrival_rate_rps,reward,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,replay_size,loss,epsilon
33,0.4,-470.05320044898576,12,0,1.0,4,3.0,143766.20765568584,73065.81533176919,115622.49007154355,0.0,0.08346884984779948,0.0,44,1724,16.904520630836487,0.9454066666666667
34,0.6,-292.58073020209645,12,0,1.0,4,3.0,74627.2520361643,38923.748890901275,66895.63804936764,0.0,0.16079916749694617,0.0,44,1768,16.899452209472656,0.9440133333333334
35,0.2,-509.33497203191166,12,0,1.0,7,1.7142857142857142,162652.64784840468,37927.08966153776,87228.62174819656,0.0,0.07377684998515502,0.0,65,1833,3.3830469846725464,0.941955
36,0.1,-872.6280209896908,12,0,1.0,8,1.5,204234.30774963807,44725.56347802576,110981.02141047633,0.16666666666666663,0.058756044134907426,0.009792674022484571,74,1907,1.9786731600761414,0.9396116666666667
37,0.1,-513.2836488573975,12,0,1.0,6,2.0,136013.4931869117,38127.67572707152,78904.23314314702,0.16666666666666663,0.08822654075584564,0.014704423459307607,51,1958,10.404406070709229,0.9379966666666667
38,0.2,-532.721674872422,12,0,1.0,8,1.5,113842.8131738381,19061.558524810363,41476.746693161695,0.08333333333333337,0.10540849848532806,0.008784041540444005,76,2034,13.348352081142366,0.93559
39,0.2,-504.54284476794595,12,0,1.0,9,1.3333333333333333,129402.24168309427,20020.863396461664,74901.96171664163,0.08333333333333337,0.0927340967507191,0.007727841395893258,87,2121,0.026012727059423923,0.932835
40,0.4,-444.8245689002515,12,0,1.0,5,2.4,139120.44389534698,37339.23544205106,113023.99562257544,0.0,0.08625619401435329,0.0,54,2175,7.455693066120148,0.931125
41,0.4,-257.7355561511255,12,0,1.0,3,4.0,66052.3566517158,30800.30536968078,42951.859729087424,0.0,0.1816740629448576,0.0,29,2204,14.71519136428833,0.9302066666666666
42,0.6,-396.2338930426171,12,0,1.0,4,3.0,100221.21426545948,25933.224129518658,84998.09434931295,0.0,0.11973512881429649,0.0,39,2243,7.771565079689026,0.9289716666666666
43,0.1,-715.4243986348165,12,0,1.0,7,1.7142857142857142,224952.19416887526,43421.270860936005,100070.67293213477,0.0,0.05334466749406946,0.0,70,2313,6.825864553451538,0.926755
44,0.1,-800.4574298353558,12,0,1.0,7,1.7142857142857142,213938.99680401955,52603.110339250976,111932.73053205125,0.08333333333333337,0.05609075567925885,0.004674229639938237,72,2385,3.11640814691782,0.924475
45,0.1,-493.35964204646837,12,0,1.0,4,3.0,131274.20553269522,52343.21187970208,79813.54929569726,0.0,0.09141171299651304,0.0,35,2420,18.491082668304443,0.9233666666666667
46,0.4,-480.04638857237796,12,0,1.0,7,1.7142857142857142,119928.78754501355,33335.79155196822,72524.92994371247,0.0,0.10005937895016218,0.0,75,2495,3.65123051404953,0.9209916666666667
47,0.2,-569.1355956352102,12,0,1.0,8,1.5,159418.5744031312,39581.01132278286,104596.0829808232,0.0,0.07527353725830523,0.0,78,2573,1.941329538822174,0.9185216666666667
48,0.2,-409.747561040783,12,0,1.0,5,2.4,103337.15203875872,26371.814733379735,54977.11095862623,0.0,0.11612474084343986,0.0,46,2619,8.02325963973999,0.917065
49,0.1,-737.6627026264833,12,0,1.0,6,2.0,191698.47813484407,48582.10692861789,86823.49811206122,0.0,0.06259830603119859,0.0,58,2677,11.718635559082031,0.9152283333333333
50,0.2,-448.9387264966038,12,0,1.0,7,1.7142857142857142,117874.10628749042,31677.346111329858,61376.611826963235,0.08333333333333337,0.10180352901876906,0.008483627418230756,67,2744,7.45606803894043,0.9131066666666666
51,0.1,-546.0741300575214,12,0,1.0,8,1.5,159344.20771253432,19741.733194031778,43586.152173510985,0.33333333333333337,0.0753086677719008,0.025102889257300268,81,2825,10.91139817237854,0.9105416666666667
52,0.1,-787.6906916582784,12,0,1.0,7,1.7142857142857142,185809.32068618474,53920.99036257038,118661.0275183282,0.0,0.06458233610501661,0.0,75,2900,5.520460247993469,0.9081666666666667
53,0.6,-527.4957556804034,12,0,1.0,5,2.4,136504.56369146195,68510.68554014734,126419.23361449825,0.08333333333333337,0.08790914878951092,0.007325762399125911,49,2949,19.618229866027832,0.906615
54,0.6,-445.5626683521099,12,0,1.0,6,2.0,124239.25369167369,32223.52618724154,88317.29734518891,0.08333333333333337,0.09658783068498278,0.008048985890415233,55,3004,8.780125379562378,0.9048733333333333
55,0.2,-421.9398155683771,12,0,1.0,4,3.0,100521.20684079248,38501.738290343455,68123.58041849427,0.08333333333333337,0.11937779476728569,0.009948149563940474,35,3039,12.089185789227486,0.903765
56,0.2,-406.34906258453327,12,0,1.0,5,2.4,103530.38928188977,44455.6415416362,73258.69533436096,0.08333333333333337,0.11590799651420919,0.009658999709517432,46,3085,1.0481832921504974,0.9023083333333334
57,0.4,-253.05243481105992,12,0,1.0,4,3.0,81545.49214768861,34173.442545198115,66577.77283884565,0.0,0.14715712277836976,0.0,47,3132,7.9850116930902,0.90082
58,0.2,-362.9565752452412,12,0,1.0,6,2.0,99102.26693164898,23653.052456802205,42067.40647960791,0.0,0.12108703838506966,0.0,62,3194,0.6423241421580315,0.8988566666666666
59,0.4,-498.77747647292847,12,0,1.0,4,3.0,115699.44627274705,65575.9050788592,104219.53926316708,0.0,0.10371700458886807,0.0,45,3239,10.105772852897644,0.8974316666666666
60,0.2,-385.0950524521755,12,0,1.0,7,1.7142857142857142,99252.21521484878,17528.60155940551,32811.18937176176,0.0,0.12090410248299145,0.0,80,3319,2.9272098895162344,0.8948983333333334
61,0.2,-378.6700512015217,12,0,1.0,4,3.0,93740.49209680183,43359.281690469536,77910.63933108561,0.0,0.1280129827738488,0.0,35,3354,10.177291002124548,0.89379
62,0.2,-592.4486258347787,12,0,1.0,5,2.4,159386.01183130112,68672.56312070247,143747.5837706435,0.0,0.07528891564650703,0.0,46,3400,7.812540769577026,0.8923333333333333
63,0.1,-326.82329607227103,12,0,1.0,9,1.3333333333333333,126361.5209668842,13978.763629318952,35291.68557193391,0.0,0.09496561855364864,0.0,84,3484,7.577508568763733,0.8896733333333333
64,0.4,-435.3802092193512,12,0,1.0,4,3.0,107105.07788386618,55935.39032752722,88466.08582303637,0.0,0.11203950584874768,0.0,38,3522,7.042027473449707,0.88847
65,0.1,-532.1720209484272,12,0,1.0,5,2.4,150208.6431728373,52352.462519706045,86210.29122760792,0.0,0.07988887820651054,0.0,56,3578,1.2362489104270935,0.8866966666666667
66,0.4,-336.4310938833613,12,0,1.0,4,3.0,120299.93518806729,50849.54771448869,102842.50478348267,0.0,0.09975067718232898,0.0,44,3622,2.3623430114239454,0.8853033333333333
67,0.6,-391.62059044787316,12,0,1.0,5,2.4,116682.56988877348,50207.46334124257,102166.21961377075,0.08333333333333337,0.10284312396820608,0.00857026033068384,51,3673,9.341177701950073,0.8836883333333333
68,0.1,-693.791290036373,12,0,1.0,11,1.0909090909090908,247808.2506332581,17507.686275467408,46895.82230174407,0.25,0.04842453780023372,0.01210613445005843,113,3786,5.781842768192291,0.88011
69,0.4,-452.6224187675467,12,0,1.0,6,2.0,122474.66047030342,44154.01612429867,94812.46279411261,0.08333333333333337,0.09797945104660775,0.00816495425388398,58,3844,12.7695894241333,0.8782733333333334
70,0.2,-645.2137334697933,12,0,1.0,4,3.0,180829.73728241184,63651.18962423936,125334.62635890506,0.0,0.06636076665454053,0.0,46,3890,2.8686607144773006,0.8768166666666667
71,0.2,-335.71714346303634,12,0,1.0,4,3.0,116240.13290799613,36887.33229602352,55466.37157217185,0.0,0.10323456881710537,0.0,39,3929,6.77869978826493,0.8755816666666667
72,0.4,-608.5704247864087,12,0,1.0,3,4.0,154310.28131672693,91683.2401508686,144663.24617853336,0.0,0.07776539513507597,0.0,42,3971,0.42141774110496044,0.8742516666666666
73,0.1,-602.0010113675846,12,0,1.0,4,3.0,148345.94355832235,81025.6287420587,116424.35499985178,0.0,0.08089199955293816,0.0,50,4021,1.7423790618777275,0.8726683333333334
74,0.2,-568.1002112370213,12,0,1.0,3,4.0,141532.68972336376,60847.61095851404,122224.18309626532,0.0,0.08478606619753289,0.0,34,4055,9.683272834867239,0.8715916666666667
75,0.6,-285.41618753385825,12,0,1.0,5,2.4,76206.18868845631,29252.872202135022,64146.01672001174,0.16666666666666663,0.15746752601757863,0.026244587669596437,51,4106,0.04594776779413223,0.8699766666666666
76,0.6,-385.5110000248226,12,0,1.0,4,3.0,92293.83315585734,49321.04771909171,75396.8478814779,0.0,0.1300195212364352,0.0,35,4141,8.981425693258643,0.8688683333333334
77,0.4,-567.4915769873517,12,0,1.0,4,3.0,149709.28269450867,58268.55643457841,128682.09464879129,0.0,0.08015535031643138,0.0,44,4185,17.569217681884766,0.867475
78,0.4,-576.5429764515779,12,0,1.0,3,4.0,129638.74493412333,80120.18905148329,122825.55011638554,0.0,0.09256491958555961,0.0,39,4224,5.166761159896851,0.86624
79,0.4,-437.36949480691055,12,0,1.0,3,4.0,92945.63801854981,47152.25937724517,84927.90536362973,0.0,0.12910772636371678,0.0,31,4255,3.4327387176454067,0.8652583333333334
80,0.4,-356.9388170888266,12,0,1.0,4,3.0,107572.58472815047,50116.05594799636,81452.04742623393,0.0,0.11155258591513366,0.0,37,4292,3.4856214709579945,0.8640866666666667
81,0.6,-209.0926748793766,12,0,1.0,4,3.0,68058.87787045879,20745.382495297108,51883.950628150706,0.0,0.1763179231788164,0.0,41,4333,0.5208252295851707,0.8627883333333334
82,0.1,-586.7009726800334,12,0,1.0,6,2.0,146695.03514830637,32328.565143871132,46278.7926864295,0.0,0.08180235948591026,0.0,73,4406,10.617163434624672,0.8604766666666667
83,0.6,-252.46143889468766,12,0,1.0,4,3.0,77577.38137546372,23105.160459344697,51786.02072145914,0.0,0.1546842621810302,0.0,44,4450,0.19460855331271887,0.8590833333333333
84,0.1,-703.6132395075045,12,0,1.0,7,1.7142857142857142,154395.9243225879,32589.0166771284,76213.85599922204,0.0,0.07772225887859409,0.0,70,4520,10.240467071533203,0.8568666666666667
85,0.4,-402.36837962347033,12,0,1.0,3,4.0,103022.0657699998,50795.819076056876,88170.33279699524,0.0,0.11647990078931635,0.0,31,4551,2.9843695759773254,0.855885
86,0.4,-687.5694762059901,12,0,1.0,4,3.0,155174.61538998722,37225.81219512007,98360.98492288704,0.0,0.07733223613824604,0.0,46,4597,7.0916473269462585,0.8544283333333333
87,0.6,-482.4584454570134,12,0,1.0,4,3.0,163808.937068114,83645.63037642614,135520.52093373705,0.0,0.07325607634588481,0.0,44,4641,1.662539773620665,0.853035
88,0.6,-252.08302250333185,12,0,1.0,4,3.0,72850.55242329379,29007.05224257844,67577.15029318168,0.0,0.1647207824900862,0.0,42,4683,0.814847213216126,0.851705
89,0.4,-616.8643631612601,12,0,1.0,4,3.0,148211.83011304465,81258.46000556536,123365.74970486926,0.0,0.08096519684594218,0.0,48,4731,3.1192173957824707,0.850185
90,0.2,-484.1031718785166,12,0,1.0,5,2.4,128768.97802242836,45746.933610410895,99338.32776357817,0.0,0.09319014707028192,0.0,54,4785,5.613515615463257,0.848475
91,0.4,-880.643668962078,12,0,1.0,5,2.4,207860.48747641558,64853.648794428766,126419.5596246236,0.0,0.05773102981566688,0.0,53,4838,5.4525010250508785,0.8467966666666666
92,0.2,-374.1045281106388,12,0,1.0,5,2.4,128345.90458590712,42931.75103492806,88342.42108889486,0.0,0.09349733471213267,0.0,58,4896,15.679384231567383,0.8449599999999999
93,0.6,-493.2070464729361,12,0,1.0,5,2.4,160128.4816753266,79282.10914563692,143532.77168115738,0.0,0.0749398225378229,0.0,49,4945,5.291260924190283,0.8434083333333333
94,0.1,-530.3691383272864,12,0,1.0,4,3.0,167146.45425321834,51716.87297585747,107779.19933478597,0.08333333333333337,0.07179332671825998,0.005982777226521665,41,4986,10.313212156295776,0.84211
95,0.4,-628.2672563173011,12,0,1.0,4,3.0,161882.86802482622,77119.74112227875,136383.58988697108,0.0,0.07412767111439915,0.0,43,5029,20.06787109375,0.8407483333333333
96,0.1,-797.4069184523617,12,0,1.0,6,2.0,195066.20689660634,53300.75840140309,88122.84710412806,0.0,0.06151757493475293,0.0,54,5083,0.48290274292230606,0.8390383333333333
97,0.6,-399.9515041474749,12,0,1.0,4,3.0,97653.26717279719,53075.43472261189,93981.68708053704,0.08333333333333337,0.12288375337986422,0.010240312781655351,34,5117,6.630768075585365,0.8379616666666667
98,0.2,-381.68902260228265,12,0,1.0,4,3.0,98391.89245055993,36770.10784215609,59248.03967081451,0.0,0.12196126836395361,0.0,44,5161,9.920529639348388,0.8365683333333334
99,0.2,-732.4506346157539,12,0,1.0,4,3.0,185474.34461134995,87353.58510723214,161531.87235668133,0.0,0.06469897508005897,0.0,53,5214,4.504941575229168,0.83489
100,0.1,-724.8315278580277,12,0,1.0,5,2.4,214490.98458721486,58084.119626755906,106400.42007228223,0.0,0.055946407365763395,0.0,63,5277,3.871798038482666,0.8328949999999999
101,0.2,-550.4059971008332,12,0,1.0,5,2.4,158609.5889549775,48711.46235583611,125380.74930319429,0.0,0.07565746862509233,0.0,54,5331,5.196803920902312,0.8311850000000001
102,0.2,-754.4844354630736,12,0,1.0,6,2.0,191191.50795669868,79923.81741533226,171792.89188720702,0.0,0.06276429391789606,0.0,72,5403,16.294810535386205,0.828905
103,0.1,-514.8212702970919,12,0,1.0,7,1.7142857142857142,135668.426561914,34541.24563386691,80067.96764639352,0.0,0.08845094104871665,0.0,81,5484,3.86690079793334,0.8263400000000001
104,0.6,-363.8442859694611,12,0,1.0,5,2.4,113601.74321047867,54999.28294682064,90700.65886230653,0.0,0.10563218187388795,0.0,55,5539,3.8503078557550907,0.8245983333333333
105,0.4,-375.25620377912844,12,0,1.0,3,4.0,89161.47664735661,52150.92288765323,83563.1897168193,0.0,0.13458727301546736,0.0,31,5570,7.235818389803171,0.8236166666666667
106,0.2,-441.88012471855046,12,0,1.0,6,2.0,99163.58100849224,27680.712499575107,45166.64387004252,0.08333333333333337,0.12101216876155708,0.010084347396796423,71,5641,4.44131707213819,0.8213683333333334
107,0.1,-767.865400037338,12,0,1.0,5,2.4,196031.9338749591,55340.16873809153,105220.59139729463,0.0,0.06121451624128913,0.0,57,5698,4.3916542790830135,0.8195633333333333
108,0.2,-581.5554302936813,12,0,1.0,5,2.4,136334.19320266624,56849.74357671805,123609.25145821055,0.0,0.08801900475665353,0.0,56,5754,17.551283359527588,0.81779
109,0.4,-455.9923118946732,12,0,1.0,5,2.4,127836.88250518824,54834.28380345468,93645.41505295792,0.0,0.09386962326395108,0.0,52,5806,8.196961224079132,0.8161433333333333
110,0.4,-641.5602479089772,12,0,1.0,5,2.4,173361.67881284573,60295.281929178505,146631.4608628713,0.0,0.0692194496625446,0.0,57,5863,28.59238624572754,0.8143383333333334
111,0.6,-463.02442777602073,12,0,1.0,5,2.4,169283.2193318304,58296.117014512296,137942.18240141182,0.0,0.07088712069255665,0.0,61,5924,11.644408941268921,0.8124066666666667
112,0.4,-621.5571448242628,12,0,1.0,5,2.4,136071.8213992958,82017.35453712732,119141.4918424439,0.0,0.08818872178381895,0.0,54,5978,9.153150796890259,0.8106966666666666
113,0.4,-561.3346939661124,12,0,1.0,3,4.0,142577.73590251408,76730.1372622519,116831.40792165043,0.0,0.08416461324792579,0.0,32,6010,14.504290103912354,0.8096833333333333
114,0.2,-450.34059035653877,12,0,1.0,4,3.0,112090.96358686901,52216.5625503973,106688.62353772265,0.0,0.10705590902249813,0.0,38,6048,1.5819438826292753,0.80848
115,0.6,-357.79377395291084,12,0,1.0,4,3.0,107338.56438454828,37909.87250163101,87989.17014186169,0.0,0.1117957937001013,0.0,44,6092,5.366418540477753,0.8070866666666667
116,0.2,-276.3729824985445,12,0,1.0,3,4.0,65695.1448508516,23991.206337943033,46965.078212005305,0.25,0.18266190031613036,0.04566547507903259,27,6119,27.81426239013672,0.8062316666666667
117,0.4,-619.6399714921696,12,0,1.0,6,2.0,190044.16552743784,77439.29031213083,175066.33516583857,0.0,0.06314321708691176,0.0,68,6187,5.760158993303776,0.8040783333333333
118,0.4,-483.5207849410027,12,0,1.0,4,3.0,136704.76200234288,79944.94902834402,131992.96043556367,0.0,0.08778040957925329,0.0,44,6231,2.712827444076538,0.802685
119,0.6,-376.68538442793465,12,0,1.0,5,2.4,113947.23729384545,39622.73010333156,81002.10568517828,0.08333333333333337,0.10531189948076211,0.008775991623396843,39,6270,5.607225408777595,0.80145
120,0.1,-727.7884623580005,12,0,1.0,8,1.5,181890.1003859041,51197.48575726565,113812.66550547867,0.08333333333333337,0.06597390388229156,0.005497825323524296,93,6363,9.807995796203613,0.798505
121,0.1,-642.8173744271171,12,0,1.0,8,1.5,230522.50714591486,24509.074137904187,47195.4603137193,0.08333333333333337,0.052055654558729514,0.0043379712132274595,85,6448,5.955420970916748,0.7958133333333334
122,0.2,-412.3878852897219,12,0,1.0,4,3.0,133833.9435442908,60343.713653203005,99150.43798998657,0.0,0.08966335207800806,0.0,61,6509,12.662695705890656,0.7938816666666667
123,0.6,-564.1499597964632,12,0,1.0,5,2.4,138906.28470438166,50138.17721475684,124658.59407421919,0.0,0.08638917976633115,0.0,64,6573,0.2957009896636009,0.791855
124,0.4,-322.9418550092941,12,0,1.0,5,2.4,88914.6367954509,34728.44797601201,78708.40105801805,0.0,0.13496090669083124,0.0,62,6635,5.54269003868103,0.7898916666666667
125,0.6,-526.4352105686273,12,0,1.0,3,4.0,112509.17022978846,71283.11673292161,107337.33696871322,0.0,0.10665797263895226,0.0,31,6666,6.558245539665222,0.78891
126,0.4,-323.2805987157325,12,0,1.0,4,3.0,101069.34942277429,45217.77882038877,85027.3313578422,0.0,0.1187303576062794,0.0,48,6714,7.408198356628418,0.78739
127,0.6,-223.67802041013596,12,0,1.0,3,4.0,66129.50563401746,18331.945230513807,50154.52612604514,0.0,0.18146211566153186,0.0,33,6747,12.394833408296108,0.7863450000000001
128,0.4,-759.1666571597418,12,0,1.0,5,2.4,257577.0017116164,103948.92678432968,187017.27383175472,0.0,0.046588010265897956,0.0,57,6804,4.774471402168274,0.78454
129,0.2,-419.28910647021974,12,0,1.0,4,3.0,109624.6242192699,51883.99261817138,81935.13277220086,0.0,0.10946445732847156,0.0,45,6849,12.750447750091553,0.783115
130,0.4,-784.2809218310047,12,0,1.0,5,2.4,183489.98530312182,101325.22622362802,167422.2926186411,0.0,0.06539866456567774,0.0,62,6911,0.6686797142028809,0.7811516666666667
131,0.1,-630.6728146529573,12,0,1.0,6,2.0,176315.75226851768,55974.348383112134,99094.14526484952,0.0,0.06805971585411587,0.0,70,6981,6.400263778865337,0.778935
132,0.6,-589.1499913360553,12,0,1.0,3,4.0,143247.89472905706,91037.7996867348,129792.60843448305,0.0,0.08377086464479722,0.0,37,7018,3.8313042372465134,0.7777633333333334
133,0.6,-191.16267221724718,12,0,1.0,3,4.0,53095.49844250273,23105.80240734566,50104.34333035482,0.0,0.2260078604026071,0.0,28,7046,4.214486122131348,0.7768766666666667
134,0.2,-497.87360052485275,12,0,1.0,9,1.3333333333333333,135875.22179813284,24690.264504989114,51951.580127401205,0.08333333333333337,0.08831632317648146,0.007359693598040122,101,7147,11.297742366790771,0.7736783333333334
135,0.1,-768.7653288814117,12,0,1.0,11,1.0909090909090908,228846.97368024357,31240.95007119191,82026.15071258748,0.0,0.05243678693678947,0.0,114,7261,14.163798332214355,0.7700683333333334
136,0.6,-345.5923902244292,12,0,1.0,3,4.0,96865.31317714744,43108.1748228475,87868.75382725777,0.0,0.12388335521152324,0.0,26,7287,4.588509559631348,0.769245
137,0.6,-373.54230274313704,12,0,1.0,5,2.4,116606.3712061855,31506.626336030444,101945.22599585146,0.25,0.10291032879139496,0.02572758219784874,52,7339,5.441458210349083,0.7675983333333334
138,0.1,-657.4563521611067,12,0,1.0,8,1.5,164180.0314132993,26962.932514938253,47887.59038016777,0.0,0.07309049643066366,0.0,100,7439,2.9821258187294006,0.7644316666666666
139,0.1,-509.814175482921,12,0,1.0,11,1.0909090909090908,159849.5392544166,12416.478995117888,41860.05628723127,0.08333333333333337,0.0750705948604631,0.006255882905038592,126,7565,21.891228675842285,0.7604416666666667
140,0.6,-417.4404674984793,12,0,1.0,3,4.0,117203.23864698995,60610.390722996606,103055.86496852395,0.0,0.10238624920718595,0.0,26,7591,1.0174505114555359,0.7596183333333333
141,0.4,-283.2913897600088,12,0,1.0,3,4.0,81659.89713656667,29310.564351390418,73216.82738864628,0.08333333333333337,0.14695095659906843,0.012245913049922367,30,7621,2.553955078125,0.7586683333333333
142,0.1,-579.834721177479,12,0,1.0,8,1.5,129236.347323367,26417.974149847334,65832.71377483172,0.08333333333333337,0.09285313496190326,0.007737761246825271,81,7702,3.779352307319641,0.7561033333333333
143,0.6,-449.3622650338003,12,0,1.0,5,2.4,184483.58026167972,68423.30428282311,150249.53797141532,0.08333333333333337,0.06504643927106503,0.005420536605922085,63,7765,1.6892185062170029,0.7541083333333334
144,0.6,-245.58510258395665,12,0,1.0,3,4.0,55409.99821559623,28572.588430892367,48571.326097198245,0.0,0.21656741357956524,0.0,25,7790,27.061861991882324,0.7533166666666666
145,0.6,-510.1882623928825,12,0,1.0,6,2.0,119963.76867608189,51051.358484536766,104460.83034118434,0.0,0.10003020188871854,0.0,80,7870,4.793112516403198,0.7507833333333334
