episode_seed,request_id,handover_index,lead_ms,predicted_lead_ms,eta_relative_error,eta_error_bound,prediction_correct,had_prefetch_plan,accepted_prefetch,base_migration_ms,hidden_migration_ms,residual_base_ms,delta_sync_ms,delta_tokens,changed_blocks
20028,r0019,0,4142.728200291263,2759.83878903757,-0.3338112819364944,0.4,1,1,0,0.0,0.0,0.0,0.0,191,0
20028,r0014,0,139.57653326798754,165.79218204068948,0.18782275328738662,0.4,1,1,0,0.0,0.0,0.0,0.0,6,0
20028,r0010,0,2740.588242659367,2763.5763943153047,0.008388035567733099,0.4,1,1,0,0.0,0.0,0.0,0.0,121,0
20029,r0015,0,1584.363260017059,1635.356341480955,0.032185220871220666,0.4,1,1,1,0.0,0.0,0.0,0.0,40,0
20029,r0017,0,0.0,0.0,-0.3675464091840157,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20029,r0000,0,375.7250130389166,467.8339058185068,0.24514974937282075,0.4,1,1,1,2356.4323367421125,375.7250130389166,1980.707323703196,42.42878042260103,9,19
20029,r0000,1,1655.173259616642,1843.967183788258,0.11406293756542607,0.4,1,1,0,0.0,0.0,0.0,0.0,66,0
20029,r0023,0,0.0,0.0,-0.34087352607005816,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20029,r0023,1,3371.398906671777,4020.6678213431396,0.19258145732517806,0.4,1,1,0,0.0,0.0,0.0,0.0,138,0
20029,r0008,0,0.0,0.0,-0.28189616815322005,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20029,r0008,1,1101.427900408351,736.3780399220547,-0.33143327888367025,0.4,1,1,0,0.0,0.0,0.0,0.0,44,0
20029,r0020,0,0.0,0.0,-0.2748729496143759,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20029,r0005,0,0.0,0.0,-0.23654991260998567,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20029,r0005,1,2814.5172054502546,2533.986315760844,-0.09967282813058248,0.4,1,1,0,0.0,0.0,0.0,0.0,111,0
20029,r0005,2,6735.90730729857,8364.436502196957,0.2417683499198131,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20029,r0016,0,0.0,0.0,0.16732177854315133,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20029,r0016,1,1371.5312428190991,1102.997254820113,-0.19579137508164282,0.4,1,1,0,0.0,0.0,0.0,0.0,55,0
20029,r0016,2,4420.507663393728,3461.4593451757746,-0.21695433901401026,0.4,1,1,0,0.0,0.0,0.0,0.0,173,0
20029,r0016,3,8107.017877925791,6944.453786093844,-0.143402186764314,0.4,1,1,0,0.0,0.0,0.0,0.0,323,0
20029,r0014,0,4713.829943259632,4261.305862962796,-0.09599923750832512,0.4,1,1,1,1899.6282810357454,1899.6282810357454,0.0,217.0372804802471,108,19
20029,r0014,1,4192.029516893934,5316.410983907683,0.2682188812083687,0.4,1,1,0,0.0,0.0,0.0,0.0,184,0
20029,r0012,0,0.0,0.0,-0.007967842595058117,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20030,r0017,0,3241.8244806377193,4126.193585170575,0.27279981066676573,0.4,1,1,1,0.0,0.0,0.0,0.0,154,0
20030,r0005,0,0.0,0.0,0.3478752346209587,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20030,r0005,1,5469.220984900607,6967.808753240196,0.27400387961592354,0.4,1,1,0,0.0,0.0,0.0,0.0,235,0
20030,r0006,0,1112.4702769154064,1330.3702632380507,0.19587038938858203,0.4,1,1,1,0.0,0.0,0.0,0.0,50,0
20030,r0009,0,5848.549602189054,4808.424740245387,-0.17784321459022234,0.4,1,1,0,0.0,0.0,0.0,0.0,262,0
20030,r0009,1,5023.791742452937,3666.0141143682836,-0.2702694892009395,0.4,1,1,0,0.0,0.0,0.0,0.0,204,0
20030,r0013,0,988.4445905430621,615.6320998535828,-0.3771708543466783,0.4,1,1,0,0.0,0.0,0.0,0.0,42,0
20031,r0011,0,0.0,0.0,-0.0051377431478106805,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20031,r0000,0,4832.010232607692,4817.381075421782,-0.003027550953263347,0.4,1,1,0,0.0,0.0,0.0,0.0,346,0
20031,r0012,0,0.0,0.0,0.18324001068407625,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20031,r0017,0,675.667335201113,480.63586507941955,-0.2886501388492344,0.4,1,1,1,0.0,0.0,0.0,0.0,44,0
20031,r0017,1,3646.0531714034296,2542.559125507547,-0.3026544029995944,0.4,1,1,0,0.0,0.0,0.0,0.0,262,0
20031,r0013,0,0.0,0.0,-0.03047849453603302,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20032,r0015,0,4138.388897794848,5217.920450021916,0.2608579277801317,0.4,1,1,0,0.0,0.0,0.0,0.0,188,0
20032,r0006,0,0.0,0.0,0.24635356595200342,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20032,r0020,0,465.90893666477496,418.6163124275108,-0.1015061539188537,0.4,1,1,0,0.0,0.0,0.0,0.0,21,0
20032,r0010,0,372.04133541947886,391.33029606499116,0.05184628375705602,0.4,1,1,1,499.22562523042274,372.04133541947886,127.18428981094388,84.64713834813973,16,28
20032,r0009,0,0.0,0.0,0.058444538198991425,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20032,r0009,1,1929.8418873344272,2183.7797773380794,0.13158481618118523,0.4,1,1,0,0.0,0.0,0.0,0.0,115,0
20033,r0023,0,4296.476487837436,3735.7359302950704,-0.1305117249284904,0.4,1,1,1,629.2818181828646,629.2818181828646,0.0,140.07866903933046,72,13
20033,r0006,0,4763.887994826588,3451.5204835830264,-0.2754824447318546,0.4,1,1,1,2616.1749234058857,2616.1749234058857,0.0,269.9374729219714,79,28
20033,r0020,0,0.0,0.0,-0.011986460389046716,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20033,r0000,0,722.7858088112189,781.2833161489012,0.08093339219525414,0.4,1,1,1,2578.6510965426232,722.7858088112189,1855.8652877314044,101.5022251345911,11,28
20033,r0000,1,3801.358783667969,2907.0681162769797,-0.23525552790049442,0.4,1,1,0,0.0,0.0,0.0,0.0,273,0
20033,r0021,0,0.0,0.0,0.3537071020996637,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20033,r0013,0,0.0,0.0,0.14333248608796478,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20033,r0013,1,0.0,0.0,0.3730138759075946,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20033,r0022,0,4488.781902940034,4337.920781506406,-0.03360847657464,0.4,1,1,1,707.0056830000615,707.0056830000615,0.0,143.12666373804407,74,13
20033,r0017,0,2952.4764716959035,2997.810384031559,0.015354538053140132,0.4,1,1,1,676.5257360129254,631.191823677269,45.333912335656464,105.02673000412396,49,13
20033,r0014,0,1638.2893297307091,1581.8641605612163,-0.03444151661463091,0.4,1,1,1,2770.960709216841,1638.2893297307091,1132.671379486132,146.85565145659484,28,28
20033,r0014,1,4645.966708862223,5646.3601286514595,0.2153251373672087,0.4,1,1,0,0.0,0.0,0.0,0.0,321,0
20033,r0004,0,0.0,0.0,-0.05252373901347146,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20034,r0015,0,0.0,0.0,-0.22454273280771897,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20034,r0015,1,401.44458712810774,462.3327573577852,0.15167266462668005,0.4,1,1,0,0.0,0.0,0.0,0.0,39,0
20034,r0010,0,0.0,0.0,-0.02321761279477874,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20034,r0004,0,6302.454782178171,8633.148481255666,0.3698072861495393,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20034,r0022,0,0.0,0.0,0.06090084007304969,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20034,r0007,0,0.0,0.0,-0.17398216426955226,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20034,r0007,1,3566.292633608351,4391.635656296053,0.2314288555318651,0.4,1,1,0,0.0,0.0,0.0,0.0,321,0
20034,r0008,0,0.0,0.0,0.15627157946664916,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20034,r0008,1,431.82637246037484,325.07024958869687,-0.2472200163770083,0.4,1,1,0,0.0,0.0,0.0,0.0,32,0
20034,r0020,0,766.957362962974,469.42858856358305,-0.387933917538718,0.4,1,1,0,0.0,0.0,0.0,0.0,22,0
20034,r0013,0,3598.9801407363775,4683.950664900582,0.3014661047677276,0.4,1,1,1,64.35876429772523,0.0,64.35876429772523,95.51584940533566,105,5
20034,r0005,0,0.0,0.0,-0.22875290791809402,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20034,r0023,0,0.0,0.0,-0.0790202751063428,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20034,r0023,1,0.0,0.0,-0.02308575927807538,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20035,r0021,0,3388.589252305891,4537.96593593378,0.33919032318412545,0.4,1,1,1,458.3530740475365,0.0,458.3530740475365,85.90078748413956,38,11
20035,r0008,0,2014.9116666180125,2461.0977134702766,0.22144198886950628,0.4,1,1,1,2070.796114247397,1624.6100673951323,446.18604685226455,96.27143511480449,22,28
20035,r0002,0,0.0,0.0,0.05825948211359783,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20035,r0013,0,0.0,0.0,-0.34491242734939354,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20035,r0010,0,5495.133543004085,6420.493997873091,0.16839635427006006,0.4,1,1,1,1380.6375547571158,455.27709988810966,925.3604548690062,139.74388920444886,88,18
20035,r0010,1,2334.9693742816708,1937.4109783731433,-0.1702627881493445,0.4,1,1,0,0.0,0.0,0.0,0.0,164,0
20035,r0018,0,0.0,0.0,-0.12473510255625037,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20035,r0009,0,0.0,0.0,0.06674887573219329,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20035,r0012,0,3093.928281424778,2067.143953384246,-0.3318707593207979,0.4,1,1,1,254.15704339009514,254.15704339009514,0.0,92.36838041844877,50,18
20035,r0007,0,43.76748450874584,43.943226947733265,0.004015365309658292,0.4,1,1,1,1999.9537255112002,43.76748450874584,1956.1862410024544,0.0,0,28
20036,r0018,0,3467.536088511255,2570.3943691322193,-0.25872599346592895,0.4,1,1,1,0.0,0.0,0.0,0.0,143,0
20036,r0018,1,4854.61916484687,4787.568437649815,-0.013811737835705162,0.4,1,1,0,0.0,0.0,0.0,0.0,214,0
20036,r0002,0,804.5613644066398,500.25528403492666,-0.37822606681609355,0.4,1,1,1,0.0,0.0,0.0,0.0,41,0
20036,r0002,1,9147.975475237112,7688.333377477527,-0.15955903048830056,0.4,1,1,0,0.0,0.0,0.0,0.0,369,0
20036,r0015,0,1114.323566387051,923.0226204216666,-0.17167450436827397,0.4,1,1,1,0.0,0.0,0.0,0.0,49,0
20036,r0015,1,4905.468140271812,4064.570446355954,-0.1714204781012529,0.4,1,1,0,0.0,0.0,0.0,0.0,225,0
20036,r0005,0,367.7485757880713,402.8181829865539,0.09536299936262072,0.4,1,1,1,0.0,0.0,0.0,0.0,16,0
20036,r0005,1,3938.660382252747,3783.576231322534,-0.039374847252382605,0.4,1,1,0,0.0,0.0,0.0,0.0,179,0
20036,r0010,0,0.0,0.0,0.2417106216185807,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20037,r0007,0,2957.6592102367454,2376.685184920624,-0.19643034711548718,0.4,1,1,1,0.0,0.0,0.0,0.0,126,0
20037,r0002,0,0.0,0.0,-0.0894315203246207,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20037,r0023,0,1158.5836783704372,1309.5099848188713,0.1302679377122884,0.4,1,1,0,0.0,0.0,0.0,0.0,42,0
20037,r0011,0,1293.352582269492,1540.3498238358493,0.19097440632386775,0.4,1,1,1,0.0,0.0,0.0,0.0,55,0
20037,r0013,0,2679.9016080690544,1972.3081310193963,-0.2640371105114935,0.4,1,1,1,0.0,0.0,0.0,0.0,111,0
20038,r0015,0,7441.971044856329,9059.50157373475,0.21735243514504266,0.4,1,1,1,2152.5793782797723,535.0488494013516,1617.5305288784207,237.09746484300132,117,13
20038,r0015,1,5230.935818657848,6728.88397664482,0.2863633219593419,0.4,1,1,0,0.0,0.0,0.0,0.0,202,0
20038,r0004,0,1511.852014709646,1396.4618195010721,-0.07632373677177312,0.4,1,1,1,371.91657575217073,371.91657575217073,0.0,70.76219813688319,22,13
20038,r0014,0,2791.5008256254005,3747.040180371899,0.34230308870943005,0.4,1,1,1,0.0,0.0,0.0,0.0,43,0
20038,r0002,0,0.0,0.0,0.32206666762350433,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20038,r0002,1,607.6044818974406,542.1129619211779,-0.10778643332541638,0.4,1,1,0,0.0,0.0,0.0,0.0,20,0
20038,r0002,2,5511.867876446522,4811.776069014089,-0.1270153463627251,0.4,1,1,0,0.0,0.0,0.0,0.0,195,0
20038,r0002,3,3307.4791012395362,3677.395785457803,0.11184248574076672,0.4,1,1,0,0.0,0.0,0.0,0.0,112,0
20038,r0019,0,0.0,0.0,0.02187925614252323,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20038,r0019,1,1352.4976674358622,1053.2175693824813,-0.22127956687775463,0.4,1,1,0,0.0,0.0,0.0,0.0,19,0
20038,r0018,0,0.0,0.0,0.1794344903339975,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20038,r0018,1,0.0,0.0,-0.3438677516872806,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20038,r0018,2,2215.4125334342243,1629.124848268548,-0.26464041180485776,0.4,1,1,0,0.0,0.0,0.0,0.0,76,0
20038,r0018,3,5739.569976146675,5813.400406010047,0.012863407915611524,0.4,1,1,0,0.0,0.0,0.0,0.0,221,0
20038,r0016,0,0.0,0.0,0.06975331425494025,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20038,r0016,1,1761.8041518615937,2444.3431374333463,0.38740911403265466,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20038,r0010,0,0.0,0.0,0.10562621832988306,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20038,r0007,0,843.0910492600815,527.2322004963485,-0.37464381698861465,0.4,1,1,1,2250.629640759168,843.0910492600815,1407.5385914990866,47.89213491156883,12,13
20038,r0007,1,6659.259141394563,4917.586191955238,-0.2615415487607212,0.4,1,1,0,0.0,0.0,0.0,0.0,224,0
20038,r0023,0,0.0,0.0,-0.39185956824597695,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20038,r0023,1,1035.7115138471854,918.8386112720658,-0.11284310448668394,0.4,1,1,0,0.0,0.0,0.0,0.0,37,0
20038,r0005,0,0.0,0.0,0.25070694863137344,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20038,r0005,1,2075.685008801105,1646.0353292140908,-0.20699175345259918,0.4,1,1,0,0.0,0.0,0.0,0.0,90,0
20039,r0014,0,5084.899346475655,3747.9150909195982,-0.2629322951068286,0.4,1,1,0,0.0,0.0,0.0,0.0,253,0
20039,r0004,0,0.0,0.0,-0.1832827038489933,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20039,r0009,0,0.0,0.0,-0.3679593443786489,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20039,r0011,0,2618.2105950639907,2268.23374774965,-0.13367024332348915,0.4,1,1,1,0.0,0.0,0.0,0.0,132,0
20039,r0010,0,7629.890558484052,8264.82030867211,0.08321610189834872,0.4,1,1,0,0.0,0.0,0.0,0.0,368,0
20039,r0022,0,735.0613916407492,974.5140741569738,0.32575875326785453,0.4,1,1,1,0.0,0.0,0.0,0.0,34,0
20039,r0022,1,4665.922428974442,5588.348569502672,0.19769427258373384,0.4,1,1,0,0.0,0.0,0.0,0.0,203,0
20039,r0006,0,0.0,0.0,0.03894252292385508,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20039,r0019,0,3906.2461200663456,2564.316473179378,-0.343534330823009,0.4,1,1,1,0.0,0.0,0.0,0.0,180,0
20039,r0012,0,0.0,0.0,-0.2511484874321456,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20039,r0021,0,627.4987681785788,770.4569051800117,0.22782217950226913,0.4,1,1,1,0.0,0.0,0.0,0.0,28,0
20039,r0021,1,3221.677893904249,2541.988949917628,-0.2109735877918346,0.4,1,1,0,0.0,0.0,0.0,0.0,139,0
20040,r0012,0,233.67381863197807,218.37981859798887,-0.06545020800159174,0.4,1,1,1,306.65002484361867,233.67381863197807,72.9762062116406,86.32538251511889,10,28
20040,r0013,0,7191.265180414817,9043.417326037516,0.2575558123856946,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20040,r0001,0,77.65775264944205,59.853963057640925,-0.22925965514569954,0.4,1,1,0,0.0,0.0,0.0,0.0,4,0
20040,r0023,0,1701.8183153754508,1456.5317924431856,-0.14413202673644437,0.4,1,1,0,0.0,0.0,0.0,0.0,77,0
20040,r0006,0,4806.371547846298,4470.535249042635,-0.06987314556531726,0.4,1,1,1,0.0,0.0,0.0,0.0,218,0
20040,r0016,0,5794.778436796045,4791.885341067959,-0.17306841092661154,0.4,1,1,1,0.0,0.0,0.0,0.0,267,0
20040,r0011,0,696.1231872302742,784.6244735681395,0.12713451866183778,0.4,1,1,1,0.0,0.0,0.0,0.0,30,0
20040,r0011,1,3293.0009687648926,4189.1379673822785,0.27213383995860174,0.4,1,1,0,0.0,0.0,0.0,0.0,157,0
20041,r0005,0,2153.541400838558,1561.3552602215134,-0.27498247323522823,0.4,1,1,1,0.0,0.0,0.0,0.0,82,0
20041,r0003,0,0.0,0.0,-0.07828806215744744,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20041,r0003,1,7173.46224959371,7483.827619923732,0.04326577035344403,0.4,1,1,0,0.0,0.0,0.0,0.0,261,0
20041,r0012,0,119.33462254978804,76.95872023697673,-0.35510149030832605,0.4,1,1,1,0.0,0.0,0.0,0.0,4,0
20041,r0008,0,783.6559705285399,996.5676731941587,0.2716902705686268,0.4,1,1,1,0.0,0.0,0.0,0.0,30,0
20041,r0008,1,4246.246915082054,4234.889056493933,-0.0026747993734843045,0.4,1,1,0,0.0,0.0,0.0,0.0,158,0
20041,r0008,2,9014.150264335687,10998.341107859687,0.22011956594227333,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20042,r0002,0,6078.262850157979,7484.948358418365,0.23142887086954855,0.4,1,1,0,0.0,0.0,0.0,0.0,221,0
20042,r0016,0,1036.959295265502,1039.787531197055,0.0027274319681263037,0.4,1,1,0,0.0,0.0,0.0,0.0,36,0
20042,r0017,0,0.0,0.0,0.34453914066740277,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20042,r0018,0,29.81654810519467,22.741087250470045,-0.23729979841267845,0.4,1,1,0,0.0,0.0,0.0,0.0,0,0
20042,r0018,1,3265.0601732215328,4492.885532812305,0.37604984118234974,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20042,r0023,0,0.0,0.0,-0.30832583445514433,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20042,r0014,0,0.0,0.0,0.1631605063905257,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20042,r0010,0,0.0,0.0,0.37412457692320455,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20042,r0001,0,3792.3611705607836,4093.9510704540353,0.07952562699840504,0.4,1,1,1,0.0,0.0,0.0,0.0,124,0
20042,r0001,1,4067.790202610642,4112.588557915426,0.011012946359926001,0.4,1,1,0,0.0,0.0,0.0,0.0,138,0
20042,r0007,0,2096.4042818742782,1583.4201260480907,-0.24469715133741143,0.4,1,1,0,0.0,0.0,0.0,0.0,86,0
20043,r0014,0,2487.4037004959882,2540.7324061937115,0.021439505652857682,0.4,1,1,1,272.3632269673174,219.03452126959382,53.32870569772359,65.6216838417981,42,13
20043,r0002,0,6815.641036098283,4878.149547332141,-0.28427135151402977,0.4,1,1,1,236.3159835505602,236.3159835505602,0.0,143.0172358836592,115,13
20043,r0023,0,4374.239493635523,4032.5181691805724,-0.07812131113354726,0.4,1,1,1,1649.0356923557306,1649.0356923557306,0.0,132.1430993516855,63,16
20043,r0023,1,2939.8465230172515,3609.5794543561738,0.22781220927531798,0.4,1,1,0,0.0,0.0,0.0,0.0,126,0
20043,r0003,0,0.0,0.0,-0.2391933310587815,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20043,r0003,1,7082.307210099523,8420.102031717423,0.1888925150987767,0.4,1,1,0,0.0,0.0,0.0,0.0,289,0
20043,r0017,0,0.0,0.0,-0.21236884499310255,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20043,r0010,0,2170.993695812045,1635.9368340278122,-0.2464571236740043,0.4,1,1,0,0.0,0.0,0.0,0.0,37,0
20043,r0005,0,0.0,0.0,0.33924445194713926,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20043,r0005,1,3415.9685100041825,3967.3079362498725,0.16140061731570676,0.4,1,1,0,0.0,0.0,0.0,0.0,136,0
20043,r0005,2,5801.291207700633,8099.947200969792,0.3962317889193224,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20043,r0004,0,2513.601661432149,3185.7915910021734,0.26742102373812005,0.4,1,1,1,1568.1901538035188,896.0002242334886,672.1899295700302,99.65630851887087,40,16
20043,r0004,1,8085.535268679472,9114.92705647176,0.1273127571132847,0.4,1,1,0,0.0,0.0,0.0,0.0,306,0
20043,r0016,0,0.0,0.0,-0.14177245343924633,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20044,r0015,0,3293.3734784337694,4306.869331378753,0.307737904486609,0.4,1,1,1,1595.5580274052063,582.0621744602231,1013.4958529449832,119.73933810308075,29,15
20044,r0015,1,2080.195760557419,1710.9718321668338,-0.17749479899509366,0.4,1,1,0,0.0,0.0,0.0,0.0,67,0
20044,r0000,0,7934.929387152664,7094.193977178077,-0.10595373556011856,0.4,1,1,1,397.7326927543927,397.7326927543927,0.0,249.5806133511286,105,17
20044,r0013,0,3561.055719943437,2440.7469696488415,-0.3146001743304343,0.4,1,1,1,393.33638290965126,393.33638290965126,0.0,157.1652850564681,46,17
20044,r0021,0,4222.696410901932,5002.694408656646,0.18471562287569554,0.4,1,1,1,393.7994452099359,0.0,393.7994452099359,77.43107625523639,55,10
20044,r0009,0,0.0,0.0,0.2821735769864254,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20044,r0009,1,4481.681011677072,2954.1684034372493,-0.34083474577058714,0.4,1,1,1,0.0,0.0,0.0,0.0,136,0
20044,r0009,2,3239.9701578969543,3207.65866564405,-0.0099727746486028,0.4,1,1,0,0.0,0.0,0.0,0.0,99,0
20044,r0008,0,1763.0820074385629,2178.6877819187794,0.2357268537292918,0.4,1,1,1,1769.6084339850959,1354.0026595048803,415.6057744802156,100.42902084310191,15,15
20044,r0008,1,3374.480231023692,3570.2199193006036,0.058005877905982495,0.4,1,1,0,0.0,0.0,0.0,0.0,112,0
20044,r0004,0,0.0,0.0,-0.15639417819045154,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20044,r0004,1,1458.597583591516,1620.0935495008787,0.11072002842052553,0.4,1,1,0,0.0,0.0,0.0,0.0,45,0
20044,r0004,2,5982.352275177589,7239.350017032767,0.2101176400244441,0.4,1,1,0,0.0,0.0,0.0,0.0,199,0
20044,r0001,0,2611.67911184486,3648.6687689987302,0.39705860205059895,0.4,1,1,1,598.261902111679,0.0,598.261902111679,110.08417947309133,22,15
20044,r0002,0,1035.797402325421,1434.3669120162795,0.38479485350711273,0.4,1,1,1,645.3914806748297,246.82197098396864,398.5695096908611,101.62062494736143,13,17
20044,r0017,0,6654.736344640354,5968.057635950136,-0.10318646346421545,0.4,1,1,1,388.3914389030179,388.3914389030179,0.0,106.27377655879874,87,10
20044,r0020,0,7087.6596223042725,6342.898174497605,-0.10507861374479177,0.4,1,1,1,1573.9605316982127,1573.9605316982127,0.0,168.01513125302785,64,15
20044,r0020,1,6309.690192499176,5150.066885824408,-0.18378450784371375,0.4,1,1,0,0.0,0.0,0.0,0.0,204,0
20044,r0020,2,4452.1428049170645,5221.272418790057,0.17275492893524114,0.4,1,1,0,0.0,0.0,0.0,0.0,146,0
20045,r0015,0,5168.078632444183,3748.739473191486,-0.2746357515426264,0.4,1,1,0,0.0,0.0,0.0,0.0,269,0
20045,r0010,0,1129.722745204108,1255.5554082974975,0.11138366791991527,0.4,1,1,1,0.0,0.0,0.0,0.0,60,0
20045,r0003,0,0.0,0.0,0.14255529474205964,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20045,r0016,0,0.0,0.0,-0.18177607676798138,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20045,r0016,1,5242.287789681282,5098.426551950201,-0.027442453276649903,0.4,1,1,0,0.0,0.0,0.0,0.0,277,0
20046,r0005,0,2131.4076637237968,1821.6776081930802,-0.14531713515075995,0.4,1,1,1,2734.238369793884,2131.4076637237968,602.8307060700872,87.36561541269177,18,15
20046,r0005,1,2850.019412006938,3645.643686902802,0.2791645107903311,0.4,1,1,0,0.0,0.0,0.0,0.0,110,0
20046,r0005,2,3518.8357264521574,4065.81268258023,0.15544259483791223,0.4,1,1,0,0.0,0.0,0.0,0.0,140,0
20046,r0017,0,0.0,0.0,-0.36957529225305585,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20046,r0000,0,689.2740565281347,939.2196375708486,0.36262148368340874,0.4,1,1,1,1005.5928560543502,689.2740565281347,316.31879952621557,54.19695470938446,5,15
20046,r0001,0,0.0,0.0,0.282200162532401,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20046,r0001,1,1125.1847112446121,1254.231404468443,0.11468934116700458,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20046,r0013,0,0.0,0.0,-0.26845373415120566,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20046,r0013,1,0.0,0.0,-0.012873757280495834,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20046,r0013,2,7676.8278697202295,6228.835506192304,-0.18861857893665335,0.4,1,1,0,0.0,0.0,0.0,0.0,281,0
20046,r0013,3,3084.5480741367683,2233.4422406493827,-0.2759256179612546,0.4,1,1,0,0.0,0.0,0.0,0.0,107,0
20046,r0004,0,0.0,0.0,0.07222091037310852,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20046,r0004,1,1100.286341618259,1373.9850532018731,0.24875225769054687,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20046,r0016,0,0.0,0.0,0.15451915630517477,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20046,r0015,0,2550.348063426958,2407.2641941302036,-0.05610366339741474,0.4,1,1,1,575.2549433512597,575.2549433512597,0.0,94.79923455639621,21,15
20046,r0012,0,0.0,0.0,0.12785539298515536,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20046,r0012,1,0.0,0.0,-0.38710114767292403,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20046,r0022,0,0.0,0.0,0.049948667926665524,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20046,r0022,1,0.0,0.0,0.11693052327818432,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20046,r0022,2,2584.3846585423817,2265.81439957642,-0.12326735415061568,0.4,1,1,0,0.0,0.0,0.0,0.0,94,0
20046,r0022,3,3965.466118133161,4823.092998187915,0.21627391446695876,0.4,1,1,0,0.0,0.0,0.0,0.0,159,0
20046,r0014,0,0.0,0.0,-0.23750065549774357,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
20046,r0019,0,0.0,0.0,0.1403567573183564,0.4,1,0,0,0.0,0.0,0.0,0.0,0,0
