timestamp,input_tokens,output_tokens,request_type,source
2023-11-16 18:45:24.682104+00:00,1043,76,code,azure_2023
2023-11-16 18:45:24.779468+00:00,2491,7,code,azure_2023
2023-11-16 18:45:24.880143+00:00,2113,39,code,azure_2023
2023-11-16 18:45:24.880218+00:00,588,15,code,azure_2023
2023-11-16 18:45:24.981015+00:00,516,10,code,azure_2023
2023-11-16 18:45:24.981871+00:00,2368,33,code,azure_2023
2023-11-16 18:45:25.079695+00:00,151,6,code,azure_2023
2023-11-16 18:45:25.278358+00:00,2603,22,code,azure_2023
2023-11-16 18:45:25.279779+00:00,100,9,code,azure_2023
2023-11-16 18:45:25.577451+00:00,1055,7,code,azure_2023
2023-11-16 18:45:25.879267+00:00,172,32,code,azure_2023
2023-11-16 18:45:25.977542+00:00,102,11,code,azure_2023
2023-11-16 18:45:25.982268+00:00,589,8,code,azure_2023
2023-11-16 18:45:26.178256+00:00,24,9,code,azure_2023
2023-11-16 18:45:26.179828+00:00,1849,10,code,azure_2023
2023-11-16 18:45:26.282171+00:00,1694,76,code,azure_2023
2023-11-16 18:45:26.479541+00:00,172,18,code,azure_2023
2023-11-16 18:45:26.479677+00:00,590,9,code,azure_2023
2023-11-16 18:45:26.579437+00:00,2941,10,code,azure_2023
2023-11-16 18:45:26.779242+00:00,2611,7,code,azure_2023
2023-11-16 18:45:26.780855+00:00,1046,114,code,azure_2023
2023-11-16 18:45:27.380546+00:00,2009,79,code,azure_2023
2023-11-16 18:45:27.579171+00:00,2772,37,code,azure_2023
2023-11-16 18:45:27.979300+00:00,1696,115,code,azure_2023
2023-11-16 18:45:28.278956+00:00,1503,9,code,azure_2023
2023-11-16 18:45:28.479367+00:00,1696,10,code,azure_2023
2023-11-16 18:45:28.678373+00:00,7424,61,code,azure_2023
2023-11-16 18:45:28.681043+00:00,1056,9,code,azure_2023
2023-11-16 18:45:28.779383+00:00,2480,63,code,azure_2023
2023-11-16 18:45:28.879677+00:00,2666,20,code,azure_2023
2023-11-16 18:45:28.882155+00:00,2010,99,code,azure_2023
2023-11-16 18:45:28.978783+00:00,195,9,code,azure_2023
2023-11-16 18:45:29.180019+00:00,1056,9,code,azure_2023
2023-11-16 18:45:29.380160+00:00,932,11,code,azure_2023
2023-11-16 18:45:29.380260+00:00,7424,49,code,azure_2023
2023-11-16 18:45:29.482779+00:00,176,13,code,azure_2023
2023-11-16 18:45:29.483501+00:00,201,285,code,azure_2023
2023-11-16 18:45:29.580843+00:00,148,48,code,azure_2023
2023-11-16 18:45:29.678783+00:00,2010,52,code,azure_2023
2023-11-16 18:45:29.777456+00:00,1000,19,code,azure_2023
2023-11-16 18:45:47.353945+00:00,96,17,code,azure_2023
2023-11-16 18:45:47.458983+00:00,934,6,code,azure_2023
2023-11-16 18:45:47.653965+00:00,3051,17,code,azure_2023
2023-11-16 18:45:47.755571+00:00,1388,60,code,azure_2023
2023-11-16 18:45:47.855055+00:00,1103,17,code,azure_2023
2023-11-16 18:45:47.855255+00:00,1105,9,code,azure_2023
2023-11-16 18:45:47.953939+00:00,617,21,code,azure_2023
2023-11-16 18:45:47.953952+00:00,1222,114,code,azure_2023
2023-11-16 18:45:48.455806+00:00,948,24,code,azure_2023
2023-11-16 18:45:48.457041+00:00,2154,21,code,azure_2023
2023-11-16 18:45:48.459928+00:00,2155,18,code,azure_2023
2023-11-16 18:45:48.657483+00:00,1103,9,code,azure_2023
2023-11-16 18:45:48.856651+00:00,445,34,code,azure_2023
2023-11-16 18:45:48.957633+00:00,7435,37,code,azure_2023
2023-11-16 18:45:51.453787+00:00,65,12,code,azure_2023
2023-11-16 18:45:51.555067+00:00,254,9,code,azure_2023
2023-11-16 18:45:51.564743+00:00,2618,14,code,azure_2023
2023-11-16 18:45:52.358523+00:00,2298,18,code,azure_2023
2023-11-16 18:45:52.457589+00:00,2526,50,code,azure_2023
2023-11-16 18:45:52.556307+00:00,945,20,code,azure_2023
2023-11-16 18:45:52.556443+00:00,511,19,code,azure_2023
2023-11-16 18:45:52.653619+00:00,65,12,code,azure_2023
2023-11-16 18:45:52.653877+00:00,2413,9,code,azure_2023
2023-11-16 18:45:53.354969+00:00,7433,8,code,azure_2023
2023-11-16 18:45:53.456746+00:00,1975,40,code,azure_2023
2023-11-16 18:45:53.555329+00:00,946,16,code,azure_2023
2023-11-16 18:45:53.556257+00:00,7435,9,code,azure_2023
2023-11-16 18:45:53.656641+00:00,2469,29,code,azure_2023
2023-11-16 18:45:53.661108+00:00,453,12,code,azure_2023
2023-11-16 18:45:53.755263+00:00,593,11,code,azure_2023
2023-11-16 18:45:53.856372+00:00,12,35,code,azure_2023
2023-11-16 18:45:54.056328+00:00,258,7,code,azure_2023
2023-11-16 18:45:54.057476+00:00,506,18,code,azure_2023
2023-11-16 18:45:54.057646+00:00,1094,9,code,azure_2023
2023-11-16 18:45:54.260459+00:00,593,9,code,azure_2023
2023-11-16 18:45:54.265001+00:00,102,14,code,azure_2023
2023-11-16 18:45:54.265864+00:00,2466,28,code,azure_2023
2023-11-16 18:45:54.266065+00:00,75,9,code,azure_2023
2023-11-16 18:45:54.457710+00:00,7435,14,code,azure_2023
2023-11-16 18:45:54.556254+00:00,1257,10,code,azure_2023
2023-11-16 18:45:54.557385+00:00,3293,22,code,azure_2023
2023-11-16 18:45:58.354729+00:00,7436,7,code,azure_2023
2023-11-16 18:45:58.354787+00:00,985,7,code,azure_2023
2023-11-16 18:45:58.355893+00:00,2633,6,code,azure_2023
2023-11-16 18:45:58.356045+00:00,1176,7,code,azure_2023
2023-11-16 18:45:58.557118+00:00,1973,223,code,azure_2023
2023-11-16 18:45:58.557205+00:00,1912,49,code,azure_2023
2023-11-16 18:45:58.558004+00:00,593,14,code,azure_2023
2023-11-16 18:45:58.558052+00:00,4946,10,code,azure_2023
2023-11-16 18:45:58.857749+00:00,3054,12,code,azure_2023
2023-11-16 18:45:58.953620+00:00,2594,13,code,azure_2023
2023-11-16 18:45:58.954885+00:00,1695,9,code,azure_2023
2023-11-16 18:45:59.061349+00:00,320,16,code,azure_2023
2023-11-16 18:45:59.358489+00:00,1912,27,code,azure_2023
2023-11-16 18:45:59.459131+00:00,3054,17,code,azure_2023
2023-11-16 18:45:59.459226+00:00,104,7,code,azure_2023
2023-11-16 18:45:59.460517+00:00,2469,17,code,azure_2023
2023-11-16 18:45:59.460717+00:00,1282,6,code,azure_2023
2023-11-16 18:45:59.662391+00:00,946,28,code,azure_2023
2023-11-16 18:45:59.757617+00:00,92,12,code,azure_2023
2023-11-16 18:45:59.757727+00:00,946,19,code,azure_2023
2023-11-16 18:45:59.957982+00:00,981,9,code,azure_2023
2023-11-16 18:46:00.034275+00:00,198,15,code,azure_2023
2023-11-16 18:46:00.061720+00:00,2595,35,code,azure_2023
2023-11-16 18:46:00.138096+00:00,1223,12,code,azure_2023
2023-11-16 18:46:00.138320+00:00,5962,7,code,azure_2023
2023-11-16 18:46:00.157259+00:00,104,15,code,azure_2023
2023-11-16 18:46:00.235546+00:00,173,9,code,azure_2023
2023-11-16 18:46:00.254431+00:00,3050,17,code,azure_2023
2023-11-16 18:46:00.257781+00:00,4944,11,code,azure_2023
2023-11-16 18:46:00.385320+00:00,1231,7,code,azure_2023
2023-11-16 18:46:00.413477+00:00,5763,12,code,azure_2023
2023-11-16 18:46:00.512677+00:00,1453,32,code,azure_2023
2023-11-16 18:46:00.554224+00:00,67,13,code,azure_2023
2023-11-16 18:46:00.559585+00:00,318,70,code,azure_2023
2023-11-16 18:46:00.576104+00:00,3377,68,code,azure_2023
2023-11-16 18:46:00.658352+00:00,2662,7,code,azure_2023
2023-11-16 18:46:00.685981+00:00,5970,9,code,azure_2023
2023-11-16 18:46:00.696149+00:00,7,20,code,azure_2023
2023-11-16 18:46:00.758516+00:00,1088,40,code,azure_2023
2023-11-16 18:46:00.854234+00:00,1291,8,code,azure_2023
2023-11-16 18:46:00.854407+00:00,2159,14,code,azure_2023
2023-11-16 18:46:00.865625+00:00,985,8,code,azure_2023
2023-11-16 18:46:00.958344+00:00,204,18,code,azure_2023
2023-11-16 18:46:01.057988+00:00,985,7,code,azure_2023
2023-11-16 18:46:01.153538+00:00,7436,11,code,azure_2023
2023-11-16 18:46:01.154357+00:00,456,12,code,azure_2023
2023-11-16 18:46:01.154528+00:00,946,14,code,azure_2023
2023-11-16 18:46:01.157979+00:00,982,9,code,azure_2023
2023-11-16 18:46:01.159106+00:00,945,9,code,azure_2023
2023-11-16 18:46:01.234200+00:00,8,18,code,azure_2023
2023-11-16 18:46:01.257004+00:00,94,16,code,azure_2023
2023-11-16 18:46:01.257127+00:00,7436,10,code,azure_2023
2023-11-16 18:46:01.355381+00:00,1926,9,code,azure_2023
2023-11-16 18:46:01.359008+00:00,594,19,code,azure_2023
2023-11-16 18:46:01.360169+00:00,828,17,code,azure_2023
2023-11-16 18:46:01.361043+00:00,1389,7,code,azure_2023
2023-11-16 18:46:01.361134+00:00,946,6,code,azure_2023
2023-11-16 18:46:01.456916+00:00,98,10,code,azure_2023
2023-11-16 18:46:01.458017+00:00,3044,8,code,azure_2023
2023-11-16 18:46:01.459190+00:00,2383,37,code,azure_2023
2023-11-16 18:46:01.460097+00:00,1286,15,code,azure_2023
2023-11-16 18:46:01.534186+00:00,7018,14,code,azure_2023
2023-11-16 18:46:01.541316+00:00,122,17,code,azure_2023
2023-11-16 18:46:01.556444+00:00,1877,11,code,azure_2023
2023-11-16 18:46:01.561359+00:00,98,11,code,azure_2023
2023-11-16 18:46:01.635371+00:00,2340,7,code,azure_2023
2023-11-16 18:46:01.656885+00:00,2114,11,code,azure_2023
2023-11-16 18:46:01.657635+00:00,222,24,code,azure_2023
2023-11-16 18:46:01.660820+00:00,620,8,code,azure_2023
2023-11-16 18:46:01.660911+00:00,830,30,code,azure_2023
2023-11-16 18:46:01.664445+00:00,7435,52,code,azure_2023
2023-11-16 18:46:01.665456+00:00,1592,22,code,azure_2023
2023-11-16 18:46:01.734075+00:00,2913,25,code,azure_2023
2023-11-16 18:46:01.751944+00:00,1480,31,code,azure_2023
2023-11-16 18:46:01.755932+00:00,1241,8,code,azure_2023
2023-11-16 18:46:01.757992+00:00,2163,7,code,azure_2023
2023-11-16 18:46:01.759778+00:00,1296,6,code,azure_2023
2023-11-16 18:46:01.860590+00:00,1249,7,code,azure_2023
2023-11-16 18:46:01.934154+00:00,2868,96,code,azure_2023
2023-11-16 18:46:01.957125+00:00,942,15,code,azure_2023
2023-11-16 18:46:01.959420+00:00,7435,37,code,azure_2023
2023-11-16 18:46:01.960353+00:00,7435,8,code,azure_2023
2023-11-16 18:46:01.961629+00:00,2301,7,code,azure_2023
2023-11-16 18:46:02.034100+00:00,197,9,code,azure_2023
2023-11-16 18:46:02.053566+00:00,1913,48,code,azure_2023
2023-11-16 18:46:02.053838+00:00,105,8,code,azure_2023
2023-11-16 18:46:02.059489+00:00,945,12,code,azure_2023
2023-11-16 18:46:02.060636+00:00,2949,12,code,azure_2023
2023-11-16 18:46:02.159512+00:00,2486,26,code,azure_2023
2023-11-16 18:46:02.160392+00:00,2069,8,code,azure_2023
2023-11-16 18:46:02.161412+00:00,1877,22,code,azure_2023
2023-11-16 18:46:02.166458+00:00,122,7,code,azure_2023
2023-11-16 18:46:02.265619+00:00,7436,6,code,azure_2023
2023-11-16 18:46:02.274350+00:00,204,10,code,azure_2023
2023-11-16 18:46:02.357968+00:00,829,9,code,azure_2023
2023-11-16 18:46:02.928311+00:00,1481,8,code,azure_2023
2023-11-16 18:46:02.956048+00:00,352,9,code,azure_2023
2023-11-16 18:46:02.958261+00:00,945,28,code,azure_2023
2023-11-16 18:46:02.960207+00:00,2161,9,code,azure_2023
2023-11-16 18:46:03.046161+00:00,204,6,code,azure_2023
2023-11-16 18:46:03.138010+00:00,9,30,code,azure_2023
2023-11-16 18:46:03.223395+00:00,4228,10,code,azure_2023
2023-11-16 18:46:03.234451+00:00,2346,13,code,azure_2023
2023-11-16 18:46:03.338321+00:00,173,9,code,azure_2023
2023-11-16 18:46:03.339102+00:00,1482,13,code,azure_2023
2023-11-16 18:46:03.407657+00:00,3519,24,code,azure_2023
2023-11-16 18:46:03.434197+00:00,2442,12,code,azure_2023
2023-11-16 18:46:03.635683+00:00,199,13,code,azure_2023
2023-11-16 18:46:03.739605+00:00,1787,46,code,azure_2023
2023-11-16 18:46:03.942578+00:00,2160,9,code,azure_2023
2023-11-16 18:46:03.952400+00:00,1654,7,code,azure_2023
2023-11-16 18:46:03.960369+00:00,1483,26,code,azure_2023
2023-11-16 18:46:04.136587+00:00,5991,16,code,azure_2023
2023-11-16 18:46:04.163680+00:00,2022,16,code,azure_2023
2023-11-16 18:46:04.198771+00:00,207,93,code,azure_2023
2023-11-16 18:46:04.234193+00:00,1042,32,code,azure_2023
2023-11-16 18:46:04.310577+00:00,1683,25,code,azure_2023
2023-11-16 18:46:04.434615+00:00,124,15,code,azure_2023
2023-11-16 18:46:04.573890+00:00,204,18,code,azure_2023
2023-11-16 18:46:04.578174+00:00,737,13,code,azure_2023
2023-11-16 18:46:04.634172+00:00,1431,12,code,azure_2023
2023-11-16 18:46:04.682676+00:00,6236,28,code,azure_2023
2023-11-16 18:46:04.735588+00:00,2443,12,code,azure_2023
2023-11-16 18:46:04.948970+00:00,4343,39,code,azure_2023
2023-11-16 18:46:05.013174+00:00,5764,23,code,azure_2023
2023-11-16 18:46:05.134268+00:00,174,12,code,azure_2023
2023-11-16 18:46:05.140155+00:00,204,12,code,azure_2023
2023-11-16 18:46:05.178852+00:00,408,16,code,azure_2023
2023-11-16 18:46:05.234853+00:00,1045,30,code,azure_2023
2023-11-16 18:46:05.239746+00:00,2481,9,code,azure_2023
2023-11-16 18:46:05.489059+00:00,124,11,code,azure_2023
2023-11-16 18:46:05.537090+00:00,466,9,code,azure_2023
2023-11-16 18:46:05.593305+00:00,174,52,code,azure_2023
2023-11-16 18:46:05.658893+00:00,204,10,code,azure_2023
2023-11-16 18:46:05.709036+00:00,816,13,code,azure_2023
2023-11-16 18:46:05.781957+00:00,291,7,code,azure_2023
2023-11-16 18:46:05.782486+00:00,7435,12,code,azure_2023
2023-11-16 18:46:05.783543+00:00,212,139,code,azure_2023
2023-11-16 18:46:05.797321+00:00,119,28,code,azure_2023
2023-11-16 18:46:05.947781+00:00,4344,8,code,azure_2023
2023-11-16 18:46:05.978339+00:00,292,7,code,azure_2023
2023-11-16 18:46:05.979918+00:00,1919,16,code,azure_2023
2023-11-16 18:46:05.980077+00:00,2163,16,code,azure_2023
2023-11-16 18:46:06.039907+00:00,7436,6,code,azure_2023
2023-11-16 18:46:06.134100+00:00,4866,10,code,azure_2023
2023-11-16 18:46:06.137108+00:00,202,13,code,azure_2023
2023-11-16 18:46:06.182974+00:00,4176,17,code,azure_2023
2023-11-16 18:46:06.278737+00:00,2024,39,code,azure_2023
2023-11-16 18:46:06.278877+00:00,1878,12,code,azure_2023
2023-11-16 18:46:06.378989+00:00,212,19,code,azure_2023
2023-11-16 18:46:25.855702+00:00,833,9,code,azure_2023
2023-11-16 18:46:25.955779+00:00,810,16,code,azure_2023
2023-11-16 18:46:26.053310+00:00,71,21,code,azure_2023
2023-11-16 18:46:26.055150+00:00,3235,6,code,azure_2023
2023-11-16 18:46:26.060903+00:00,127,19,code,azure_2023
2023-11-16 18:46:26.154248+00:00,5934,8,code,azure_2023
2023-11-16 18:46:26.353201+00:00,810,28,code,azure_2023
2023-11-16 18:46:26.454442+00:00,237,53,code,azure_2023
2023-11-16 18:46:26.454585+00:00,1268,80,code,azure_2023
2023-11-16 18:46:26.554622+00:00,1680,7,code,azure_2023
2023-11-16 18:46:26.853391+00:00,2470,12,code,azure_2023
2023-11-16 18:46:26.954869+00:00,127,12,code,azure_2023
2023-11-16 18:46:26.955776+00:00,1968,13,code,azure_2023
2023-11-16 18:46:27.154783+00:00,1991,21,code,azure_2023
2023-11-16 18:46:27.256594+00:00,1206,244,code,azure_2023
2023-11-16 18:46:27.655802+00:00,1991,7,code,azure_2023
2023-11-16 18:46:27.954558+00:00,1599,8,code,azure_2023
2023-11-16 18:46:28.056163+00:00,5933,97,code,azure_2023
2023-11-16 18:46:28.056239+00:00,2560,15,code,azure_2023
2023-11-16 18:46:28.154715+00:00,71,18,code,azure_2023
2023-11-16 18:46:28.853395+00:00,3049,17,code,azure_2023
2023-11-16 18:46:28.955095+00:00,316,9,code,azure_2023
2023-11-16 18:46:29.255660+00:00,6245,8,code,azure_2023
2023-11-16 18:46:29.355004+00:00,6243,10,code,azure_2023
2023-11-16 18:46:29.456861+00:00,1005,8,code,azure_2023
2023-11-16 18:46:29.459891+00:00,316,9,code,azure_2023
2023-11-16 18:46:29.553213+00:00,1209,79,code,azure_2023
2023-11-16 18:46:29.557338+00:00,853,10,code,azure_2023
2023-11-16 18:46:29.653321+00:00,130,13,code,azure_2023
2023-11-16 18:46:29.653408+00:00,2602,26,code,azure_2023
2023-11-16 18:46:29.656121+00:00,7435,20,code,azure_2023
2023-11-16 18:46:30.053980+00:00,1685,19,code,azure_2023
2023-11-16 18:46:30.553286+00:00,239,17,code,azure_2023
2023-11-16 18:46:30.655198+00:00,129,19,code,azure_2023
2023-11-16 18:46:30.953289+00:00,316,9,code,azure_2023
2023-11-16 18:46:31.054030+00:00,7436,45,code,azure_2023
2023-11-16 18:46:31.253762+00:00,2462,12,code,azure_2023
2023-11-16 18:46:31.553459+00:00,1297,72,code,azure_2023
2023-11-16 18:46:31.556389+00:00,3020,13,code,azure_2023
2023-11-16 18:46:31.755868+00:00,16,7,code,azure_2023
2023-11-16 18:46:31.857821+00:00,1466,88,code,azure_2023
2023-11-16 18:46:31.953325+00:00,1299,9,code,azure_2023
2023-11-16 18:46:32.253289+00:00,1687,54,code,azure_2023
2023-11-16 18:46:32.256314+00:00,3019,11,code,azure_2023
2023-11-16 18:46:32.354033+00:00,2310,9,code,azure_2023
2023-11-16 18:46:32.354853+00:00,16,12,code,azure_2023
2023-11-16 18:46:32.663065+00:00,1348,39,code,azure_2023
2023-11-16 18:46:33.053277+00:00,130,40,code,azure_2023
2023-11-16 18:46:33.253232+00:00,1016,6,code,azure_2023
2023-11-16 18:46:33.457132+00:00,3864,68,code,azure_2023
2023-11-16 18:46:33.753482+00:00,1300,7,code,azure_2023
2023-11-16 18:46:33.855922+00:00,1169,46,code,azure_2023
2023-11-16 18:46:33.859475+00:00,1016,14,code,azure_2023
2023-11-16 18:46:33.955996+00:00,16,16,code,azure_2023
2023-11-16 18:46:34.055392+00:00,7436,79,code,azure_2023
2023-11-16 18:46:34.058334+00:00,240,51,code,azure_2023
2023-11-16 18:46:34.058928+00:00,7436,24,code,azure_2023
2023-11-16 18:46:34.356986+00:00,1301,10,code,azure_2023
2023-11-16 18:46:34.453175+00:00,1017,9,code,azure_2023
2023-11-16 18:46:34.555562+00:00,1272,8,code,azure_2023
2023-11-16 18:46:34.559423+00:00,17,14,code,azure_2023
2023-11-16 18:46:34.653664+00:00,1470,49,code,azure_2023
2023-11-16 18:46:34.655943+00:00,130,17,code,azure_2023
2023-11-16 18:46:34.853121+00:00,1462,7,code,azure_2023
2023-11-16 18:46:34.853437+00:00,7436,9,code,azure_2023
2023-11-16 18:46:35.053404+00:00,3175,8,code,azure_2023
2023-11-16 18:46:35.255406+00:00,836,6,code,azure_2023
2023-11-16 18:46:35.454633+00:00,6253,33,code,azure_2023
2023-11-16 18:46:35.454689+00:00,221,12,code,azure_2023
2023-11-16 18:46:35.653332+00:00,1471,11,code,azure_2023
2023-11-16 18:46:35.654178+00:00,2312,14,code,azure_2023
2023-11-16 18:46:35.654320+00:00,1936,109,code,azure_2023
2023-11-16 18:46:35.953202+00:00,7437,15,code,azure_2023
2023-11-16 18:46:35.954527+00:00,3094,19,code,azure_2023
2023-11-16 18:46:36.055254+00:00,1461,32,code,azure_2023
2023-11-16 18:46:36.057172+00:00,2611,13,code,azure_2023
2023-11-16 18:46:36.253160+00:00,7435,10,code,azure_2023
2023-11-16 18:46:36.354146+00:00,1017,44,code,azure_2023
2023-11-16 18:46:37.464759+00:00,82,6,code,azure_2023
2023-11-16 18:46:37.553211+00:00,1152,11,code,azure_2023
2023-11-16 18:46:37.556263+00:00,946,10,code,azure_2023
2023-11-16 18:46:37.557154+00:00,3095,13,code,azure_2023
2023-11-16 18:46:37.557170+00:00,1463,11,code,azure_2023
2023-11-16 18:46:37.756659+00:00,2615,23,code,azure_2023
2023-11-16 18:46:37.759869+00:00,934,20,code,azure_2023
2023-11-16 18:46:37.958114+00:00,1709,31,code,azure_2023
2023-11-16 18:46:38.056908+00:00,3095,6,code,azure_2023
2023-11-16 18:46:38.361350+00:00,5933,23,code,azure_2023
2023-11-16 18:46:38.456385+00:00,7436,18,code,azure_2023
2023-11-16 18:46:39.154481+00:00,3182,11,code,azure_2023
2023-11-16 18:46:39.179944+00:00,7436,13,code,azure_2023
2023-11-16 18:46:39.404106+00:00,1963,22,code,azure_2023
2023-11-16 18:46:39.657677+00:00,7436,12,code,azure_2023
2023-11-16 18:46:39.678680+00:00,5978,445,code,azure_2023
2023-11-16 18:46:39.953247+00:00,4280,10,code,azure_2023
2023-11-16 18:46:40.653140+00:00,3098,18,code,azure_2023
2023-11-16 18:46:40.756191+00:00,1271,9,code,azure_2023
2023-11-16 18:46:40.857482+00:00,2624,6,code,azure_2023
2023-11-16 18:46:40.857777+00:00,232,34,code,azure_2023
2023-11-16 18:46:40.857956+00:00,133,14,code,azure_2023
2023-11-16 18:46:41.053220+00:00,7435,49,code,azure_2023
2023-11-16 18:46:41.253564+00:00,135,32,code,azure_2023
2023-11-16 18:46:41.357035+00:00,181,8,code,azure_2023
2023-11-16 18:46:41.553390+00:00,4783,9,code,azure_2023
2023-11-16 18:46:41.556602+00:00,3484,12,code,azure_2023
2023-11-16 18:46:41.556619+00:00,820,21,code,azure_2023
2023-11-16 18:46:41.655000+00:00,517,10,code,azure_2023
2023-11-16 18:46:41.854790+00:00,1468,10,code,azure_2023
2023-11-16 18:46:41.954405+00:00,2879,17,code,azure_2023
2023-11-16 18:46:42.065480+00:00,2629,10,code,azure_2023
2023-11-16 18:46:42.366270+00:00,1310,58,code,azure_2023
2023-11-16 18:46:42.553462+00:00,1185,8,code,azure_2023
2023-11-16 18:46:42.656862+00:00,77,7,code,azure_2023
2023-11-16 18:46:42.759396+00:00,517,8,code,azure_2023
2023-11-16 18:46:42.853386+00:00,138,16,code,azure_2023
2023-11-16 18:46:42.886318+00:00,3334,12,code,azure_2023
2023-11-16 18:46:42.953497+00:00,260,19,code,azure_2023
2023-11-16 18:46:43.053466+00:00,828,7,code,azure_2023
2023-11-16 18:46:43.159905+00:00,1159,31,code,azure_2023
2023-11-16 18:46:43.259973+00:00,517,11,code,azure_2023
2023-11-16 18:46:43.264387+00:00,2200,16,code,azure_2023
2023-11-16 18:46:43.356466+00:00,3484,13,code,azure_2023
2023-11-16 18:46:43.356626+00:00,7222,15,code,azure_2023
2023-11-16 18:46:43.359365+00:00,1469,21,code,azure_2023
2023-11-16 18:46:43.553324+00:00,1185,8,code,azure_2023
2023-11-16 18:46:43.653218+00:00,1279,26,code,azure_2023
2023-11-16 18:46:43.669813+00:00,1018,21,code,azure_2023
2023-11-16 18:46:43.759711+00:00,263,16,code,azure_2023
2023-11-16 18:46:43.985542+00:00,7436,46,code,azure_2023
2023-11-16 18:46:44.653138+00:00,3101,11,code,azure_2023
2023-11-16 18:46:44.766127+00:00,137,24,code,azure_2023
2023-11-16 18:46:45.072956+00:00,4788,21,code,azure_2023
2023-11-16 18:46:45.073639+00:00,518,12,code,azure_2023
2023-11-16 18:46:45.153207+00:00,185,6,code,azure_2023
2023-11-16 18:46:45.153290+00:00,1316,112,code,azure_2023
2023-11-16 18:46:45.153411+00:00,2628,24,code,azure_2023
2023-11-16 18:46:45.157490+00:00,842,12,code,azure_2023
2023-11-16 18:46:45.157496+00:00,1469,18,code,azure_2023
2023-11-16 18:46:45.253360+00:00,7435,15,code,azure_2023
2023-11-16 18:46:45.262293+00:00,4285,46,code,azure_2023
2023-11-16 18:46:45.353411+00:00,1073,10,code,azure_2023
2023-11-16 18:46:45.453233+00:00,137,30,code,azure_2023
2023-11-16 18:46:45.496467+00:00,1020,22,code,azure_2023
2023-11-16 18:46:45.658162+00:00,140,6,code,azure_2023
2023-11-16 18:46:46.258519+00:00,2684,7,code,azure_2023
2023-11-16 18:46:46.258542+00:00,140,13,code,azure_2023
2023-11-16 18:46:46.354825+00:00,823,217,code,azure_2023
2023-11-16 18:46:46.453234+00:00,1023,6,code,azure_2023
2023-11-16 18:46:46.668260+00:00,3290,503,code,azure_2023
2023-11-16 18:46:46.677606+00:00,1213,23,code,azure_2023
2023-11-16 18:46:46.874980+00:00,1557,38,code,azure_2023
2023-11-16 18:46:46.955147+00:00,825,10,code,azure_2023
2023-11-16 18:46:47.053333+00:00,138,18,code,azure_2023
2023-11-16 18:46:47.054866+00:00,1021,22,code,azure_2023
2023-11-16 18:46:47.065362+00:00,265,21,code,azure_2023
2023-11-16 18:46:47.153301+00:00,133,64,code,azure_2023
2023-11-16 18:46:47.367660+00:00,4789,24,code,azure_2023
2023-11-16 18:46:47.458043+00:00,198,11,code,azure_2023
2023-11-16 18:46:47.553405+00:00,1410,8,code,azure_2023
2023-11-16 18:46:47.560457+00:00,263,40,code,azure_2023
2023-11-16 18:46:47.655735+00:00,2684,9,code,azure_2023
2023-11-16 18:46:47.753420+00:00,520,11,code,azure_2023
2023-11-16 18:46:47.925639+00:00,265,19,code,azure_2023
2023-11-16 18:46:48.254371+00:00,847,16,code,azure_2023
2023-11-16 18:46:48.353135+00:00,199,12,code,azure_2023
2023-11-16 18:46:48.456171+00:00,3179,16,code,azure_2023
2023-11-16 18:46:48.456848+00:00,2637,24,code,azure_2023
2023-11-16 18:46:48.467543+00:00,826,54,code,azure_2023
2023-11-16 18:46:48.561146+00:00,5945,8,code,azure_2023
2023-11-16 18:46:48.856028+00:00,4792,12,code,azure_2023
2023-11-16 18:46:49.553180+00:00,3180,6,code,azure_2023
2023-11-16 18:46:49.859735+00:00,849,13,code,azure_2023
2023-11-16 18:46:50.006034+00:00,135,20,code,azure_2023
2023-11-16 18:46:50.009203+00:00,1900,6,code,azure_2023
2023-11-16 18:46:50.053972+00:00,826,9,code,azure_2023
2023-11-16 18:46:50.056437+00:00,1706,13,code,azure_2023
2023-11-16 18:46:50.153299+00:00,3181,14,code,azure_2023
2023-11-16 18:46:50.156183+00:00,227,9,code,azure_2023
2023-11-16 18:46:50.163470+00:00,92,17,code,azure_2023
2023-11-16 18:46:50.257588+00:00,1172,17,code,azure_2023
2023-11-16 18:46:50.454756+00:00,136,23,code,azure_2023
2023-11-16 18:46:50.555260+00:00,849,6,code,azure_2023
2023-11-16 18:46:50.789413+00:00,1980,8,code,azure_2023
2023-11-16 18:46:50.853159+00:00,230,6,code,azure_2023
2023-11-16 18:46:50.970585+00:00,4439,13,code,azure_2023
2023-11-16 18:46:51.153272+00:00,850,13,code,azure_2023
2023-11-16 18:46:51.153301+00:00,1215,264,code,azure_2023
2023-11-16 18:46:51.582752+00:00,7424,16,code,azure_2023
2023-11-16 18:46:51.594866+00:00,1708,13,code,azure_2023
2023-11-16 18:46:51.857448+00:00,139,11,code,azure_2023
2023-11-16 18:46:51.953186+00:00,3337,16,code,azure_2023
2023-11-16 18:46:52.056398+00:00,518,12,code,azure_2023
2023-11-16 18:46:52.058994+00:00,1321,83,code,azure_2023
2023-11-16 18:46:52.198423+00:00,4796,7,code,azure_2023
2023-11-16 18:46:52.354215+00:00,1708,13,code,azure_2023
2023-11-16 18:46:52.390635+00:00,941,264,code,azure_2023
2023-11-16 18:47:07.068722+00:00,1936,12,code,azure_2023
