timestamp,input_tokens,output_tokens,request_type,source
2023-11-16 18:24:45.070452+00:00,1043,377,conversation,azure_2023
2023-11-16 18:24:45.255716+00:00,4191,51,conversation,azure_2023
2023-11-16 18:24:45.278484+00:00,864,129,conversation,azure_2023
2023-11-16 18:24:45.369032+00:00,2059,94,conversation,azure_2023
2023-11-16 18:24:46.068764+00:00,1150,395,conversation,azure_2023
2023-11-16 18:24:46.439623+00:00,386,69,conversation,azure_2023
2023-11-16 18:24:46.505105+00:00,325,18,conversation,azure_2023
2023-11-16 18:24:46.766741+00:00,1114,429,conversation,azure_2023
2023-11-16 18:24:46.898824+00:00,4093,52,conversation,azure_2023
2023-11-16 18:24:46.957935+00:00,1093,398,conversation,azure_2023
2023-11-16 18:24:47.007732+00:00,1052,373,conversation,azure_2023
2023-11-16 18:24:47.238122+00:00,1122,377,conversation,azure_2023
2023-11-16 18:24:47.453277+00:00,1002,373,conversation,azure_2023
2023-11-16 18:24:48.098164+00:00,4086,32,conversation,azure_2023
2023-11-16 18:24:48.228564+00:00,4079,79,conversation,azure_2023
2023-11-16 18:24:48.514410+00:00,1071,405,conversation,azure_2023
2023-11-16 18:24:48.539568+00:00,1369,44,conversation,azure_2023
2023-11-16 18:24:48.634864+00:00,1160,468,conversation,azure_2023
2023-11-16 18:24:48.701016+00:00,1868,82,conversation,azure_2023
2023-11-16 18:24:49.087998+00:00,1571,89,conversation,azure_2023
2023-11-16 18:24:49.600727+00:00,719,113,conversation,azure_2023
2023-11-16 18:24:49.751522+00:00,413,102,conversation,azure_2023
2023-11-16 18:24:50.119377+00:00,1066,431,conversation,azure_2023
2023-11-16 18:24:50.337937+00:00,1058,419,conversation,azure_2023
2023-11-16 18:24:50.359571+00:00,1000,375,conversation,azure_2023
2023-11-16 18:24:50.374454+00:00,4101,52,conversation,azure_2023
2023-11-16 18:24:50.422459+00:00,404,68,conversation,azure_2023
2023-11-16 18:24:50.716665+00:00,1484,159,conversation,azure_2023
2023-11-16 18:24:51.156276+00:00,400,98,conversation,azure_2023
2023-11-16 18:24:51.231885+00:00,429,84,conversation,azure_2023
2023-11-16 18:24:51.835395+00:00,1054,414,conversation,azure_2023
2023-11-16 18:24:51.837540+00:00,691,51,conversation,azure_2023
2023-11-16 18:24:51.863778+00:00,396,90,conversation,azure_2023
2023-11-16 18:24:52.019509+00:00,4079,163,conversation,azure_2023
2023-11-16 18:24:52.163467+00:00,387,97,conversation,azure_2023
2023-11-16 18:24:53.268501+00:00,1185,384,conversation,azure_2023
2023-11-16 18:24:53.379121+00:00,2765,136,conversation,azure_2023
2023-11-16 18:24:53.562187+00:00,1130,609,conversation,azure_2023
2023-11-16 18:24:53.817671+00:00,3607,73,conversation,azure_2023
2023-11-16 18:24:54.341793+00:00,2332,81,conversation,azure_2023
2023-11-16 18:24:54.506854+00:00,1313,145,conversation,azure_2023
2023-11-16 18:24:54.691349+00:00,398,123,conversation,azure_2023
2023-11-16 18:24:54.714513+00:00,1121,423,conversation,azure_2023
2023-11-16 18:24:54.757750+00:00,428,101,conversation,azure_2023
2023-11-16 18:24:54.791170+00:00,1077,391,conversation,azure_2023
2023-11-16 18:24:54.994161+00:00,1341,50,conversation,azure_2023
2023-11-16 18:24:55.018811+00:00,4076,46,conversation,azure_2023
2023-11-16 18:24:55.717628+00:00,4075,51,conversation,azure_2023
2023-11-16 18:24:56.454368+00:00,384,69,conversation,azure_2023
2023-11-16 18:24:56.478460+00:00,1085,363,conversation,azure_2023
2023-11-16 18:24:56.479898+00:00,2058,91,conversation,azure_2023
2023-11-16 18:24:56.872332+00:00,404,93,conversation,azure_2023
2023-11-16 18:24:56.905551+00:00,1386,125,conversation,azure_2023
2023-11-16 18:24:56.937011+00:00,382,57,conversation,azure_2023
2023-11-16 18:24:57.068759+00:00,396,104,conversation,azure_2023
2023-11-16 18:24:57.090001+00:00,410,152,conversation,azure_2023
2023-11-16 18:24:57.099397+00:00,4085,58,conversation,azure_2023
2023-11-16 18:24:57.165054+00:00,993,40,conversation,azure_2023
2023-11-16 18:24:57.236464+00:00,2059,94,conversation,azure_2023
2023-11-16 18:24:57.554204+00:00,391,57,conversation,azure_2023
2023-11-16 18:24:57.754259+00:00,1190,375,conversation,azure_2023
2023-11-16 18:24:58.190453+00:00,1912,72,conversation,azure_2023
2023-11-16 18:24:58.198654+00:00,1101,430,conversation,azure_2023
2023-11-16 18:24:58.251710+00:00,2935,63,conversation,azure_2023
2023-11-16 18:24:58.313268+00:00,719,113,conversation,azure_2023
2023-11-16 18:24:58.506380+00:00,1314,144,conversation,azure_2023
2023-11-16 18:24:58.598808+00:00,1024,395,conversation,azure_2023
2023-11-16 18:24:58.909743+00:00,2221,194,conversation,azure_2023
2023-11-16 18:24:59.050538+00:00,1126,397,conversation,azure_2023
2023-11-16 18:24:59.144792+00:00,976,599,conversation,azure_2023
2023-11-16 18:24:59.393229+00:00,4138,73,conversation,azure_2023
2023-11-16 18:24:59.576565+00:00,1110,427,conversation,azure_2023
2023-11-16 18:24:59.739110+00:00,1091,401,conversation,azure_2023
2023-11-16 18:24:59.852539+00:00,4069,46,conversation,azure_2023
2023-11-16 18:24:59.865206+00:00,1093,396,conversation,azure_2023
2023-11-16 18:24:59.910609+00:00,983,400,conversation,azure_2023
2023-11-16 18:25:00.011944+00:00,1314,152,conversation,azure_2023
2023-11-16 18:25:00.314430+00:00,1015,458,conversation,azure_2023
2023-11-16 18:25:00.380032+00:00,1152,395,conversation,azure_2023
2023-11-16 18:25:00.389510+00:00,12,113,conversation,azure_2023
2023-11-16 18:25:00.466344+00:00,1125,468,conversation,azure_2023
2023-11-16 18:25:00.617206+00:00,1024,410,conversation,azure_2023
2023-11-16 18:25:00.666977+00:00,1571,89,conversation,azure_2023
2023-11-16 18:25:00.698966+00:00,376,91,conversation,azure_2023
2023-11-16 18:25:01.076085+00:00,1049,411,conversation,azure_2023
2023-11-16 18:25:01.381840+00:00,1139,50,conversation,azure_2023
2023-11-16 18:25:02.589806+00:00,2464,78,conversation,azure_2023
2023-11-16 18:25:02.747611+00:00,977,411,conversation,azure_2023
2023-11-16 18:25:03.242258+00:00,1076,375,conversation,azure_2023
2023-11-16 18:25:03.517057+00:00,1131,413,conversation,azure_2023
2023-11-16 18:25:03.891122+00:00,1008,446,conversation,azure_2023
2023-11-16 18:25:03.897778+00:00,1353,182,conversation,azure_2023
2023-11-16 18:25:04.363370+00:00,730,42,conversation,azure_2023
2023-11-16 18:25:04.393000+00:00,1240,398,conversation,azure_2023
2023-11-16 18:25:04.685951+00:00,398,105,conversation,azure_2023
2023-11-16 18:25:05.274797+00:00,1386,125,conversation,azure_2023
2023-11-16 18:25:05.277732+00:00,1182,411,conversation,azure_2023
2023-11-16 18:25:05.535419+00:00,400,92,conversation,azure_2023
2023-11-16 18:25:05.544941+00:00,1316,256,conversation,azure_2023
2023-11-16 18:25:05.573619+00:00,398,97,conversation,azure_2023
2023-11-16 18:25:05.764874+00:00,650,54,conversation,azure_2023
2023-11-16 18:25:05.767098+00:00,1160,414,conversation,azure_2023
2023-11-16 18:25:06.237781+00:00,1187,84,conversation,azure_2023
2023-11-16 18:25:06.508156+00:00,1094,406,conversation,azure_2023
2023-11-16 18:25:06.719500+00:00,1098,449,conversation,azure_2023
2023-11-16 18:25:07.048288+00:00,398,80,conversation,azure_2023
2023-11-16 18:25:07.072990+00:00,954,54,conversation,azure_2023
2023-11-16 18:25:07.609616+00:00,419,99,conversation,azure_2023
2023-11-16 18:25:07.796854+00:00,4089,85,conversation,azure_2023
2023-11-16 18:25:07.918934+00:00,400,97,conversation,azure_2023
2023-11-16 18:25:08.132826+00:00,1146,375,conversation,azure_2023
2023-11-16 18:25:08.225097+00:00,1210,385,conversation,azure_2023
2023-11-16 18:25:08.230013+00:00,396,90,conversation,azure_2023
2023-11-16 18:25:08.238365+00:00,435,64,conversation,azure_2023
2023-11-16 18:25:08.616952+00:00,375,96,conversation,azure_2023
2023-11-16 18:25:08.779056+00:00,381,81,conversation,azure_2023
2023-11-16 18:25:09.766367+00:00,384,99,conversation,azure_2023
2023-11-16 18:25:10.883801+00:00,1912,72,conversation,azure_2023
2023-11-16 18:25:10.954271+00:00,1095,423,conversation,azure_2023
2023-11-16 18:25:11.003897+00:00,1201,426,conversation,azure_2023
2023-11-16 18:25:11.046885+00:00,1092,502,conversation,azure_2023
2023-11-16 18:25:11.208171+00:00,1109,91,conversation,azure_2023
2023-11-16 18:25:11.504683+00:00,366,80,conversation,azure_2023
2023-11-16 18:25:11.551609+00:00,1730,104,conversation,azure_2023
2023-11-16 18:25:12.142721+00:00,1357,200,conversation,azure_2023
2023-11-16 18:25:12.384823+00:00,372,79,conversation,azure_2023
2023-11-16 18:25:12.497235+00:00,1025,414,conversation,azure_2023
2023-11-16 18:25:12.625421+00:00,1171,396,conversation,azure_2023
2023-11-16 18:25:12.920935+00:00,4095,87,conversation,azure_2023
2023-11-16 18:25:13.187657+00:00,371,62,conversation,azure_2023
2023-11-16 18:25:13.299662+00:00,881,141,conversation,azure_2023
2023-11-16 18:25:13.348377+00:00,413,106,conversation,azure_2023
2023-11-16 18:25:13.529930+00:00,120,12,conversation,azure_2023
2023-11-16 18:25:14.253690+00:00,2106,114,conversation,azure_2023
2023-11-16 18:25:14.554867+00:00,2935,63,conversation,azure_2023
2023-11-16 18:25:14.691570+00:00,1087,394,conversation,azure_2023
2023-11-16 18:25:14.912421+00:00,1136,396,conversation,azure_2023
2023-11-16 18:25:14.994065+00:00,376,56,conversation,azure_2023
2023-11-16 18:25:15.133271+00:00,1244,396,conversation,azure_2023
2023-11-16 18:25:15.152719+00:00,1184,424,conversation,azure_2023
2023-11-16 18:25:15.456319+00:00,1047,87,conversation,azure_2023
2023-11-16 18:25:15.570848+00:00,1999,97,conversation,azure_2023
2023-11-16 18:25:15.598145+00:00,4101,25,conversation,azure_2023
2023-11-16 18:25:15.648243+00:00,1085,375,conversation,azure_2023
2023-11-16 18:25:15.671914+00:00,1002,398,conversation,azure_2023
2023-11-16 18:25:15.778407+00:00,1063,385,conversation,azure_2023
2023-11-16 18:25:15.858938+00:00,1315,163,conversation,azure_2023
2023-11-16 18:25:15.886961+00:00,1150,411,conversation,azure_2023
2023-11-16 18:25:16.063880+00:00,1098,88,conversation,azure_2023
2023-11-16 18:25:16.104683+00:00,4074,200,conversation,azure_2023
2023-11-16 18:25:16.224197+00:00,1158,427,conversation,azure_2023
2023-11-16 18:25:16.286287+00:00,1069,388,conversation,azure_2023
2023-11-16 18:25:16.387506+00:00,429,100,conversation,azure_2023
2023-11-16 18:25:16.800206+00:00,4085,41,conversation,azure_2023
2023-11-16 18:25:16.961451+00:00,1076,404,conversation,azure_2023
2023-11-16 18:25:17.061041+00:00,385,87,conversation,azure_2023
2023-11-16 18:25:17.064624+00:00,4076,50,conversation,azure_2023
2023-11-16 18:25:17.139205+00:00,398,146,conversation,azure_2023
2023-11-16 18:25:17.190618+00:00,1035,373,conversation,azure_2023
2023-11-16 18:25:17.560338+00:00,2697,100,conversation,azure_2023
2023-11-16 18:25:17.598873+00:00,1089,395,conversation,azure_2023
2023-11-16 18:25:17.626259+00:00,1316,203,conversation,azure_2023
2023-11-16 18:25:17.744125+00:00,870,81,conversation,azure_2023
2023-11-16 18:25:17.766785+00:00,1170,502,conversation,azure_2023
2023-11-16 18:25:17.917242+00:00,1190,375,conversation,azure_2023
2023-11-16 18:25:18.165556+00:00,1027,390,conversation,azure_2023
2023-11-16 18:25:18.782508+00:00,1145,478,conversation,azure_2023
2023-11-16 18:25:19.073984+00:00,982,442,conversation,azure_2023
2023-11-16 18:25:19.083366+00:00,1103,411,conversation,azure_2023
2023-11-16 18:25:19.219650+00:00,306,18,conversation,azure_2023
2023-11-16 18:25:19.644544+00:00,1254,419,conversation,azure_2023
2023-11-16 18:25:19.799775+00:00,957,74,conversation,azure_2023
2023-11-16 18:25:19.979858+00:00,1067,395,conversation,azure_2023
2023-11-16 18:25:20.126509+00:00,1176,500,conversation,azure_2023
2023-11-16 18:25:20.194994+00:00,1160,398,conversation,azure_2023
2023-11-16 18:25:20.283413+00:00,1086,405,conversation,azure_2023
2023-11-16 18:25:20.411559+00:00,1113,417,conversation,azure_2023
2023-11-16 18:25:20.444025+00:00,4090,41,conversation,azure_2023
2023-11-16 18:25:20.818201+00:00,1010,82,conversation,azure_2023
2023-11-16 18:25:20.837852+00:00,7,143,conversation,azure_2023
2023-11-16 18:25:20.894729+00:00,4105,38,conversation,azure_2023
2023-11-16 18:25:21.386934+00:00,2123,94,conversation,azure_2023
2023-11-16 18:25:21.490283+00:00,4074,42,conversation,azure_2023
2023-11-16 18:25:21.505695+00:00,2468,87,conversation,azure_2023
2023-11-16 18:25:21.519689+00:00,406,80,conversation,azure_2023
2023-11-16 18:25:21.653714+00:00,4088,37,conversation,azure_2023
2023-11-16 18:25:21.703664+00:00,1109,84,conversation,azure_2023
2023-11-16 18:25:21.839537+00:00,430,102,conversation,azure_2023
2023-11-16 18:25:22.053908+00:00,393,59,conversation,azure_2023
2023-11-16 18:25:22.308377+00:00,309,18,conversation,azure_2023
2023-11-16 18:25:22.869089+00:00,396,84,conversation,azure_2023
2023-11-16 18:25:23.074238+00:00,952,427,conversation,azure_2023
2023-11-16 18:25:23.271281+00:00,2106,108,conversation,azure_2023
2023-11-16 18:25:23.311280+00:00,1042,403,conversation,azure_2023
2023-11-16 18:25:23.386279+00:00,1074,378,conversation,azure_2023
2023-11-16 18:25:23.606086+00:00,4088,61,conversation,azure_2023
2023-11-16 18:25:23.632204+00:00,1044,386,conversation,azure_2023
2023-11-16 18:25:24.167318+00:00,368,45,conversation,azure_2023
2023-11-16 18:25:24.234855+00:00,1236,376,conversation,azure_2023
2023-11-16 18:25:24.522287+00:00,772,136,conversation,azure_2023
2023-11-16 18:25:25.357541+00:00,1185,401,conversation,azure_2023
2023-11-16 18:25:25.419907+00:00,1034,417,conversation,azure_2023
2023-11-16 18:25:25.637305+00:00,383,94,conversation,azure_2023
2023-11-16 18:25:25.685933+00:00,1022,494,conversation,azure_2023
2023-11-16 18:25:25.721498+00:00,972,396,conversation,azure_2023
2023-11-16 18:25:25.770593+00:00,4075,62,conversation,azure_2023
2023-11-16 18:25:26.219415+00:00,402,135,conversation,azure_2023
2023-11-16 18:25:26.725593+00:00,1183,501,conversation,azure_2023
2023-11-16 18:25:26.811130+00:00,1025,916,conversation,azure_2023
2023-11-16 18:25:27.094719+00:00,373,88,conversation,azure_2023
2023-11-16 18:25:27.314316+00:00,387,67,conversation,azure_2023
2023-11-16 18:25:27.415786+00:00,1315,188,conversation,azure_2023
2023-11-16 18:25:27.629147+00:00,1315,154,conversation,azure_2023
2023-11-16 18:25:27.704741+00:00,58,111,conversation,azure_2023
2023-11-16 18:25:28.074750+00:00,4123,76,conversation,azure_2023
2023-11-16 18:25:28.129220+00:00,957,74,conversation,azure_2023
2023-11-16 18:25:28.281879+00:00,647,46,conversation,azure_2023
2023-11-16 18:25:28.315384+00:00,1022,426,conversation,azure_2023
2023-11-16 18:25:28.492583+00:00,382,54,conversation,azure_2023
2023-11-16 18:25:28.499467+00:00,392,104,conversation,azure_2023
2023-11-16 18:25:28.527227+00:00,1155,403,conversation,azure_2023
2023-11-16 18:25:28.670290+00:00,1057,398,conversation,azure_2023
2023-11-16 18:25:28.921937+00:00,1129,416,conversation,azure_2023
2023-11-16 18:25:29.455535+00:00,1358,51,conversation,azure_2023
2023-11-16 18:25:29.965115+00:00,1004,413,conversation,azure_2023
2023-11-16 18:25:30.620243+00:00,391,97,conversation,azure_2023
2023-11-16 18:25:30.991617+00:00,1004,399,conversation,azure_2023
2023-11-16 18:25:31.049664+00:00,989,426,conversation,azure_2023
2023-11-16 18:25:31.165193+00:00,459,90,conversation,azure_2023
2023-11-16 18:25:31.346427+00:00,373,80,conversation,azure_2023
2023-11-16 18:25:31.474982+00:00,1147,448,conversation,azure_2023
2023-11-16 18:25:31.529130+00:00,1280,91,conversation,azure_2023
2023-11-16 18:25:31.532630+00:00,1037,410,conversation,azure_2023
2023-11-16 18:25:31.682961+00:00,869,47,conversation,azure_2023
2023-11-16 18:25:32.244706+00:00,371,69,conversation,azure_2023
2023-11-16 18:25:32.430886+00:00,1094,411,conversation,azure_2023
2023-11-16 18:25:32.528274+00:00,1108,442,conversation,azure_2023
2023-11-16 18:25:32.535404+00:00,394,79,conversation,azure_2023
2023-11-16 18:25:32.802973+00:00,849,100,conversation,azure_2023
2023-11-16 18:25:33.131478+00:00,403,86,conversation,azure_2023
2023-11-16 18:25:33.255025+00:00,1314,152,conversation,azure_2023
2023-11-16 18:25:33.750020+00:00,1063,374,conversation,azure_2023
2023-11-16 18:25:34.067632+00:00,851,85,conversation,azure_2023
2023-11-16 18:25:34.072319+00:00,902,75,conversation,azure_2023
2023-11-16 18:25:34.626691+00:00,385,78,conversation,azure_2023
2023-11-16 18:25:34.658098+00:00,4185,31,conversation,azure_2023
2023-11-16 18:25:34.898467+00:00,2388,52,conversation,azure_2023
2023-11-16 18:25:35.601831+00:00,1039,410,conversation,azure_2023
2023-11-16 18:25:35.733714+00:00,1094,411,conversation,azure_2023
2023-11-16 18:25:35.785157+00:00,981,409,conversation,azure_2023
2023-11-16 18:25:35.804241+00:00,4100,180,conversation,azure_2023
2023-11-16 18:25:35.947261+00:00,1999,97,conversation,azure_2023
2023-11-16 18:25:36.287125+00:00,386,79,conversation,azure_2023
2023-11-16 18:25:36.331658+00:00,1315,144,conversation,azure_2023
2023-11-16 18:25:36.821058+00:00,2738,113,conversation,azure_2023
2023-11-16 18:25:37.193054+00:00,371,100,conversation,azure_2023
2023-11-16 18:25:37.353920+00:00,405,93,conversation,azure_2023
2023-11-16 18:25:37.381599+00:00,4623,59,conversation,azure_2023
2023-11-16 18:25:37.511132+00:00,783,45,conversation,azure_2023
2023-11-16 18:25:37.744482+00:00,1054,397,conversation,azure_2023
2023-11-16 18:25:37.934747+00:00,1200,518,conversation,azure_2023
2023-11-16 18:25:38.168283+00:00,430,86,conversation,azure_2023
2023-11-16 18:25:38.507333+00:00,4100,52,conversation,azure_2023
2023-11-16 18:25:38.690827+00:00,1039,404,conversation,azure_2023
2023-11-16 18:25:39.487310+00:00,1093,411,conversation,azure_2023
2023-11-16 18:25:39.538656+00:00,1014,659,conversation,azure_2023
2023-11-16 18:25:39.788577+00:00,1069,383,conversation,azure_2023
2023-11-16 18:25:39.831291+00:00,4094,105,conversation,azure_2023
2023-11-16 18:25:39.976244+00:00,1056,430,conversation,azure_2023
2023-11-16 18:25:40.660459+00:00,402,92,conversation,azure_2023
2023-11-16 18:25:41.129920+00:00,1730,107,conversation,azure_2023
2023-11-16 18:25:41.146754+00:00,31,234,conversation,azure_2023
2023-11-16 18:25:41.284365+00:00,386,90,conversation,azure_2023
2023-11-16 18:25:41.482390+00:00,421,92,conversation,azure_2023
2023-11-16 18:25:41.601002+00:00,1351,139,conversation,azure_2023
2023-11-16 18:25:42.077772+00:00,1072,401,conversation,azure_2023
2023-11-16 18:25:42.120947+00:00,1144,550,conversation,azure_2023
2023-11-16 18:25:42.204746+00:00,1045,411,conversation,azure_2023
2023-11-16 18:25:42.290033+00:00,1054,443,conversation,azure_2023
2023-11-16 18:25:42.446448+00:00,4114,47,conversation,azure_2023
2023-11-16 18:25:42.481355+00:00,983,377,conversation,azure_2023
2023-11-16 18:25:42.800929+00:00,1162,594,conversation,azure_2023
2023-11-16 18:25:43.314239+00:00,2042,45,conversation,azure_2023
2023-11-16 18:25:43.511579+00:00,1026,408,conversation,azure_2023
2023-11-16 18:25:43.598975+00:00,1041,463,conversation,azure_2023
2023-11-16 18:25:43.965879+00:00,1069,414,conversation,azure_2023
2023-11-16 18:25:43.998526+00:00,1190,375,conversation,azure_2023
2023-11-16 18:25:44.001363+00:00,2425,51,conversation,azure_2023
2023-11-16 18:25:44.061054+00:00,1280,92,conversation,azure_2023
2023-11-16 18:25:44.144527+00:00,1107,453,conversation,azure_2023
2023-11-16 18:25:44.346829+00:00,1162,449,conversation,azure_2023
2023-11-16 18:25:44.537783+00:00,390,104,conversation,azure_2023
2023-11-16 18:25:44.741542+00:00,2374,110,conversation,azure_2023
2023-11-16 18:25:44.844297+00:00,1003,381,conversation,azure_2023
2023-11-16 18:25:45.095232+00:00,1074,434,conversation,azure_2023
2023-11-16 18:25:45.168178+00:00,1737,89,conversation,azure_2023
2023-11-16 18:25:45.231322+00:00,1143,426,conversation,azure_2023
2023-11-16 18:25:45.645853+00:00,1079,396,conversation,azure_2023
2023-11-16 18:25:45.807855+00:00,849,100,conversation,azure_2023
2023-11-16 18:25:45.845535+00:00,4078,42,conversation,azure_2023
2023-11-16 18:25:45.949621+00:00,2388,52,conversation,azure_2023
2023-11-16 18:25:46.281272+00:00,1045,397,conversation,azure_2023
2023-11-16 18:25:46.295279+00:00,385,89,conversation,azure_2023
2023-11-16 18:25:46.433105+00:00,407,122,conversation,azure_2023
2023-11-16 18:25:46.651926+00:00,1143,396,conversation,azure_2023
2023-11-16 18:25:46.878226+00:00,958,89,conversation,azure_2023
2023-11-16 18:25:47.195912+00:00,1031,74,conversation,azure_2023
2023-11-16 18:25:47.285712+00:00,1127,639,conversation,azure_2023
2023-11-16 18:25:47.364207+00:00,1101,478,conversation,azure_2023
2023-11-16 18:25:47.772194+00:00,409,78,conversation,azure_2023
2023-11-16 18:25:47.992296+00:00,4095,36,conversation,azure_2023
2023-11-16 18:25:48.146771+00:00,1054,454,conversation,azure_2023
2023-11-16 18:25:48.354777+00:00,400,82,conversation,azure_2023
2023-11-16 18:25:48.709153+00:00,421,80,conversation,azure_2023
2023-11-16 18:25:48.777709+00:00,1077,468,conversation,azure_2023
2023-11-16 18:25:48.880303+00:00,1023,397,conversation,azure_2023
2023-11-16 18:25:49.125788+00:00,1044,386,conversation,azure_2023
2023-11-16 18:25:49.684736+00:00,403,135,conversation,azure_2023
2023-11-16 18:25:50.426253+00:00,397,66,conversation,azure_2023
2023-11-16 18:25:50.760398+00:00,1117,442,conversation,azure_2023
2023-11-16 18:25:50.907766+00:00,61,136,conversation,azure_2023
2023-11-16 18:25:51.271450+00:00,27,192,conversation,azure_2023
2023-11-16 18:25:51.276741+00:00,1035,388,conversation,azure_2023
2023-11-16 18:25:51.433577+00:00,1129,396,conversation,azure_2023
2023-11-16 18:25:51.691858+00:00,1056,451,conversation,azure_2023
2023-11-16 18:25:51.785066+00:00,1315,166,conversation,azure_2023
2023-11-16 18:25:51.967148+00:00,406,104,conversation,azure_2023
2023-11-16 18:25:52.110586+00:00,12,149,conversation,azure_2023
2023-11-16 18:25:52.111308+00:00,444,99,conversation,azure_2023
2023-11-16 18:25:52.378520+00:00,393,102,conversation,azure_2023
2023-11-16 18:25:52.719031+00:00,4074,68,conversation,azure_2023
2023-11-16 18:25:53.224093+00:00,375,64,conversation,azure_2023
2023-11-16 18:25:53.232923+00:00,1313,143,conversation,azure_2023
2023-11-16 18:25:53.437301+00:00,402,98,conversation,azure_2023
2023-11-16 18:25:53.478352+00:00,1180,597,conversation,azure_2023
2023-11-16 18:25:53.648183+00:00,1147,394,conversation,azure_2023
2023-11-16 18:25:53.692526+00:00,1117,387,conversation,azure_2023
2023-11-16 18:25:53.940746+00:00,404,145,conversation,azure_2023
2023-11-16 18:25:54.238642+00:00,1091,375,conversation,azure_2023
2023-11-16 18:25:54.403842+00:00,1061,418,conversation,azure_2023
2023-11-16 18:25:54.958795+00:00,1038,387,conversation,azure_2023
2023-11-16 18:25:55.026144+00:00,4093,61,conversation,azure_2023
2023-11-16 18:25:55.111044+00:00,1052,409,conversation,azure_2023
2023-11-16 18:25:55.354995+00:00,391,155,conversation,azure_2023
2023-11-16 18:25:55.496392+00:00,1313,169,conversation,azure_2023
2023-11-16 18:25:55.857448+00:00,1038,394,conversation,azure_2023
2023-11-16 18:25:55.901767+00:00,1737,92,conversation,azure_2023
2023-11-16 18:25:55.951534+00:00,1001,403,conversation,azure_2023
2023-11-16 18:25:56.038194+00:00,1100,426,conversation,azure_2023
2023-11-16 18:25:56.319307+00:00,400,95,conversation,azure_2023
2023-11-16 18:25:56.396732+00:00,395,78,conversation,azure_2023
2023-11-16 18:25:56.510601+00:00,1066,432,conversation,azure_2023
2023-11-16 18:25:56.598749+00:00,1639,91,conversation,azure_2023
2023-11-16 18:25:57.346355+00:00,1013,375,conversation,azure_2023
2023-11-16 18:25:57.604887+00:00,1104,399,conversation,azure_2023
2023-11-16 18:25:57.638100+00:00,4089,41,conversation,azure_2023
2023-11-16 18:25:57.680332+00:00,1027,429,conversation,azure_2023
2023-11-16 18:25:57.707757+00:00,1116,426,conversation,azure_2023
2023-11-16 18:25:57.931877+00:00,944,393,conversation,azure_2023
2023-11-16 18:25:58.571545+00:00,3340,60,conversation,azure_2023
2023-11-16 18:25:58.608269+00:00,453,85,conversation,azure_2023
2023-11-16 18:25:58.630692+00:00,371,79,conversation,azure_2023
2023-11-16 18:25:58.670072+00:00,1039,717,conversation,azure_2023
2023-11-16 18:25:58.670742+00:00,1072,446,conversation,azure_2023
2023-11-16 18:25:59.193971+00:00,404,104,conversation,azure_2023
2023-11-16 18:25:59.236880+00:00,1101,432,conversation,azure_2023
2023-11-16 18:25:59.318502+00:00,2091,88,conversation,azure_2023
2023-11-16 18:25:59.328728+00:00,921,45,conversation,azure_2023
2023-11-16 18:25:59.335486+00:00,4090,57,conversation,azure_2023
2023-11-16 18:25:59.636895+00:00,1017,520,conversation,azure_2023
2023-11-16 18:26:00.061148+00:00,1182,428,conversation,azure_2023
2023-11-16 18:26:00.324611+00:00,1042,424,conversation,azure_2023
2023-11-16 18:26:01.181954+00:00,1048,405,conversation,azure_2023
2023-11-16 18:26:01.899439+00:00,405,92,conversation,azure_2023
2023-11-16 18:26:02.182277+00:00,4109,47,conversation,azure_2023
2023-11-16 18:26:02.212874+00:00,1023,520,conversation,azure_2023
2023-11-16 18:26:02.507556+00:00,10,173,conversation,azure_2023
2023-11-16 18:26:02.678121+00:00,1412,94,conversation,azure_2023
2023-11-16 18:26:02.682425+00:00,1314,136,conversation,azure_2023
2023-11-16 18:26:02.862522+00:00,1143,396,conversation,azure_2023
2023-11-16 18:26:02.871407+00:00,2069,95,conversation,azure_2023
2023-11-16 18:26:02.987944+00:00,1417,55,conversation,azure_2023
2023-11-16 18:26:03.414181+00:00,415,119,conversation,azure_2023
2023-11-16 18:26:03.576281+00:00,4152,83,conversation,azure_2023
2023-11-16 18:26:03.598912+00:00,372,62,conversation,azure_2023
2023-11-16 18:26:03.902821+00:00,3340,58,conversation,azure_2023
2023-11-16 18:26:03.962714+00:00,398,100,conversation,azure_2023
2023-11-16 18:26:04.413518+00:00,398,76,conversation,azure_2023
2023-11-16 18:26:04.428053+00:00,1047,388,conversation,azure_2023
2023-11-16 18:26:04.570577+00:00,844,78,conversation,azure_2023
2023-11-16 18:26:04.577603+00:00,1096,429,conversation,azure_2023
2023-11-16 18:26:05.054778+00:00,1353,156,conversation,azure_2023
2023-11-16 18:26:05.580251+00:00,1084,429,conversation,azure_2023
2023-11-16 18:26:05.895319+00:00,1064,398,conversation,azure_2023
2023-11-16 18:26:05.995549+00:00,393,82,conversation,azure_2023
2023-11-16 18:26:06.233711+00:00,624,50,conversation,azure_2023
2023-11-16 18:26:06.467638+00:00,1038,379,conversation,azure_2023
2023-11-16 18:26:06.703444+00:00,391,67,conversation,azure_2023
2023-11-16 18:26:06.784458+00:00,1312,39,conversation,azure_2023
2023-11-16 18:26:06.983951+00:00,1639,87,conversation,azure_2023
2023-11-16 18:26:07.313326+00:00,2238,147,conversation,azure_2023
2023-11-16 18:26:07.325413+00:00,1039,417,conversation,azure_2023
2023-11-16 18:26:07.352051+00:00,1035,605,conversation,azure_2023
