episode_seed,request_id,handover_events,replan_events,replanned_blocks,reactive_migration_ms,reactive_migration_mb,full_overlap_headroom_ms,completion_ms
20072,r0011,1,0,0,0.0,0.0,0.0,27644.228102322737
20072,r0023,1,0,0,0.0,0.0,0.0,27097.590344974855
20072,r0022,1,0,0,0.0,0.0,0.0,27146.68121726934
20072,r0015,2,1,15,2864.821808039035,92.021484375,2864.821808039035,44872.64462086187
20072,r0004,2,1,15,3172.555051583191,101.953125,3172.555051583191,44782.61239428077
20072,r0005,3,2,15,2990.0937478888677,96.064453125,2990.0937478888677,43486.965656879016
20072,r0007,2,1,15,3028.2199904518616,97.294921875,3028.2199904518616,43630.615150627746
20073,r0020,0,0,0,0.0,0.0,0.0,3713.323597673652
20073,r0015,1,1,5,481.21689541511245,36.4453125,481.21689541511245,16345.446025797683
20073,r0014,0,0,0,0.0,0.0,0.0,6827.847916226021
20073,r0016,0,0,0,0.0,0.0,0.0,19506.30874997636
20073,r0013,0,0,0,0.0,0.0,0.0,18621.488772051987
20073,r0003,1,1,5,180.61363798265882,12.744140625,180.61363798265882,19547.342259707635
20073,r0000,1,0,0,0.0,0.0,0.0,26724.14473570632
20073,r0021,2,1,5,506.8554921553341,38.466796875,506.8554921553341,30530.595661428222
20073,r0017,1,1,5,346.33558212959866,25.810546875,346.33558212959866,28007.47455796186
20073,r0002,1,1,5,591.2027596920052,45.1171875,591.2027596920052,29461.64896300133
20073,r0023,1,1,5,75.45823396117008,4.453125,75.45823396117008,26609.880774746773
20073,r0005,0,0,0,0.0,0.0,0.0,31960.473057829204
20074,r0020,0,0,0,0.0,0.0,0.0,2616.117893546989
20074,r0019,1,0,0,0.0,0.0,0.0,12004.598823157972
20074,r0018,1,0,0,0.0,0.0,0.0,14552.217931817757
20074,r0003,0,0,0,0.0,0.0,0.0,13900.326209420331
20074,r0006,0,0,0,0.0,0.0,0.0,17678.807328139323
20074,r0017,1,1,0,0.0,0.0,0.0,21607.422977342074
20074,r0008,1,0,0,0.0,0.0,0.0,19908.797730226754
20074,r0012,0,0,0,0.0,0.0,0.0,22219.654785978015
20074,r0022,0,0,0,0.0,0.0,0.0,22426.33073852349
20074,r0014,1,0,0,0.0,0.0,0.0,33431.35096343624
20074,r0023,2,1,0,0.0,0.0,0.0,34210.504305283815
20074,r0004,0,0,0,0.0,0.0,0.0,24314.996747187302
20075,r0005,0,0,0,0.0,0.0,0.0,2825.5026682274374
20075,r0020,1,1,0,0.0,0.0,0.0,13784.994693433136
20075,r0007,1,1,28,3702.5236698039826,173.7421875,3702.5236698039826,24906.30813439577
20075,r0023,0,0,0,0.0,0.0,0.0,17452.460847176775
20075,r0019,0,0,0,0.0,0.0,0.0,16478.97866194462
20075,r0002,1,1,28,490.478173324,20.671875,490.478173324,28723.794519458766
20075,r0015,0,0,0,0.0,0.0,0.0,27014.927428507963
20075,r0021,0,0,0,0.0,0.0,0.0,29355.446298968483
20075,r0017,0,0,0,0.0,0.0,0.0,26762.649747260104
20075,r0004,1,1,0,0.0,0.0,0.0,27806.350933628393
20075,r0003,2,0,0,0.0,0.0,0.0,39831.3000596291
20075,r0001,0,0,0,0.0,0.0,0.0,31210.985305618295
20076,r0009,0,0,0,0.0,0.0,0.0,1751.183834435037
20076,r0021,0,0,0,0.0,0.0,0.0,2223.691500900798
20076,r0020,1,0,0,0.0,0.0,0.0,12708.892980980647
20076,r0016,0,0,0,0.0,0.0,0.0,14492.466282744606
20076,r0004,1,1,0,0.0,0.0,0.0,17709.57614505937
20076,r0011,3,2,28,2523.622123604636,154.546875,2523.622123604636,23480.636666714494
20076,r0013,0,0,0,0.0,0.0,0.0,15570.621058287063
20076,r0000,0,0,0,0.0,0.0,0.0,26276.790912401946
20076,r0019,0,0,0,0.0,0.0,0.0,24588.484727834213
20076,r0007,0,0,0,0.0,0.0,0.0,27097.053173288972
20076,r0015,2,0,0,0.0,0.0,0.0,36786.89090306238
20076,r0005,1,1,0,0.0,0.0,0.0,38202.867261697735
20077,r0017,1,0,0,0.0,0.0,0.0,8655.62327999865
20077,r0019,0,0,0,0.0,0.0,0.0,11004.63196832717
20077,r0011,3,1,0,0.0,0.0,0.0,22145.649453223148
20077,r0006,1,1,0,0.0,0.0,0.0,12758.971622467649
20077,r0003,1,1,0,0.0,0.0,0.0,25655.642386099622
20077,r0008,0,0,0,0.0,0.0,0.0,24068.263912090115
20077,r0004,1,0,0,0.0,0.0,0.0,25743.436912725592
20077,r0022,1,0,0,0.0,0.0,0.0,26526.389096579765
20077,r0009,0,0,0,0.0,0.0,0.0,25399.841978953238
20077,r0005,1,1,0,0.0,0.0,0.0,25532.03958234923
20077,r0007,1,0,0,0.0,0.0,0.0,35883.42034961306
20077,r0020,1,1,0,0.0,0.0,0.0,36382.355481863
20078,r0013,1,0,0,0.0,0.0,0.0,10077.682923027074
20078,r0008,1,0,0,0.0,0.0,0.0,11074.969650939287
20078,r0002,0,0,0,0.0,0.0,0.0,11993.655765947196
20078,r0021,1,1,0,0.0,0.0,0.0,12782.561257701758
20078,r0011,1,0,0,0.0,0.0,0.0,19216.005576057745
20078,r0015,0,0,0,0.0,0.0,0.0,16395.553747204827
20078,r0016,0,0,0,0.0,0.0,0.0,22285.264994383055
20078,r0003,1,0,0,0.0,0.0,0.0,32281.127147214567
20078,r0020,1,1,0,0.0,0.0,0.0,36120.21477758687
20078,r0009,0,0,0,0.0,0.0,0.0,34870.91660975159
20078,r0010,0,0,0,0.0,0.0,0.0,36592.36356337057
20078,r0005,0,0,0,0.0,0.0,0.0,40485.08419844568
20079,r0002,0,0,0,0.0,0.0,0.0,2404.5399682812204
20079,r0019,0,0,0,0.0,0.0,0.0,3154.491336270666
20079,r0016,0,0,0,0.0,0.0,0.0,3058.5798578707877
20079,r0011,0,0,0,0.0,0.0,0.0,5612.203591599184
20079,r0010,2,1,28,3437.2468161457755,190.1484375,3437.2468161457755,17992.733814988373
20079,r0022,1,1,0,0.0,0.0,0.0,15222.955644200756
20079,r0013,0,0,0,0.0,0.0,0.0,21425.54679647959
20079,r0009,0,0,0,0.0,0.0,0.0,19805.200503237193
20079,r0012,0,0,0,0.0,0.0,0.0,19427.410197156274
20079,r0021,0,0,0,0.0,0.0,0.0,20517.930208948914
20079,r0020,1,1,0,0.0,0.0,0.0,25132.021608563053
20079,r0006,0,0,0,0.0,0.0,0.0,23179.739671311632
20080,r0020,1,1,0,0.0,0.0,0.0,9902.673741318264
20080,r0016,0,0,0,0.0,0.0,0.0,13444.678502393166
20080,r0014,3,1,28,3714.663555364607,175.7109375,3714.663555364607,25259.647418989174
20080,r0004,0,0,0,0.0,0.0,0.0,11982.809669484159
20080,r0018,3,2,0,0.0,0.0,0.0,38861.77279460194
20080,r0000,2,0,0,0.0,0.0,0.0,38794.33317935093
20080,r0005,1,1,0,0.0,0.0,0.0,30473.057545164134
20080,r0023,0,0,0,0.0,0.0,0.0,29045.617938197473
20080,r0001,1,1,0,0.0,0.0,0.0,31297.049556504677
20080,r0021,1,1,28,852.6819066929296,37.2421875,852.6819066929296,33161.73393994575
20080,r0011,1,0,0,0.0,0.0,0.0,28419.799854011995
20080,r0013,1,0,0,0.0,0.0,0.0,37423.190642343776
20081,r0013,0,0,0,0.0,0.0,0.0,2974.439702622609
20081,r0012,2,1,28,3066.3446903833865,197.203125,3066.3446903833865,17457.399336394647
20081,r0004,1,0,0,0.0,0.0,0.0,20698.822199623835
20081,r0006,0,0,0,0.0,0.0,0.0,21353.945046962846
20081,r0010,3,1,28,3222.419223398631,207.375,3222.419223398631,35525.43009568825
20081,r0008,1,0,0,0.0,0.0,0.0,24400.53991932164
20081,r0015,1,1,0,0.0,0.0,0.0,24572.223003478848
20081,r0005,2,1,28,3242.5578728199534,208.6875,3242.5578728199534,35802.079221647306
20081,r0017,1,0,0,0.0,0.0,0.0,26903.399547085082
20081,r0023,0,0,0,0.0,0.0,0.0,24359.06456925654
20081,r0016,2,1,28,3260.1554994238877,190.4765625,3260.1554994238877,50232.508535585956
20081,r0020,1,1,0,0.0,0.0,0.0,41711.699035851256
20082,r0011,1,1,3,460.6526849549963,29.091796875,460.6526849549963,9274.943127776027
20082,r0001,1,1,2,46.16863952303682,4.96875,46.16863952303682,14107.066724783564
20082,r0003,1,1,2,50.54872183092783,5.4609375,50.54872183092783,15822.148006765456
20082,r0014,1,1,2,58.89173575072024,6.3984375,58.89173575072024,17382.713599061648
20082,r0021,0,0,0,0.0,0.0,0.0,22306.831688088918
20082,r0008,0,0,0,0.0,0.0,0.0,19116.375875962916
20082,r0019,1,1,2,49.71442043894859,5.3671875,49.71442043894859,28350.41188591584
20082,r0012,1,1,26,1332.9374198881528,55.7578125,1332.9374198881528,26949.912838613818
20082,r0009,1,1,26,1673.2394510626534,71.14453125,1673.2394510626534,33298.79248817944
20082,r0020,0,0,0,0.0,0.0,0.0,30744.531700896736
20082,r0007,0,0,0,0.0,0.0,0.0,38128.16713370527
20082,r0000,3,1,25,3931.5161295723356,171.09375,3931.5161295723356,50835.690204741055
20083,r0014,0,0,0,0.0,0.0,0.0,2998.803543618113
20083,r0000,0,0,0,0.0,0.0,0.0,6111.167561379127
20083,r0019,1,1,0,0.0,0.0,0.0,22291.82361128588
20083,r0021,0,0,0,0.0,0.0,0.0,27668.640407053797
20083,r0013,0,0,0,0.0,0.0,0.0,28861.553586846956
20083,r0009,0,0,0,0.0,0.0,0.0,32200.484422402464
20083,r0010,0,0,0,0.0,0.0,0.0,41707.4962696876
20083,r0004,0,0,0,0.0,0.0,0.0,43389.49988097018
20083,r0003,0,0,0,0.0,0.0,0.0,46609.94826299228
20083,r0006,1,1,28,3645.6749180581787,192.4453125,3645.6749180581787,56602.71012487899
20083,r0016,0,0,0,0.0,0.0,0.0,58235.54104299008
20083,r0011,0,0,0,0.0,0.0,0.0,58895.362499834206
20084,r0022,0,0,0,0.0,0.0,0.0,2220.643542053889
20084,r0009,0,0,0,0.0,0.0,0.0,13966.57420197891
20084,r0005,0,0,0,0.0,0.0,0.0,14957.233544923663
20084,r0001,0,0,0,0.0,0.0,0.0,22945.701741321976
20084,r0023,1,0,0,0.0,0.0,0.0,26389.54326161085
20084,r0004,0,0,0,0.0,0.0,0.0,26873.925423496417
20084,r0019,1,1,0,0.0,0.0,0.0,29793.023152465805
20084,r0003,0,0,0,0.0,0.0,0.0,28289.96981870177
20084,r0007,1,0,0,0.0,0.0,0.0,46866.639337309505
20084,r0018,0,0,0,0.0,0.0,0.0,50375.81092433452
20084,r0006,1,0,0,0.0,0.0,0.0,49410.957178230194
20084,r0010,0,0,0,0.0,0.0,0.0,53890.11711974402
20085,r0002,0,0,0,0.0,0.0,0.0,718.7901063963475
20085,r0008,1,1,9,1429.2128859469044,63.17578125,1429.2128859469044,11324.497789793548
20085,r0018,1,1,9,1095.3889089230183,48.041015625,1095.3889089230183,16735.623812859398
20085,r0015,0,0,0,0.0,0.0,0.0,15411.980408452899
20085,r0003,2,1,9,1404.78674128662,62.068359375,1404.78674128662,25356.291921268392
20085,r0005,0,0,0,0.0,0.0,0.0,14846.071559534448
20085,r0004,0,0,0,0.0,0.0,0.0,27407.021832491264
20085,r0023,1,1,9,299.7944828451855,11.970703125,299.7944828451855,29432.330379885174
20085,r0011,0,0,0,0.0,0.0,0.0,29922.53572477114
20085,r0014,1,1,9,1445.496982387094,63.9140625,1445.496982387094,40790.07258048386
20085,r0020,1,1,9,1293.1243656967488,57.005859375,1293.1243656967488,38485.15997401101
20085,r0007,1,1,9,926.7321957924836,40.39453125,926.7321957924836,33578.144031473545
20086,r0007,0,0,0,0.0,0.0,0.0,2413.211298569162
20086,r0017,0,0,0,0.0,0.0,0.0,4230.65969035254
20086,r0004,0,0,0,0.0,0.0,0.0,14396.667341659806
20086,r0001,1,1,0,0.0,0.0,0.0,15811.18006363872
20086,r0021,1,1,0,0.0,0.0,0.0,25658.17209574517
20086,r0012,0,0,0,0.0,0.0,0.0,28143.94694510306
20086,r0003,0,0,0,0.0,0.0,0.0,26409.351510061082
20086,r0008,0,0,0,0.0,0.0,0.0,28791.63016680659
20086,r0002,0,0,0,0.0,0.0,0.0,31209.75297993638
20086,r0011,0,0,0,0.0,0.0,0.0,33404.01861571405
20086,r0005,0,0,0,0.0,0.0,0.0,34056.08682651165
20086,r0013,0,0,0,0.0,0.0,0.0,33954.46648963686
20087,r0004,0,0,0,0.0,0.0,0.0,2115.8998603003047
20087,r0020,0,0,0,0.0,0.0,0.0,4301.905237482622
20087,r0014,0,0,0,0.0,0.0,0.0,7851.764666661504
20087,r0017,0,0,0,0.0,0.0,0.0,12882.016006990365
20087,r0006,1,1,0,0.0,0.0,0.0,13712.83770856108
20087,r0000,0,0,0,0.0,0.0,0.0,15789.047816488915
20087,r0023,1,0,0,0.0,0.0,0.0,26417.979359350575
20087,r0021,0,0,0,0.0,0.0,0.0,19712.07327912967
20087,r0002,2,0,0,0.0,0.0,0.0,26271.12931642741
20087,r0008,1,0,0,0.0,0.0,0.0,30778.96435096394
20087,r0011,2,0,0,0.0,0.0,0.0,37398.44597638564
20087,r0010,0,0,0,0.0,0.0,0.0,29855.282532967212
20088,r0012,1,1,0,0.0,0.0,0.0,4539.564932517212
20088,r0006,0,0,0,0.0,0.0,0.0,5154.530429164712
20088,r0005,2,1,0,0.0,0.0,0.0,15195.671892936867
20088,r0001,0,0,0,0.0,0.0,0.0,17512.649879115284
20088,r0004,1,1,0,0.0,0.0,0.0,18314.15331834566
20088,r0016,1,0,0,0.0,0.0,0.0,30587.61819372016
20088,r0020,1,1,0,0.0,0.0,0.0,33877.90082188546
20088,r0007,1,1,0,0.0,0.0,0.0,32274.91824973242
20088,r0013,1,0,0,0.0,0.0,0.0,43814.850765455674
20088,r0003,2,1,0,0.0,0.0,0.0,55165.503815406
20088,r0000,0,0,0,0.0,0.0,0.0,46075.61671246765
20088,r0022,2,2,0,0.0,0.0,0.0,53407.73928424846
20089,r0016,0,0,0,0.0,0.0,0.0,1481.1012484444336
20089,r0011,0,0,0,0.0,0.0,0.0,15964.931327379261
20089,r0007,0,0,0,0.0,0.0,0.0,19389.24825907402
20089,r0017,1,0,0,0.0,0.0,0.0,19179.93783565875
20089,r0003,1,1,0,0.0,0.0,0.0,21770.418096309186
20089,r0000,1,0,0,0.0,0.0,0.0,19200.253443769092
20089,r0015,0,0,0,0.0,0.0,0.0,23415.754612536366
20089,r0010,2,0,0,0.0,0.0,0.0,31473.281726679088
20089,r0006,0,0,0,0.0,0.0,0.0,32608.005535039178
20089,r0014,0,0,0,0.0,0.0,0.0,32585.595927803704
20089,r0013,1,0,0,0.0,0.0,0.0,40842.02219660745
20089,r0020,1,1,0,0.0,0.0,0.0,43004.25246316967
20090,r0014,2,0,0,0.0,0.0,0.0,10533.827223855365
20090,r0007,0,0,0,0.0,0.0,0.0,11294.384577429173
20090,r0020,0,0,0,0.0,0.0,0.0,15096.288763346336
20090,r0010,2,0,0,0.0,0.0,0.0,26200.482945763564
20090,r0019,0,0,0,0.0,0.0,0.0,27084.68714976931
20090,r0023,0,0,0,0.0,0.0,0.0,28591.884576445067
20090,r0003,1,0,0,0.0,0.0,0.0,39658.85004159251
20090,r0017,2,1,0,0.0,0.0,0.0,39724.10812513568
20090,r0002,2,0,0,0.0,0.0,0.0,52132.53584467841
20090,r0005,1,0,0,0.0,0.0,0.0,45185.85477133846
20090,r0018,1,0,0,0.0,0.0,0.0,45096.27815586158
20090,r0012,2,1,0,0.0,0.0,0.0,57076.39504946503
20091,r0016,2,1,19,2382.393302873641,130.25390625,2382.393302873641,13931.481128545922
20091,r0009,1,1,21,975.743698666755,48.849609375,975.743698666755,17146.189906779393
20091,r0011,0,0,0,0.0,0.0,0.0,17678.57342329473
20091,r0012,1,0,0,0.0,0.0,0.0,21144.84066091745
20091,r0018,0,0,0,0.0,0.0,0.0,21320.237204978956
20091,r0015,1,0,0,0.0,0.0,0.0,23773.465741522854
20091,r0020,3,2,21,2576.5609932951356,142.611328125,2576.5609932951356,31093.584806819043
20091,r0010,2,1,18,2296.8412621002517,125.5078125,2296.8412621002517,34347.81841139114
20091,r0000,0,0,0,0.0,0.0,0.0,38951.58580713299
20091,r0002,1,1,0,0.0,0.0,0.0,38782.69528386114
20091,r0004,2,1,19,2323.5249503858186,126.9140625,2323.5249503858186,52374.680543120405
20091,r0019,0,0,0,0.0,0.0,0.0,41032.52593156497
20092,r0016,0,0,0,0.0,0.0,0.0,2684.651345332221
20092,r0003,0,0,0,0.0,0.0,0.0,6708.382973824222
20092,r0008,0,0,0,0.0,0.0,0.0,9078.555997065441
20092,r0000,0,0,0,0.0,0.0,0.0,13477.135513859792
20092,r0022,0,0,0,0.0,0.0,0.0,16950.866619868924
20092,r0017,0,0,0,0.0,0.0,0.0,18593.563745289986
20092,r0006,1,1,0,0.0,0.0,0.0,27380.506021138033
20092,r0018,0,0,0,0.0,0.0,0.0,28095.13721985154
20092,r0020,0,0,0,0.0,0.0,0.0,29732.41800791682
20092,r0013,2,0,0,0.0,0.0,0.0,39443.70454370064
20092,r0021,2,0,0,0.0,0.0,0.0,39663.419758694625
20092,r0015,0,0,0,0.0,0.0,0.0,32192.17500499058
20093,r0004,2,0,0,0.0,0.0,0.0,12019.969789117624
20093,r0006,0,0,0,0.0,0.0,0.0,15348.362107226976
20093,r0012,0,0,0,0.0,0.0,0.0,15647.014907090495
20093,r0001,1,1,0,0.0,0.0,0.0,14956.824813525061
20093,r0003,1,0,0,0.0,0.0,0.0,17881.998521970498
20093,r0000,3,1,0,0.0,0.0,0.0,30105.117399538118
20093,r0007,1,0,0,0.0,0.0,0.0,19068.19126905414
20093,r0019,0,0,0,0.0,0.0,0.0,17806.917239518818
20093,r0009,0,0,0,0.0,0.0,0.0,18906.98491596259
20093,r0018,1,1,0,0.0,0.0,0.0,22542.078696669534
20093,r0013,1,0,0,0.0,0.0,0.0,32729.537497179004
20093,r0022,1,1,0,0.0,0.0,0.0,33845.310284682615
20094,r0019,1,0,0,0.0,0.0,0.0,9323.022051554308
20094,r0001,0,0,0,0.0,0.0,0.0,10066.61037831014
20094,r0014,0,0,0,0.0,0.0,0.0,12912.188992188472
20094,r0003,0,0,0,0.0,0.0,0.0,14759.896919939263
20094,r0016,0,0,0,0.0,0.0,0.0,17341.659109793723
20094,r0015,0,0,0,0.0,0.0,0.0,24005.718433074893
20094,r0021,1,0,0,0.0,0.0,0.0,38141.17374466927
20094,r0017,1,1,0,0.0,0.0,0.0,48106.43170476972
20094,r0011,0,0,0,0.0,0.0,0.0,40845.47866594503
20094,r0002,1,1,0,0.0,0.0,0.0,51877.27982862459
20094,r0006,0,0,0,0.0,0.0,0.0,50578.07046658051
20094,r0020,1,1,0,0.0,0.0,0.0,50521.49087639367
20095,r0022,2,1,13,1918.933968198938,82.494140625,1918.933968198938,13498.953413255786
20095,r0019,0,0,0,0.0,0.0,0.0,14701.459569687655
20095,r0009,1,0,0,0.0,0.0,0.0,19344.16514207
20095,r0005,2,1,13,2036.7599455755055,87.59765625,2036.7599455755055,35208.6766726005
20095,r0014,1,1,13,772.3289346239794,32.830078125,772.3289346239794,41663.266564322126
20095,r0006,1,1,13,415.3338091397516,17.3671875,415.3338091397516,41889.254688475194
20095,r0002,1,1,13,891.9135086778094,38.009765625,891.9135086778094,44828.412458635605
20095,r0011,0,0,0,0.0,0.0,0.0,40639.821471840056
20095,r0018,1,0,0,0.0,0.0,0.0,52867.514050886195
20095,r0003,1,1,0,0.0,0.0,0.0,50082.47887042315
20095,r0001,2,1,13,2138.758552856714,92.015625,2138.758552856714,60492.27611646741
20095,r0010,2,1,13,1595.3521795826919,68.478515625,1595.3521795826919,60792.410333447595
20096,r0013,0,0,0,0.0,0.0,0.0,2210.2120442182577
20096,r0000,1,1,0,0.0,0.0,0.0,11489.202318088886
20096,r0004,2,1,0,0.0,0.0,0.0,24903.622864558547
20096,r0016,0,0,0,0.0,0.0,0.0,27133.234763553934
20096,r0018,0,0,0,0.0,0.0,0.0,29208.923073374754
20096,r0019,1,1,0,0.0,0.0,0.0,28005.775251714655
20096,r0006,1,1,0,0.0,0.0,0.0,30248.57865806477
20096,r0003,1,0,0,0.0,0.0,0.0,41822.27355524461
20096,r0007,2,1,0,0.0,0.0,0.0,42082.46159128682
20096,r0021,2,0,0,0.0,0.0,0.0,42528.37485883041
20096,r0005,1,0,0,0.0,0.0,0.0,33247.10253319364
20096,r0022,1,0,0,0.0,0.0,0.0,33563.106059506856
20097,r0011,1,0,0,0.0,0.0,0.0,11982.988238718292
20097,r0021,1,0,0,0.0,0.0,0.0,18068.774022641668
20097,r0016,1,0,0,0.0,0.0,0.0,14996.479226186118
20097,r0020,0,0,0,0.0,0.0,0.0,14795.361305617267
20097,r0005,1,1,0,0.0,0.0,0.0,20190.15213688279
20097,r0017,2,0,0,0.0,0.0,0.0,32593.468078326056
20097,r0008,2,1,0,0.0,0.0,0.0,31262.962702467354
20097,r0000,1,0,0,0.0,0.0,0.0,31070.857585903974
20097,r0010,0,0,0,0.0,0.0,0.0,21294.493531519816
20097,r0003,0,0,0,0.0,0.0,0.0,36192.92625694862
20097,r0009,2,0,0,0.0,0.0,0.0,48710.9013837059
20097,r0002,2,0,0,0.0,0.0,0.0,44682.35433614464
20098,r0017,0,0,0,0.0,0.0,0.0,1272.7680586353351
20098,r0008,1,1,0,0.0,0.0,0.0,11769.5696622178
20098,r0005,0,0,0,0.0,0.0,0.0,14743.42264643113
20098,r0023,0,0,0,0.0,0.0,0.0,12842.757351133794
20098,r0018,0,0,0,0.0,0.0,0.0,14628.973166341233
20098,r0006,0,0,0,0.0,0.0,0.0,16490.176917101453
20098,r0022,2,0,0,0.0,0.0,0.0,25112.638538303945
20098,r0002,2,0,0,0.0,0.0,0.0,26154.49346295817
20098,r0004,0,0,0,0.0,0.0,0.0,18311.467159359552
20098,r0019,1,1,0,0.0,0.0,0.0,21248.00579931421
20098,r0003,0,0,0,0.0,0.0,0.0,16877.869765946278
20098,r0007,1,1,0,0.0,0.0,0.0,34859.33741777992
20099,r0016,0,0,0,0.0,0.0,0.0,1713.2933438297823
20099,r0013,1,1,0,0.0,0.0,0.0,4657.727814466903
20099,r0000,0,0,0,0.0,0.0,0.0,5661.882624834175
20099,r0005,1,0,0,0.0,0.0,0.0,10063.256343895195
20099,r0009,1,0,0,0.0,0.0,0.0,19826.51924741012
20099,r0021,1,0,0,0.0,0.0,0.0,22708.338081398695
20099,r0017,1,0,0,0.0,0.0,0.0,22602.07032134924
20099,r0011,0,0,0,0.0,0.0,0.0,24192.49638407118
20099,r0015,1,1,0,0.0,0.0,0.0,26789.200610820557
20099,r0022,1,0,0,0.0,0.0,0.0,28028.975057214117
20099,r0007,2,1,0,0.0,0.0,0.0,36545.96132563332
20099,r0001,0,0,0,0.0,0.0,0.0,27316.91086212612
20100,r0013,0,0,0,0.0,0.0,0.0,2477.7682153305577
20100,r0022,1,0,0,0.0,0.0,0.0,14029.061673793793
20100,r0004,0,0,0,0.0,0.0,0.0,16661.285753139313
20100,r0003,0,0,0,0.0,0.0,0.0,16687.143908341495
20100,r0001,1,1,0,0.0,0.0,0.0,18695.888540401298
20100,r0010,0,0,0,0.0,0.0,0.0,16067.445958439808
20100,r0008,3,0,0,0.0,0.0,0.0,36224.401517942104
20100,r0020,2,0,0,0.0,0.0,0.0,32501.471909193748
20100,r0007,2,1,0,0.0,0.0,0.0,30556.88375920484
20100,r0015,2,0,0,0.0,0.0,0.0,36377.213265092716
20100,r0017,0,0,0,0.0,0.0,0.0,38783.402628390075
20100,r0018,1,1,0,0.0,0.0,0.0,39893.42358874463
20101,r0004,2,1,2,427.5190589235694,13.9453125,427.5190589235694,14435.455800692424
20101,r0010,1,1,2,505.30326552161665,16.67578125,505.30326552161665,20187.634432302122
20101,r0015,1,1,2,268.27842996533525,8.35546875,268.27842996533525,17503.381893968657
20101,r0007,2,1,28,4118.008803117225,178.9921875,4118.008803117225,30359.063353235484
20101,r0018,1,1,2,63.48901677895795,1.25390625,63.48901677895795,38086.591607975824
20101,r0020,1,1,0,0.0,0.0,0.0,36096.3447125987
20101,r0000,1,0,0,0.0,0.0,0.0,35831.59191018158
20101,r0002,2,1,2,330.0384223285917,10.5234375,330.0384223285917,41004.53099114897
20101,r0014,1,0,0,0.0,0.0,0.0,35689.82011403384
20101,r0005,1,1,2,425.5160321442205,13.875,425.5160321442205,56903.53936838441
20101,r0003,0,0,0,0.0,0.0,0.0,45567.17891816004
20101,r0001,1,1,2,609.4606580477572,20.33203125,609.4606580477572,46063.56805349797
20102,r0005,0,0,0,0.0,0.0,0.0,1569.0534631404835
20102,r0006,1,0,0,0.0,0.0,0.0,10717.379544493559
20102,r0009,0,0,0,0.0,0.0,0.0,13304.362608307116
20102,r0013,0,0,0,0.0,0.0,0.0,11633.067582872898
20102,r0004,0,0,0,0.0,0.0,0.0,15739.292154784576
20102,r0020,1,1,0,0.0,0.0,0.0,24593.64191943696
20102,r0002,0,0,0,0.0,0.0,0.0,27214.86417913401
20102,r0011,0,0,0,0.0,0.0,0.0,28602.82167746128
20102,r0022,1,0,0,0.0,0.0,0.0,27019.979928294422
20102,r0000,1,0,0,0.0,0.0,0.0,38516.45482573729
20102,r0003,1,0,0,0.0,0.0,0.0,41277.56237833294
20102,r0019,1,1,0,0.0,0.0,0.0,47243.66360141944
20103,r0021,2,1,23,2454.6996850920123,161.98828125,2454.6996850920123,13145.767340625023
20103,r0004,0,0,0,0.0,0.0,0.0,14953.991030235318
20103,r0002,1,1,2,81.9567345036845,3.33984375,81.9567345036845,18731.82640196949
20103,r0015,0,0,0,0.0,0.0,0.0,14740.46950467594
20103,r0001,2,1,23,458.3413384616121,28.166015625,458.3413384616121,19852.126184138862
20103,r0005,1,1,4,160.16763118446883,9.984375,160.16763118446883,18220.821667062835
20103,r0023,1,1,23,402.0492602081869,24.392578125,402.0492602081869,22121.26366228625
20103,r0016,0,0,0,0.0,0.0,0.0,20692.219547966528
20103,r0012,0,0,0,0.0,0.0,0.0,25732.696927583005
20103,r0009,1,1,4,152.18640878778083,9.3984375,152.18640878778083,28603.14482899685
20103,r0010,1,1,0,0.0,0.0,0.0,25821.83618311419
20103,r0007,2,1,23,2247.6252543740557,148.107421875,2247.6252543740557,47275.97984366229
20104,r0008,1,1,0,0.0,0.0,0.0,10307.397389541477
20104,r0017,0,0,0,0.0,0.0,0.0,11091.871442741713
20104,r0002,0,0,0,0.0,0.0,0.0,16728.187884737257
20104,r0007,1,0,0,0.0,0.0,0.0,19458.927725783466
20104,r0013,0,0,0,0.0,0.0,0.0,18541.338556159506
20104,r0012,1,0,0,0.0,0.0,0.0,22445.742890091427
20104,r0015,0,0,0,0.0,0.0,0.0,21416.071462833057
20104,r0019,0,0,0,0.0,0.0,0.0,25339.61442567281
20104,r0018,0,0,0,0.0,0.0,0.0,23707.17193264453
20104,r0003,1,1,0,0.0,0.0,0.0,36291.18497702704
20104,r0009,0,0,0,0.0,0.0,0.0,37662.500153600624
20104,r0004,2,1,28,2917.005094704573,178.0078125,2917.005094704573,49770.00133253297
20105,r0013,0,0,0,0.0,0.0,0.0,3148.0581675615567
20105,r0016,1,1,5,803.8857596610025,56.015625,803.8857596610025,9618.127423812912
20105,r0006,1,1,5,203.96487548609963,11.630859375,203.96487548609963,10783.34700294803
20105,r0015,1,1,5,394.8307937516463,25.751953125,394.8307937516463,13793.999411461127
20105,r0017,1,1,5,227.32813104142588,13.359375,227.32813104142588,13542.921238420768
20105,r0021,1,1,5,220.59634554243354,12.861328125,220.59634554243354,19391.169585479063
20105,r0007,1,1,28,915.0990929486927,40.6875,915.0990929486927,20186.411203520656
20105,r0019,1,1,5,256.6311973311571,15.52734375,256.6311973311571,25027.39453794836
