episode_seed,request_id,handover_index,lead_ms,prediction_correct,had_prefetch_plan,accepted_prefetch,base_migration_ms,hidden_migration_ms,residual_base_ms,delta_sync_ms,delta_tokens,changed_blocks
20034,r0015,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
20034,r0015,1,401.44458712810774,0,1,0,0.0,0.0,0.0,0.0,39,0
20034,r0010,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
20034,r0004,0,6302.454782178171,0,1,0,65.5084980715133,0.0,0.0,0.0,88,1
20034,r0022,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0
20034,r0007,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
20034,r0007,1,3566.292633608351,1,1,0,0.0,0.0,0.0,0.0,321,0
20034,r0008,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
20034,r0008,1,431.82637246037484,0,1,0,0.0,0.0,0.0,0.0,32,0
20034,r0020,0,766.957362962974,0,1,0,0.0,0.0,0.0,0.0,22,0
20034,r0013,0,3598.9801407363775,1,1,1,64.35876429772523,64.35876429772523,0.0,95.51584940533566,105,5
20034,r0005,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0
20034,r0023,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
20034,r0023,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0
20035,r0021,0,3388.589252305891,1,1,1,458.3530740475365,458.3530740475365,0.0,85.90078748413956,38,11
20035,r0008,0,2473.2647406655487,1,1,1,2070.796114247397,2070.796114247397,0.0,106.02823542341434,27,28
20035,r0002,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0
20035,r0013,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
20035,r0010,0,6483.913666386739,1,1,1,1380.6375547571158,1380.6375547571158,0.0,162.18491968202787,106,18
20035,r0010,1,3237.888798673095,1,1,0,0.0,0.0,0.0,0.0,238,0
20035,r0018,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
20035,r0009,0,865.4868296948953,1,1,1,522.7877400328459,522.7877400328459,0.0,36.761605236034086,13,5
20035,r0012,0,1216.8662395872161,1,1,1,402.2714321711844,402.2714321711844,0.0,78.70919455930672,13,28
20035,r0007,0,882.2024889349123,0,1,0,1999.9537255112002,0.0,0.0,0.0,9,28
20036,r0018,0,3467.536088511255,1,1,1,0.0,0.0,0.0,0.0,143,0
20036,r0018,1,4854.61916484687,1,1,0,0.0,0.0,0.0,0.0,214,0
20036,r0002,0,804.5613644066398,1,1,1,0.0,0.0,0.0,0.0,41,0
20036,r0002,1,9147.975475237112,1,1,0,0.0,0.0,0.0,0.0,369,0
20036,r0015,0,1114.323566387051,1,1,1,0.0,0.0,0.0,0.0,49,0
20036,r0015,1,4905.468140271812,1,1,0,0.0,0.0,0.0,0.0,225,0
20036,r0005,0,367.7485757880713,0,1,0,0.0,0.0,0.0,0.0,16,0
20036,r0005,1,3938.660382252747,1,1,0,0.0,0.0,0.0,0.0,179,0
20036,r0010,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0
20037,r0007,0,2957.6592102367454,1,1,1,0.0,0.0,0.0,0.0,126,0
20037,r0002,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
20037,r0023,0,1158.5836783704372,1,1,0,0.0,0.0,0.0,0.0,42,0
20037,r0011,0,1293.352582269492,1,1,1,0.0,0.0,0.0,0.0,55,0
20037,r0013,0,2679.9016080690544,0,1,0,0.0,0.0,0.0,0.0,111,0
20038,r0015,0,7441.971044856329,0,1,0,2152.5793782797723,0.0,0.0,0.0,117,13
20038,r0015,1,4728.129421419331,1,1,1,0.0,0.0,0.0,0.0,183,0
20038,r0004,0,999.0166594390139,1,1,1,371.91657575217073,371.91657575217073,0.0,55.519046227387065,15,13
20038,r0014,0,2278.6654703547683,0,1,0,772.8721133911291,0.0,0.0,0.0,35,13
