episode,episode_seed,arrival_rate_rps,method,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
25,20032,0.4,node_dp,driving,keep,0.1,12,0,1.0,11,1.0909090909090908,36191.95651749999,2847.761769780471,6214.9017516856275,0.6666666666666667,0.3315653850931659,0.2210435900621106,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-181.87790368743504,
26,20033,0.4,node_dp,driving,keep,0.1,12,0,1.0,11,1.0909090909090908,40918.13162982471,2550.610433486091,5891.85941512346,0.5833333333333333,0.29326852234018796,0.17107330469844298,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-169.60032376284303,
27,20034,0.4,node_dp,driving,keep,0.1,12,0,1.0,8,1.5,35416.909923673265,4925.53419721613,11248.149869891904,0.41666666666666663,0.33882120224099493,0.1411755009337479,1,1,0.0,0.0,13.539950453486043,0.0,13.539950453486043,13.539950453486043,0.0,0.0,0.0,224,-168.09425602763366,
28,20035,0.4,node_dp,driving,keep,0.1,12,0,1.0,11,1.0909090909090908,26247.140570257652,2700.6969978824804,4603.624901674657,0.33333333333333337,0.4571926594395575,0.15239755314651918,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-162.85686055541987,
29,20036,0.4,node_dp,driving,keep,0.1,12,0,1.0,10,1.2,25762.842826302272,2400.882704335002,4989.974927519943,0.5833333333333333,0.46578710590699024,0.27170914511241095,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-155.98622837639164,
30,20037,0.4,node_dp,driving,keep,0.1,12,0,1.0,7,1.7142857142857142,24679.229857209186,5118.540869811444,10109.72643240201,0.25,0.48623883603461043,0.12155970900865261,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-151.95646862790778,
31,20038,0.4,node_dp,driving,keep,0.1,12,0,1.0,7,1.7142857142857142,42492.63194525201,7981.931586467422,15217.885774801569,0.08333333333333337,0.2824019000626023,0.023533491671883525,1,1,0.0,0.0,15.413254681362762,0.0,15.413254681362762,15.413254681362762,0.0,0.0,0.0,196,-211.65062925405368,
32,20039,0.4,node_dp,driving,keep,0.1,12,0,1.0,12,1.0,27099.90394885101,1416.2031377136516,2813.642520110213,0.75,0.4428059974916914,0.3321044981187686,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-123.85415889268646,
33,20040,0.4,node_dp,driving,keep,0.1,12,0,1.0,10,1.2,29626.0666001709,2013.6932653180627,3492.470643336558,0.6666666666666667,0.4050487080161623,0.27003247201077485,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-116.22719672815191,
34,20041,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,34578.41794913194,4072.017074220188,8083.895883536335,0.41666666666666663,0.34703727676763907,0.1445988653198496,1,1,0.0,0.0,13.551300509592732,0.0,13.551300509592732,13.551300509592732,0.0,0.0,0.0,252,-161.38054167085247,
35,20042,0.4,node_dp,driving,keep,0.1,12,0,1.0,8,1.5,19581.920180603076,3003.158112486562,3572.381305497009,0.33333333333333337,0.6128101784362614,0.2042700594787538,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-160.9271044881069,
