episode,episode_seed,node_id,group_size,prefill_batch_ids,service_batch_ids,batch_changed,prefill_utility,service_utility,utility_delta,mean_p_prefill,mean_p_service,service_saturation_rate,mean_penalty_delta,max_penalty_delta
15,20022,edge_1,1,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,0,6.808666207898675,6.784469784670693,-0.024196423227981434,0.018878429968097934,0.6186037282271355,0.25,0.02418688956351584,0.038997850355204026
15,20022,edge_5,1,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,0,6.613286068714297,6.590151709393152,-0.023134359321145048,0.021692093928292255,0.6123751325065974,0.25,0.02312554579736172,0.03777256946884418
15,20022,cloud_0,1,r0023|r0001|r0022|r0007|r0002|r0009,r0023|r0001|r0022|r0007|r0002|r0009,0,7.216361816081092,7.2069624615123065,-0.009399354568785157,0.007696783013130786,0.25919501560477104,0.0,0.009075411786769272,0.02195595460429295
15,20022,edge_1,2,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,0,6.691655953407936,6.667615228102045,-0.024040725305890298,0.034693773322897234,0.6299987201130532,0.25,0.02403113820370125,0.039048649885868036
15,20022,edge_5,2,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,0,6.5686121726450475,6.5456768408261725,-0.02293533181887497,0.04277562510409161,0.6282516139960765,0.25,0.02292638063744026,0.037048207059841236
15,20022,cloud_0,2,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,0,7.090910818955354,7.08223203820124,-0.008678780754114435,0.03197821860659021,0.27188086550681223,0.0,0.008656591676220165,0.026990875365899877
15,20022,edge_1,4,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,0,6.596006757032421,6.572277427570711,-0.023729329461709803,0.06632446003249584,0.6527887038848887,0.25,0.023719635484072063,0.03915024894719605
15,20022,edge_5,4,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,0,6.51742083715616,6.494883560341824,-0.022537276814335705,0.08494268745569034,0.6600045769750349,0.25,0.022528050317597352,0.035599482241835366
15,20022,cloud_0,4,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,0,6.999983744055287,6.991304963301173,-0.008678780754114435,0.06120434877452702,0.3011069956747491,0.0,0.008656591676220165,0.02699087536589987
15,20022,edge_1,8,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,0,6.502169370659254,6.479062832885907,-0.023106537773347036,0.12958583345169306,0.6983686714285595,0.25,0.023096630044813687,0.03935344706985208
15,20022,edge_5,8,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,0,6.435339158888357,6.4135979920831,-0.021741166805256285,0.16927681215888774,0.7235105029329518,0.25,0.021731389677911533,0.03270203260582361
15,20022,cloud_0,8,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,r0023|r0001|r0019|r0022|r0014|r0007|r0002|r0009,0,6.913868043974857,6.905189263220743,-0.008678780754114435,0.11965660911040066,0.3595592560106227,0.0,0.008656591676220165,0.026990875365899877
16,20023,edge_2,1,r0001|r0020|r0003,r0001|r0020|r0003,0,6.9365344163399065,6.916443193182048,-0.020091223157858273,0.020555371548144373,0.5773131121316946,0.3333333333333333,0.020043278661007805,0.03477445092946635
16,20023,cloud_0,1,r0001|r0020|r0003,r0001|r0020|r0003,0,7.105913447485503,7.099971658108899,-0.005941789376604056,0.006927849566047689,0.1582296830430961,0.0,0.005804168406111888,0.011186238493317445
16,20023,edge_2,2,r0001|r0020|r0003,r0001|r0020|r0003,0,6.80131533287776,6.781327267467554,-0.019988065410205813,0.030195927906072357,0.5840317584929432,0.3333333333333333,0.019938089901127352,0.03419966322221362
16,20023,cloud_0,2,r0001|r0020|r0003,r0001|r0020|r0003,0,6.980370061286244,6.97442827190964,-0.005941789376604056,0.011033126137018309,0.16233495961406666,0.0,0.005804168406111886,0.011186238493317442
16,20023,edge_2,4,r0001|r0020|r0003,r0001|r0020|r0003,0,6.65907361068857,6.6392918607736675,-0.01978174991490267,0.04947704062192832,0.5974690512154407,0.3333333333333333,0.01972771238136645,0.03305008780770815
16,20023,cloud_0,4,r0001|r0020|r0003,r0001|r0020|r0003,0,6.873513866424031,6.867572077047428,-0.005941789376603168,0.01924367927895954,0.1705455127560079,0.0,0.0058041684061118865,0.011186238493317442
16,20023,edge_2,8,r0001|r0020|r0003,r0001|r0020|r0003,0,6.519086330673631,6.499717211749336,-0.019369118924295492,0.08803926605364028,0.6243436366604357,0.3333333333333333,0.019306957341844636,0.030750936978697227
16,20023,cloud_0,8,r0001|r0020|r0003,r0001|r0020|r0003,0,6.791005463452123,6.78506367407552,-0.005941789376603168,0.03566478556284201,0.18696661903989034,0.0,0.005804168406111886,0.01118623849331744
17,20024,edge_0,1,r0019|r0005|r0003|r0001|r0020|r0022,r0019|r0005|r0003|r0001|r0020|r0022,0,6.80851026687186,6.775271764191209,-0.03323850268065076,0.010410970272617394,0.8506297096850531,0.5,0.03314682585778679,0.042983190375148916
17,20024,edge_5,1,r0019|r0005|r0003|r0001|r0020|r0022,r0019|r0005|r0003|r0001|r0020|r0022,0,7.013390846310951,6.980858404665197,-0.03253244164575442,0.009025516329133945,0.8637512524631453,0.6666666666666666,0.0324887584532432,0.040504462500736776
17,20024,cloud_0,1,r0019|r0005|r0003|r0001|r0020|r0022,r0019|r0005|r0003|r0001|r0020|r0022,0,7.59137657124544,7.581730313563811,-0.009646257681628967,0.009782575583335234,0.24577686213356922,0.0,0.009373340425158161,0.016235207392015717
17,20024,edge_0,2,r0019|r0005|r0003|r0001|r0020|r0022,r0019|r0005|r0003|r0001|r0020|r0022,0,6.689760226399054,6.6566159762578385,-0.03314425014121536,0.018736948564175914,0.8566269269749487,0.5,0.03305966114718314,0.043211723226747094
17,20024,edge_5,2,r0019|r0005|r0003|r0001|r0020|r0022,r0019|r0005|r0003|r0001|r0020|r0022,0,6.878448512264647,6.846034808941153,-0.03241370332349458,0.013756711230921133,0.8653883071990339,0.6666666666666666,0.032369952160444894,0.040311082641173446
17,20024,cloud_0,2,r0019|r0005|r0003|r0001|r0020|r0022,r0019|r0005|r0003|r0001|r0020|r0022,0,7.458891280815198,7.449245023133569,-0.009646257681628967,0.014755710042301445,0.2507499965925355,0.0,0.009373340425158165,0.016235207392015723
17,20024,edge_0,4,r0019|r0005|r0003|r0001|r0020|r0022,r0019|r0005|r0003|r0001|r0020|r0022,0,6.596972069537397,6.5641989710348625,-0.03277309850253474,0.035388905147292954,0.8649930461009161,0.6666666666666666,0.03272469993793448,0.042704998201695314
17,20024,edge_5,4,r0019|r0005|r0003|r0001|r0020|r0022,r0019|r0005|r0003|r0001|r0020|r0022,0,6.7407712783900875,6.708595051711114,-0.03217622667897313,0.023219101034495513,0.8686624166708107,0.6666666666666666,0.03213233957484827,0.039924322922046784
17,20024,cloud_0,4,r0019|r0005|r0003|r0001|r0020|r0022,r0019|r0005|r0003|r0001|r0020|r0022,0,7.321870997738908,7.312224740057279,-0.009646257681628967,0.024701978960233864,0.2606962655104679,0.0,0.009373340425158161,0.016235207392015717
17,20024,edge_0,8,r0019|r0005|r0003|r0001|r0020|r0022,r0019|r0005|r0003|r0001|r0020|r0022,0,6.516174123342975,6.484260574907622,-0.031913548435353434,0.06869281831352701,0.8778961485410605,0.8333333333333334,0.0319025739778746,0.04123057647934242
17,20024,edge_5,8,r0019|r0005|r0003|r0001|r0020|r0022,r0019|r0005|r0003|r0001|r0020|r0022,0,6.623439633721817,6.591810238944016,-0.03162939477780036,0.04214388064164426,0.8741933913288032,0.8333333333333334,0.03162049360937484,0.03915080348379346
17,20024,cloud_0,8,r0019|r0005|r0003|r0001|r0020|r0022,r0019|r0005|r0003|r0001|r0020|r0022,0,7.20537205384627,7.195725796164641,-0.009646257681628967,0.04459451679609871,0.2805888033463327,0.0,0.009373340425158161,0.016235207392015717
18,20025,cloud_0,1,r0005|r0014|r0021|r0023,r0005|r0014|r0021|r0023,0,7.880114427319059,7.868243597837825,-0.011870829481233969,0.029935093365526542,0.35345223984190827,0.25,0.011736336090406866,0.03276174864127409
18,20025,cloud_0,2,r0005|r0014|r0021|r0023,r0005|r0014|r0021|r0023,0,7.742189048096076,7.730747272588544,-0.011441775507532448,0.045800162921699555,0.357399143461896,0.25,0.011307282116704197,0.031045532746463416
18,20025,cloud_0,4,r0005|r0014|r0021|r0023,r0005|r0014|r0021|r0023,0,7.608428638428395,7.597844970868268,-0.010583667560126742,0.07753030203404558,0.36529295070187145,0.25,0.010449174169298858,0.02761310095684206
18,20025,cloud_0,8,r0005|r0014|r0021|r0023,r0005|r0014|r0021|r0023,0,7.493564691966696,7.48469724030138,-0.008867451665315329,0.14099058025873765,0.38108056518182254,0.25,0.00873295827448818,0.020748237377599347
19,20026,edge_3,1,r0022|r0006|r0018,r0022|r0006|r0018,0,7.066733934349519,7.043986887971767,-0.022747046377752156,0.006097038403833452,0.5746902487328658,0.0,0.022560008629873254,0.029292695523004432
19,20026,cloud_0,1,r0022|r0006|r0018,r0022|r0006|r0018,0,7.367452018530218,7.36137406157091,-0.0060779569593085725,0.0049675900969715315,0.14587575774964764,0.0,0.00588326079048504,0.008261971827547834
19,20026,edge_3,2,r0022|r0006|r0018,r0022|r0006|r0018,0,6.941363542160323,6.918559732519884,-0.02280380964043882,0.009559276924496768,0.5795371852091686,0.0,0.022614951767664742,0.02936417485827357
19,20026,cloud_0,2,r0022|r0006|r0018,r0022|r0006|r0018,0,7.243355212102487,7.237277255143178,-0.0060779569593085725,0.00779207282312363,0.14870024047579974,0.0,0.00588326079048504,0.008261971827547834
19,20026,edge_3,4,r0022|r0006|r0018,r0022|r0006|r0018,0,6.8333438918030405,6.810426555637227,-0.02291733616581304,0.0164837539658234,0.5892310581617745,0.0,0.022724838043247726,0.02950713352881185
19,20026,cloud_0,4,r0022|r0006|r0018,r0022|r0006|r0018,0,7.137940103301908,7.131862146342599,-0.0060779569593085725,0.013441038275427827,0.15434920592810392,0.0,0.005883260790485039,0.008261971827547832
19,20026,edge_3,8,r0022|r0006|r0018,r0022|r0006|r0018,0,6.752583474743218,6.729439085526658,-0.023144389216559702,0.030332708048476664,0.6086188040669861,0.0,0.022944610594413686,0.029793050869888413
19,20026,cloud_0,8,r0022|r0006|r0018,r0022|r0006|r0018,0,7.062278257437656,7.056200300478348,-0.0060779569593085725,0.024738969180036218,0.1656471368327123,0.0,0.00588326079048504,0.008261971827547834
